Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,10.637970265064629,1.26546928956559,84.60814925871303,98.72032902506069,16.46077962927118
Electricity sector,6.833997470635519,0.21101412317984622,7.712711903554925,0.040106835309926904,7.901881507157006
Fossil fuel industry,9.742179069034504,0.29909625325470107,0.05994593636038496,0.03006136710500281,3.947178304885533
Mining of minerals and metals,1.3960692418908562,89.60008353820922,0.03776953795445417,0.010724303390583166,0.09027919889401528
Operational impacts,5.315093712322768,0.0,0.0,0.0,21.458902319531685
Other,39.798874694614156,7.039615541266044,4.581235796128306,1.0679730658085904,32.253476009076984
Pharmaceutical and chemical industry,4.386173908908122,0.9240093584438439,2.9246818752219674,0.011562589522972637,16.42020878790315
Transport,21.889641637529444,0.6607118960807362,0.07550569206692347,0.11924281380223821,1.4672942432804423
