Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,9.853299852772773,4.379988878186352,36.881131639132185,44.38925844802454,12.561853038445408
Heat and electricity,1.8250698695333984,0.7687353916410811,0.8287562994999134,1.1141167388613653,5.261638554886595
Individual travel,17.68587896925753,1.2390484085911246,0.4618786816180256,0.06859975385450612,0.0
"Medical, electrical equipment and machinery",3.286493753969061,4.516842726076716,3.587044847798774,2.930952164251961,2.517057809942021
Operational impacts,4.8738380432895125,0.0,0.0,0.0,20.810955952940336
Other,11.562145571786438,40.169721744198746,5.464556813104447,6.988581910004112,17.778612637954637
Pharmaceuticals and chemical products,12.258345278437721,30.10494791091085,23.54425956444702,16.792322319365642,21.354125415345113
Services,18.771905188770827,13.894153175737703,22.553970293855286,20.485889376374306,14.454510505262459
Transport,19.883023472182746,4.92656176465745,6.678401860544364,7.230279289263571,5.261246085223425
