Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,273.9895816124288,30.11717534552141,0.20825185559507692,1.9612117458177558,0.0
Middle East,201.86543068249108,108.42124633770062,8.869723495408365,90.31835123756544,2.7652743138795124
Europe,846.0074136727195,420.6264585239444,4.617808663033779,782.6337813742197,47.88904435310334
Asia and Pacific,665.5260044883497,297.0862790522532,21.96793115975492,819.4731693392271,23.49316772247143
America,148.81715801707702,86.96080116759013,3.0021152994210456,382.35630987649415,5.704827667562852
Africa,96.98488327594566,36.617943776670316,2.1369441942150202,471.01976783079186,9.796278201782151
Denmark,1575.9911869194593,1450.839885346072,4.2852243858170045,311.15691722460156,137.30174370629732
