model_id,indicator_id,demand_component_id,purchased_region_id,purchased_industry_id,value
1,2,1,27,55,0.0016128640564859
1,2,1,27,56,0.0322824646114035
1,2,1,27,57,0.1231259425634713
1,2,1,27,58,9.674977088589028e-09
1,2,1,27,59,1.0986804645125698
1,2,1,27,60,0.2856425856663615
1,2,1,27,61,3.7901709521234905e-05
1,2,1,27,62,4.4285379124009605e-05
1,2,1,27,63,3.020453679858593e-05
1,2,1,27,64,0.0693292549970549
1,2,1,27,65,0.0010435815753517
1,2,1,27,66,0.0003646625978199
1,2,1,27,67,0.0030683468957167
1,2,1,27,68,0.0017663540196757
1,2,1,27,69,0.0361158205985173
1,2,1,27,70,0.0033838055117152
1,2,1,27,71,0.0018909262128365
1,2,1,27,72,0.0293192373705643
1,2,1,27,73,0.0073951944097443
1,2,1,27,74,0.0003059798504147
1,2,1,27,76,0.00380074472624
1,2,1,27,78,0.0032222186624433
1,2,1,27,80,0.0080043927973475
1,2,1,27,81,0.0006090704107563
1,2,1,27,82,0.000138915418448
1,2,1,27,84,0.0063885042455763
1,2,1,27,85,0.0515189922197029
1,2,1,27,86,0.0403729834803726
1,2,1,27,87,0.0064363784357786
1,2,1,27,88,0.0875580980362306
1,2,1,27,89,0.0349737098236622
1,2,1,27,90,0.0011483180885435
1,2,1,27,91,0.0040024249068873
1,2,1,27,92,0.000814507184447
1,2,1,27,93,0.0016200792664881
1,2,1,27,94,0.0003173121699859
1,2,1,27,95,0.0041357169951837
1,2,1,27,96,0.0014393857086222
1,2,1,27,97,0.0004975290828239
1,2,1,27,98,0.0004587751509389
1,2,1,27,99,0.0004675559322653
1,2,1,27,100,1.413188255937859e-06
1,2,1,27,101,0.0004320400002941
1,2,1,27,102,0.0001736102443574
1,2,1,27,107,8.896526235095147e-05
1,2,1,27,108,0.0014959206317292
1,2,1,27,109,0.0024779929511494
1,2,1,27,110,0.0030564946443843
1,2,1,27,111,0.0674308854779397
1,2,1,27,112,0.0035852856343403
1,2,1,27,113,0.0121366706836954
1,2,1,27,114,0.0005232449673027
1,2,1,27,115,0.0011479945006156
1,2,1,27,116,0.0001956207919288
1,2,1,27,117,0.0323889754907719
1,2,1,27,118,0.019824125265428
1,2,1,27,119,0.0901999359858876
1,2,1,27,120,0.0795657279598192
1,2,1,27,121,1.233223260195188
1,2,1,27,122,0.0007902906861628
1,2,1,27,123,0.0009026099518876
1,2,1,27,124,0.0002846369696818
1,2,1,27,125,0.0027918725472301
1,2,1,27,126,0.1015930884803414
1,2,1,27,127,0.046284181167913
1,2,1,27,128,0.0001134033322638
1,2,1,27,129,4.2903847731569694e-05
1,2,1,27,130,0.000184393512829
1,2,1,27,131,0.0559299140578609
1,2,1,27,132,0.0184632077284017
1,2,1,27,133,0.0009551543698081
1,2,1,27,134,0.0153717681726698
1,2,1,27,135,0.0530116257974426
1,2,1,27,136,0.0043879839519579
1,2,1,27,137,0.0017979652287263
1,2,1,27,138,0.0069422326691438
1,2,1,27,139,0.0001961659382792
1,2,1,27,140,0.0002102645645337
1,2,1,27,141,0.0002426279374694
1,2,1,27,142,0.0008549676364337
1,2,1,27,143,2.2341939550278915e-05
1,2,1,27,144,6.518484306012657e-05
1,2,1,27,145,0.0001717676486149
1,2,1,27,148,0.0002248514953652
1,2,1,27,149,0.0006554671135589
1,2,1,27,151,0.0017534192541831
1,2,1,27,152,0.002459614814513
1,2,1,27,153,0.0232238475416591
1,2,1,27,154,0.0021438556780696
1,2,1,27,155,0.0001473213910083
1,2,1,27,156,0.001657088671572
1,2,1,27,157,0.0002240008262141
1,2,1,27,158,0.0004363828800276
1,2,1,27,159,0.0006167608766912
1,2,1,27,160,0.0133849970024649
1,2,1,27,161,0.0015459011688211
1,2,1,28,2,0.0076030677287756
1,2,1,28,3,0.0087627017506874
1,2,1,28,4,0.0117083282237498
1,2,1,28,5,0.0107019223511591
1,2,1,28,7,0.0006638162389441
1,2,1,28,8,0.0487795095991722
1,2,1,28,9,0.0045515890271579
1,2,1,28,10,0.0001021300135979
1,2,1,28,11,0.009145652128955
1,2,1,28,12,0.0233461689105433
1,2,1,28,13,0.0025870058522574
1,2,1,28,14,0.0016044716810778
1,2,1,28,18,0.0273048196708089
1,2,1,28,19,0.0178029459076872
1,2,1,28,20,0.003242377135927
1,2,1,28,21,0.1124157060901334
1,2,1,28,22,0.3827632444466952
1,2,1,28,25,1.171004114287559e-07
1,2,1,28,29,0.0141240308816767
1,2,1,28,30,1.145478785709292e-05
1,2,1,28,32,0.3338055179135705
1,2,1,28,33,0.155387932162435
1,2,1,28,34,0.6815136633738436
1,2,1,28,35,0.1930255240180181
1,2,1,28,36,0.0102961793961421
1,2,1,28,37,0.0149463649439535
1,2,1,28,38,0.0061953193117792
1,2,1,28,39,0.0049947961208419
1,2,1,28,40,1.6494564727884973
1,2,1,28,41,0.0015131612649356
1,2,1,28,42,0.0022589059453988
1,2,1,28,43,1.0597406216107146
1,2,1,28,44,0.1564700863180808
1,2,1,28,45,0.3767191953797414
1,2,1,28,46,0.0044375819787282
1,2,1,28,47,0.0782611681762666
1,2,1,28,48,0.0052195750425302
1,2,1,28,49,0.006477914055908
1,2,1,28,50,0.0410960741825208
1,2,1,28,51,0.0196451546513294
1,2,1,28,52,0.0017410025376707
1,2,1,28,53,0.0064007070696666
1,2,1,28,54,0.1788446617027592
1,2,1,28,55,0.1341462633265605
1,2,1,28,56,3.9434696367924945e-08
1,2,1,28,57,0.6874740167379972
1,2,1,28,58,1.190730260094434e-07
1,2,1,28,59,6.732108411488408
1,2,1,28,60,1.3646141109729424
1,2,1,28,61,6.284058621970978e-05
1,2,1,28,62,0.0005837005875461
1,2,1,28,63,0.0308304065166126
1,2,1,28,64,0.5558039246816933
1,2,1,28,65,0.0498343940190202
1,2,1,28,66,0.0191225026236123
1,2,1,28,67,0.0266735565775818
1,2,1,28,68,0.0020046584386116
1,2,1,28,69,0.0441926837487336
1,2,1,28,70,0.0084904830953248
1,2,1,28,71,0.0061884963102354
1,2,1,28,72,0.0260670236533557
1,2,1,28,73,0.0140933462639099
1,2,1,28,74,0.0048249608673134
1,2,1,28,76,0.0160429507682745
1,2,1,28,77,0.0165845579237696
1,2,1,28,78,0.0073160122667174
1,2,1,28,79,0.0030085522140345
1,2,1,28,80,0.0126391712437719
1,2,1,28,82,0.007713624388159
1,2,1,28,84,0.0319643770019152
1,2,1,28,85,0.1805567993813324
1,2,1,28,86,0.2374149443125734
1,2,1,28,87,0.044971346744578
1,2,1,28,88,0.1339814509371593
1,2,1,28,89,0.0781816054522962
1,2,1,28,90,0.0357312173423224
1,2,1,28,91,0.2562192175098032
1,2,1,28,92,0.1141835825541863
1,2,1,28,93,0.0643162824773775
1,2,1,28,95,0.0014736853631418
1,2,1,28,96,0.1164223971509654
1,2,1,28,97,0.2290515632098146
1,2,1,28,98,0.0040757718874863
1,2,1,28,99,0.0005550443715827
1,2,1,28,100,0.0108735446191603
1,2,1,28,101,0.0071867212035235
1,2,1,28,102,0.0091640696582806
1,2,1,28,103,0.0001013427529111
1,2,1,28,107,0.0009756580200959
1,2,1,28,108,0.0395390010238114
1,2,1,28,109,0.2299401565021971
1,2,1,28,110,0.0815692839529061
1,2,1,28,111,0.0053873901824641
1,2,1,28,112,0.0016793287026429
1,2,1,28,113,0.0268401248379586
1,2,1,28,114,1.8191921370293004e-05
1,2,1,28,115,0.0096687848249269
1,2,1,28,116,0.0180293840713179
1,2,1,28,117,0.1241445664330723
1,2,1,28,118,0.1368782865989335
1,2,1,28,119,2.29197006302234
1,2,1,28,120,0.1073945223012383
1,2,1,28,121,0.7487858109589061
1,2,1,28,122,0.0047532153992207
1,2,1,28,123,0.1346758893355216
1,2,1,28,124,0.0052488998765295
1,2,1,28,125,0.3533741298231241
1,2,1,28,126,0.0186546612741315
1,2,1,28,127,0.2523942742755924
1,2,1,28,128,0.0676991611297748
1,2,1,28,129,0.0296060817179472
1,2,1,28,130,0.0171127873152481
1,2,1,28,131,0.3355372574746657
1,2,1,28,132,0.0351364166315554
1,2,1,28,133,0.0996845097248947
1,2,1,28,134,0.6511020779786266
1,2,1,28,135,2.304438437055606
1,2,1,28,136,8.391508609053149e-05
1,2,1,28,137,0.0022330140178594
1,2,1,28,138,0.0067061434458147
1,2,1,28,139,0.0100940751893727
1,2,1,28,140,0.0105903630958969
1,2,1,28,141,0.0190986730115794
1,2,1,28,142,0.0219660796291701
1,2,1,28,143,0.0013099434311054
1,2,1,28,144,0.002943001239614
1,2,1,28,145,0.0047742711097866
1,2,1,28,146,0.003092976660658
1,2,1,28,147,0.0003731099455059
1,2,1,28,148,0.0078628982199395
1,2,1,28,149,0.0230997214312165
1,2,1,28,151,0.0085632847530054
1,2,1,28,152,0.0171754769200937
1,2,1,28,153,0.1009294994051867
1,2,1,28,154,0.0763770822113833
1,2,1,28,155,0.0092913418677898
1,2,1,28,156,0.0113545946400446
1,2,1,28,157,0.008085771671329
1,2,1,28,158,0.0190139342062986
1,2,1,28,159,0.0012043273343584
1,2,1,28,160,0.2798156563550333
1,2,1,28,161,0.0263355913678035
1,2,1,28,162,1.3127265876425212e-06
1,2,1,29,1,0.0001297235128192
1,2,1,29,2,0.0002337263115377
1,2,1,29,3,0.0052628173929674
1,2,1,29,4,0.0023118368326427
1,2,1,29,5,0.0030191601687917
1,2,1,29,6,9.279706653379952e-05
1,2,1,29,7,0.0004035429186807
1,2,1,29,8,0.0094820769648953
1,2,1,29,9,0.0053128800353921
1,2,1,29,10,0.0001848980946338
1,2,1,29,11,9.583444193757356e-05
1,2,1,29,12,0.0079301103090691
1,2,1,29,13,0.0098992970713397
1,2,1,29,14,7.246903072621911e-05
1,2,1,29,15,1.194733543961665e-06
1,2,1,29,18,0.0007795982410314
1,2,1,29,19,4.155981102462967e-05
1,2,1,29,20,2.4621235936761316e-05
1,2,1,29,21,0.6559549103741508
1,2,1,29,22,0.0141579342098847
1,2,1,29,23,0.0009378004183172
1,2,1,29,25,1.4212838302116291e-06
1,2,1,29,32,3.2039870487839176e-05
1,2,1,29,33,0.001310028264983
1,2,1,29,34,0.0197290250349461
1,2,1,29,35,0.0283247526654573
1,2,1,29,36,0.0024667172175909
1,2,1,29,37,0.0001758617481287
1,2,1,29,38,0.0030163358560781
1,2,1,29,39,0.0230216393669968
1,2,1,29,40,0.1729606283069141
1,2,1,29,41,1.0120412990366424e-05
1,2,1,29,42,0.0034575520673994
1,2,1,29,43,0.1316240248956548
1,2,1,29,44,0.2468980783742407
1,2,1,29,45,0.4380336595944297
1,2,1,29,46,6.0442988424264774e-05
1,2,1,29,47,0.0151533364882911
1,2,1,29,48,0.0002492956797512
1,2,1,29,49,0.004662734713144
1,2,1,29,50,0.0014295388050831
1,2,1,29,54,0.0495520505461347
1,2,1,29,55,0.0692243631657033
1,2,1,29,56,9.453842274937794e-07
1,2,1,29,57,0.2987985204843723
1,2,1,29,58,7.232842875541154e-08
1,2,1,29,59,4.454487608168622
1,2,1,29,61,1.1063338376577192e-07
1,2,1,29,62,6.551995454321802e-05
1,2,1,29,63,0.0042167680943257
1,2,1,29,64,0.1514127402609723
1,2,1,29,65,0.0209330016260002
1,2,1,29,67,0.0088003806000869
1,2,1,29,68,4.552282046127935e-07
1,2,1,29,69,0.0004057735810959
1,2,1,29,71,0.000419826269253
1,2,1,29,72,0.0020063687264673
1,2,1,29,74,0.0002222332094928
1,2,1,29,76,0.0004730522489657
1,2,1,29,78,1.6660407843400917e-05
1,2,1,29,80,0.0003682663074123
1,2,1,29,82,0.0001057963280246
1,2,1,29,84,8.565750131268011e-05
1,2,1,29,85,0.030218496822342
1,2,1,29,86,0.0768871389712473
1,2,1,29,87,0.0188577947598222
1,2,1,29,88,0.1171272877343851
1,2,1,29,89,0.0590001906845677
1,2,1,29,90,0.0009209708761684
1,2,1,29,91,0.0026344580583585
1,2,1,29,92,0.0038161107174921
1,2,1,29,93,0.0105390812547522
1,2,1,29,94,0.010703971940636
1,2,1,29,110,5.530137408007744e-06
1,2,1,29,113,1.9089596385506616e-05
1,2,1,29,115,1.5172550798520868e-06
1,2,1,29,116,0.0002805409875438
1,2,1,29,117,3.263026498902094e-05
1,2,1,29,118,4.85522783651335e-08
1,2,1,29,119,6.220233488589532
1,2,1,29,120,0.1074418634848205
1,2,1,29,121,0.5832964796641561
1,2,1,29,123,0.0547882967977238
1,2,1,29,124,0.0018783323684914
1,2,1,29,125,0.495671183945133
1,2,1,29,126,0.026056577098834
1,2,1,29,127,0.1548708872574227
1,2,1,29,128,0.0290259562508405
1,2,1,29,129,0.0006205256188295
1,2,1,29,130,0.0064417563174695
1,2,1,29,131,1.2724348773708178
1,2,1,29,132,0.0710572607692639
1,2,1,29,133,0.004205704378406
1,2,1,29,134,0.7155279774355702
1,2,1,29,135,1.9801791028254652
1,2,1,29,136,0.0317427707294875
1,2,1,29,137,0.0001354773828333
1,2,1,29,138,0.0008392439727174
1,2,1,29,139,0.0021630321185278
1,2,1,29,140,0.0017334467518594
1,2,1,29,141,0.0059801692673157
1,2,1,29,142,0.0015850377583695
1,2,1,29,143,6.406203504550283e-07
1,2,1,29,144,0.0009280402721229
1,2,1,29,145,0.0005471792499537
1,2,1,29,148,0.0064903033491727
1,2,1,29,149,0.0010222229238961
1,2,1,29,150,8.275946316988324e-05
1,2,1,29,151,0.093404463796318
1,2,1,29,152,0.002414291789343
1,2,1,29,153,0.0001249708467117
1,2,1,29,154,5.3850299098759385e-05
1,2,1,29,155,0.0007577601251603
1,2,1,29,156,0.000435032121656
1,2,1,29,157,0.0003680300393507
1,2,1,29,158,0.0019945639447939
1,2,1,29,159,0.0002629175165821
1,2,1,29,160,0.114158943711682
1,2,1,29,161,0.0194512589953069
1,2,1,29,162,1.718187197049498e-15
1,2,1,30,4,1.5432952432507824e-06
1,2,1,30,5,1.345053037346765e-07
1,2,1,30,8,0.0116821964120224
1,2,1,30,19,1.883965999206247e-05
1,2,1,30,34,0.0020585285043625
1,2,1,30,35,0.0001377291464644
1,2,1,30,39,5.128259743941913e-05
1,2,1,30,42,1.359147887309419e-05
1,2,1,30,43,0.0013316147636222
1,2,1,30,44,0.0006780781618014
1,2,1,30,45,0.0011847434664932
1,2,1,30,46,8.129675778347352e-07
1,2,1,30,47,0.00430111163483
1,2,1,30,48,4.344597898137574e-05
1,2,1,30,49,0.0002309943093995
1,2,1,30,50,8.997744709876477e-07
1,2,1,30,54,0.0050855239468268
1,2,1,30,55,5.298248788326184e-07
1,2,1,30,59,0.7293985141925964
1,2,1,30,63,9.72362176528038e-06
1,2,1,30,64,0.0176146676655364
1,2,1,30,65,0.0019451972722168
1,2,1,30,67,0.0003963883928218
1,2,1,30,69,1.270910565145202e-07
1,2,1,30,71,8.755081032595539e-06
1,2,1,30,72,8.445533811660405e-05
1,2,1,30,80,1.2441400859453605e-06
1,2,1,30,82,0.0003083098939549
1,2,1,30,85,0.0101019198304067
1,2,1,30,86,0.0110917578400981
1,2,1,30,87,0.0012239307716435
1,2,1,30,88,0.0053673690977928
1,2,1,30,89,0.0120366233434391
1,2,1,30,91,5.9838220134536134e-05
1,2,1,30,92,0.0002886670507891
1,2,1,30,113,3.2281385522622545e-05
1,2,1,30,115,1.2281859110423336e-05
1,2,1,30,116,0.0003287720558249
1,2,1,30,117,0.0005418193323333
1,2,1,30,118,1.4924052908715594e-06
1,2,1,30,119,0.1123391298094159
1,2,1,30,120,0.0114979993154892
1,2,1,30,121,0.0260772035893551
1,2,1,30,123,0.0388407119340797
1,2,1,30,124,0.0056538582118674
1,2,1,30,125,0.0124832082207485
1,2,1,30,126,0.0003318963635729
1,2,1,30,127,0.0022681826156661
1,2,1,30,128,0.0003098981978339
1,2,1,30,129,5.157538932220631e-05
1,2,1,30,130,0.0003476085281138
1,2,1,30,131,0.299048173793763
1,2,1,30,132,0.0051033756249876
1,2,1,30,134,0.0618882386647275
1,2,1,30,135,0.0714763466063213
1,2,1,30,136,2.7476750177126057e-06
1,2,1,30,137,1.576463904956785e-05
1,2,1,30,138,6.572437947763383e-05
1,2,1,30,139,0.0090555648582928
1,2,1,30,140,0.0020627530429818
1,2,1,30,141,0.0018456771619223
1,2,1,30,142,0.0002612310615596
1,2,1,30,144,0.0006882288503293
1,2,1,30,145,0.0003162390183008
1,2,1,30,149,0.0061225571930462
1,2,1,30,151,0.0066985231131402
1,2,1,30,152,0.0080466125010978
1,2,1,30,155,0.0001490080903517
1,2,1,30,156,6.773325086706749e-05
1,2,1,30,157,4.231566345442646e-05
1,2,1,30,158,0.0001565825971359
1,2,1,30,159,9.923861313974976e-05
1,2,1,30,160,0.0054225478352762
1,2,1,30,161,0.0170573033615806
1,2,1,31,3,7.714916046275684e-05
1,2,1,31,4,0.0019924374074912
1,2,1,31,5,0.0071004135464853
1,2,1,31,7,8.896971000593566e-05
1,2,1,31,8,0.0028549470655774
1,2,1,31,12,1.6055457244627115e-05
1,2,1,31,13,0.0010281611899423
1,2,1,31,18,0.0019770855638198
1,2,1,31,19,1.951999012109749e-05
1,2,1,31,32,0.0002741523683322
1,2,1,31,33,0.0042215740546659
1,2,1,31,34,0.1263740891681188
1,2,1,31,38,9.649593030517612e-06
1,2,1,31,39,0.0854349629588957
1,2,1,31,40,0.024935343165372
1,2,1,31,43,0.1743596256729926
1,2,1,31,44,0.0400056359696427
1,2,1,31,45,0.2923554121055848
1,2,1,31,47,0.4270638794809286
1,2,1,31,48,0.2536315762338893
1,2,1,31,49,0.5653542256737013
1,2,1,31,50,0.0015303312569885
1,2,1,31,54,0.5610857427400082
1,2,1,31,55,0.0009407088651122
1,2,1,31,57,0.0327519714348316
1,2,1,31,59,6.295986386802995
1,2,1,31,64,1.0651536269644286
1,2,1,31,65,0.0885443523069943
1,2,1,31,67,0.1465284813897299
1,2,1,31,68,1.5017331356839786e-05
1,2,1,31,69,6.736639229517954e-06
1,2,1,31,71,5.166461333709831e-05
1,2,1,31,72,0.0152754499261723
1,2,1,31,74,3.6508537977579785e-05
1,2,1,31,76,0.0039199113654782
1,2,1,31,78,6.739411191323364e-06
1,2,1,31,80,0.0037975061442071
1,2,1,31,82,9.905697441990534e-05
1,2,1,31,85,0.9556730496025369
1,2,1,31,86,0.5954560173412301
1,2,1,31,87,0.1593831954780725
1,2,1,31,88,2.848490270760009
1,2,1,31,89,0.547283930526724
1,2,1,31,91,0.0002966332611593
1,2,1,31,92,0.0161455259501781
1,2,1,31,113,0.0005698672557546
1,2,1,31,115,0.0001471967030738
1,2,1,31,116,0.0011309629677049
1,2,1,31,117,0.0057566379036605
1,2,1,31,118,1.5304693060657944e-05
1,2,1,31,119,11.038362685445115
1,2,1,31,120,0.1770841576566821
1,2,1,31,121,1.255321326883395
1,2,1,31,123,0.1147054618758785
1,2,1,31,124,0.0042830836594662
1,2,1,31,125,0.144600847685865
1,2,1,31,126,0.0023585384539398
1,2,1,31,127,0.1782105561022302
1,2,1,31,128,0.0005504270880892
1,2,1,31,129,0.0042170326702912
1,2,1,31,130,0.0022876563668133
1,2,1,31,131,0.0364483562729375
1,2,1,31,132,0.0126864566015625
1,2,1,31,134,0.10436063546967
1,2,1,31,135,3.977110896293071
1,2,1,31,136,4.727506309836445e-05
1,2,1,31,137,4.727022835978956e-05
1,2,1,31,138,0.0012596336871809
1,2,1,31,139,0.000991481508996
1,2,1,31,140,0.0010948335229455
1,2,1,31,141,0.0063958864911981
1,2,1,31,142,0.0036817427338903
1,2,1,31,144,0.0003655285882989
1,2,1,31,145,0.0024246371555225
1,2,1,31,149,0.0005639164771834
1,2,1,31,150,3.5401365690815957e-06
1,2,1,31,151,0.0003808591928642
1,2,1,31,152,0.0002934434112145
1,2,1,31,155,7.627116252086378e-05
1,2,1,31,156,0.0002500147134123
1,2,1,31,157,0.0002626217585651
1,2,1,31,158,5.7529066875448495e-05
1,2,1,31,159,0.0003894747084814
1,2,1,31,160,0.0306020218839501
1,2,1,31,161,0.0450807715682252
1,2,1,31,162,0.0258462284884749
1,2,1,32,2,0.0016726852725893
1,2,1,32,3,0.0016714334697608
1,2,1,32,4,6.121575174716027e-05
1,2,1,32,5,0.0023177500891651
1,2,1,32,6,5.775413284622677e-06
1,2,1,32,7,6.969945010320084e-05
1,2,1,32,8,0.0071490859312439
1,2,1,32,9,0.0260860182048919
1,2,1,32,10,0.0032730075594363
1,2,1,32,11,0.0027442555610196
1,2,1,32,12,0.0012235602504111
1,2,1,32,13,0.0035402487310822
1,2,1,32,14,0.0129136217559061
1,2,1,32,15,0.0002168610891668
1,2,1,32,18,0.0269011797339199
1,2,1,32,19,0.0004191366672317
1,2,1,32,20,1.4465466253759502e-06
1,2,1,32,21,0.0096020901413039
1,2,1,32,22,0.013388944387469
1,2,1,32,23,0.0001214979874245
1,2,1,32,24,4.724458831550638e-10
1,2,1,32,25,9.340891704546556e-05
1,2,1,32,26,0.0001523709197561
1,2,1,32,27,1.1952009986939828e-06
1,2,1,32,28,1.0117001269958077e-07
1,2,1,32,29,1.86882556164523e-07
1,2,1,32,30,1.379440877003437e-05
1,2,1,32,31,1.235312521071621e-09
1,2,1,32,32,5.369662437917811e-05
1,2,1,32,33,0.0037753506942122
1,2,1,32,34,0.0002594057755496
1,2,1,32,35,0.0033600118868973
1,2,1,32,36,0.0004486910446575
1,2,1,32,37,0.0002056596673929
1,2,1,32,38,0.001728654155157
1,2,1,32,39,0.000333300451979
1,2,1,32,40,0.005339662300647
1,2,1,32,42,0.0040403744905074
1,2,1,32,43,0.0461147597191494
1,2,1,32,44,0.0026701778762808
1,2,1,32,45,0.6449418773101377
1,2,1,32,46,0.0001636693759015
1,2,1,32,47,0.0011652801883583
1,2,1,32,48,0.000196081440371
1,2,1,32,49,0.0001844622420699
1,2,1,32,50,0.0062183921327473
1,2,1,32,51,0.0022269948647906
1,2,1,32,52,0.000401323345956
1,2,1,32,53,0.0001304416140701
1,2,1,32,54,0.0052199394134784
1,2,1,32,55,0.001316169429634
1,2,1,32,56,0.0001298358018767
1,2,1,32,57,0.0466361776067497
1,2,1,32,58,3.682866344938085e-05
1,2,1,32,59,0.0001582814532974
1,2,1,32,60,1.7663686692286663e-08
1,2,1,32,61,7.05211114512095e-07
1,2,1,32,62,2.4231401168861543e-05
1,2,1,32,63,0.0040757818163028
1,2,1,32,64,0.004745270089755
1,2,1,32,65,0.0006667439408318
1,2,1,32,66,4.0410308127685104e-05
1,2,1,32,67,0.0003815472782529
1,2,1,32,68,0.0001155833757413
1,2,1,32,69,0.0025879326339744
1,2,1,32,70,0.0004680553506118
1,2,1,32,71,0.00654649589887
1,2,1,32,72,0.0014040465666218
1,2,1,32,73,0.0010505112799754
1,2,1,32,74,2.6974235784205074e-05
1,2,1,32,76,0.0001110594674097
1,2,1,32,77,2.7406191450774103e-05
1,2,1,32,78,7.633612552341898e-05
1,2,1,32,79,5.160472565093096e-05
1,2,1,32,80,0.0001354023126904
1,2,1,32,81,2.4182590725002704e-08
1,2,1,32,82,0.0001685715981088
1,2,1,32,84,0.0003022853976595
1,2,1,32,85,0.0161062418745591
1,2,1,32,86,0.0127835890968626
1,2,1,32,87,0.0006621076618635
1,2,1,32,88,0.0374976423589415
1,2,1,32,89,0.0089075772555121
1,2,1,32,90,0.0008773914268104
1,2,1,32,91,0.0024287390146781
1,2,1,32,92,0.0016282908566573
1,2,1,32,93,0.0017663322920185
1,2,1,32,96,0.110408998319315
1,2,1,32,97,0.0485246134184238
1,2,1,32,98,0.0002121514157879
1,2,1,32,99,0.001197412640756
1,2,1,32,100,0.0004571121083818
1,2,1,32,101,0.0098719515555768
1,2,1,32,102,0.000208516755783
1,2,1,32,103,0.0009598360316829
1,2,1,32,105,0.001347356466484
1,2,1,32,107,2.5872108955182057e-05
1,2,1,32,108,0.000241680410024
1,2,1,32,109,0.0047054902864727
1,2,1,32,110,1.1545506343699702e-06
1,2,1,32,112,1.0852408346401277e-06
1,2,1,32,113,0.0141502349129181
1,2,1,32,114,8.00960966153468e-05
1,2,1,32,115,0.0116204085533322
1,2,1,32,116,0.0016255681922317
1,2,1,32,117,0.0234295534894615
1,2,1,32,118,0.0236677252844239
1,2,1,32,119,2.7933341538768492
1,2,1,32,120,0.4451044349618244
1,2,1,32,121,0.5953416459071782
1,2,1,32,122,0.0644959157526464
1,2,1,32,123,0.4588605999491244
1,2,1,32,124,0.0407329566618283
1,2,1,32,125,0.0073091244444706
1,2,1,32,126,0.0793334209135216
1,2,1,32,127,0.1307739390554243
1,2,1,32,128,0.0069242499143723
1,2,1,32,129,0.005736878838363
1,2,1,32,130,0.0092705612691019
1,2,1,32,131,1.0460658842064132
1,2,1,32,132,0.0055731233899996
1,2,1,32,133,0.0006964093054305
1,2,1,32,134,0.0369277945931561
1,2,1,32,135,0.2655012106309363
1,2,1,32,136,0.0242639615319873
1,2,1,32,137,0.0006864458800353
1,2,1,32,138,0.0019708054126848
1,2,1,32,139,7.586574685523162e-05
1,2,1,32,140,4.497944017931147e-05
1,2,1,32,141,2.369306877574928e-05
1,2,1,32,142,2.47573497874758e-05
1,2,1,32,143,2.836801602726059e-06
1,2,1,32,144,6.722166395698848e-05
1,2,1,32,145,3.111683424549746e-06
1,2,1,32,149,0.0001814980099412
1,2,1,32,150,6.085840704759641e-07
1,2,1,32,151,0.0003285330501544
1,2,1,32,152,0.0005192186486808
1,2,1,32,153,7.19620391546921e-05
1,2,1,32,154,1.5951004058704873e-05
1,2,1,32,155,7.167209889649951e-05
1,2,1,32,156,0.000114153592065
1,2,1,32,157,7.393747579463749e-05
1,2,1,32,158,1.2917475007412946e-05
1,2,1,32,159,0.0017001260976749
1,2,1,32,160,0.3386370664784117
1,2,1,32,161,0.0230168110006908
1,2,1,32,162,1.0509098549031164e-08
1,2,1,33,19,6.4333673981278975e-06
1,2,1,33,43,0.008373571749829
1,2,1,33,44,0.0011377526596062
1,2,1,33,45,0.0109980111984008
1,2,1,33,47,0.0021152266414454
1,2,1,33,48,0.0001526319137236
1,2,1,33,49,0.0019474497211405
1,2,1,33,50,8.892894839056803e-07
1,2,1,33,51,4.142082336968496e-07
1,2,1,33,54,0.0051193828807363
1,2,1,33,55,5.502627322759425e-07
1,2,1,33,57,0.0139548922269231
1,2,1,33,59,5.562486108456241
1,2,1,33,64,0.0269881916788265
1,2,1,33,65,1.8441936829865293e-05
1,2,1,33,67,0.0027593435689269
1,2,1,33,71,2.59069586772047e-07
1,2,1,33,72,0.0042285975291757
1,2,1,33,73,0.0016206513091271
1,2,1,33,76,4.431748296416774e-06
1,2,1,33,80,3.6353489914230575e-06
1,2,1,33,81,4.180419666421013e-07
1,2,1,33,82,2.010813276748392e-06
1,2,1,33,85,0.0283383870073376
1,2,1,33,86,0.0064029251549472
1,2,1,33,87,1.2222957934099947e-09
1,2,1,33,88,0.0104847172811797
1,2,1,33,89,0.0101474756202947
1,2,1,33,91,0.0001316796796251
1,2,1,33,92,0.0041994036342543
1,2,1,33,113,0.0001275524043727
1,2,1,33,115,6.666916606545876e-05
1,2,1,33,116,6.890926761615115e-05
1,2,1,33,117,0.0019380112979969
1,2,1,33,118,4.902520815170778e-06
1,2,1,33,119,0.9504675971942864
1,2,1,33,120,0.0143820190321333
1,2,1,33,121,0.0433515121147366
1,2,1,33,123,0.0306162246198334
1,2,1,33,124,3.462327280059104e-05
1,2,1,33,125,0.0330540536544059
1,2,1,33,126,0.0003007970121728
1,2,1,33,127,0.0277603846752021
1,2,1,33,128,0.0029903809373188
1,2,1,33,129,0.0002664239303085
1,2,1,33,130,0.0015756148077616
1,2,1,33,131,0.3112944119568052
1,2,1,33,132,0.005431845676289
1,2,1,33,134,0.0130014446031919
1,2,1,33,135,0.398244657769589
1,2,1,33,136,6.1218275686082e-05
1,2,1,33,137,2.1688335198373784e-05
1,2,1,33,138,7.042017185741307e-05
