model_id,indicator_id,demand_component_id,producing_region_id,producing_industry_id,value
1,5,1,22,157,2.591737675713912e-08
1,5,1,22,158,3.7801943069646525e-08
1,5,1,22,159,2.0286601937067946e-07
1,5,1,22,160,1.3511340025183562e-06
1,5,1,22,161,5.3257752124337826e-08
1,5,1,22,162,1.617611457891751e-06
1,5,1,23,1,1.8749133344814448e-05
1,5,1,23,2,3.8504916173649406e-05
1,5,1,23,3,0.0002305610684479
1,5,1,23,4,0.0006233198625484
1,5,1,23,5,1.4176126631088436e-05
1,5,1,23,6,3.5384724571161945e-07
1,5,1,23,8,4.492850245703819e-07
1,5,1,23,9,0.0035805213995408
1,5,1,23,10,0.0009794612276933
1,5,1,23,11,0.0006333637412663
1,5,1,23,12,0.0003026124692099
1,5,1,23,13,5.808400440558487e-08
1,5,1,23,14,0.000849514974869
1,5,1,23,15,7.673589422582973e-10
1,5,1,23,18,1.781647909110878e-06
1,5,1,23,19,7.209740348432599e-09
1,5,1,23,20,1.8188701693339265e-08
1,5,1,23,25,1.8797036673220626e-07
1,5,1,23,26,4.3864875752360974e-08
1,5,1,23,27,7.716305798584535e-08
1,5,1,23,28,7.059806505279063e-07
1,5,1,23,29,7.587604069567926e-07
1,5,1,23,30,1.292361189353661e-09
1,5,1,23,31,6.727443915456714e-11
1,5,1,23,32,2.2783292438373583e-06
1,5,1,23,33,7.135377805774256e-08
1,5,1,23,34,2.09918640549575e-08
1,5,1,23,35,4.868449021928856e-09
1,5,1,23,36,9.581591142443974e-09
1,5,1,23,37,5.496141099071761e-09
1,5,1,23,38,7.806273042984311e-09
1,5,1,23,39,1.9899187522438814e-09
1,5,1,23,40,9.358339686313973e-08
1,5,1,23,41,2.7021793705546694e-09
1,5,1,23,42,1.2019140021416508e-10
1,5,1,23,43,1.5738889176327836e-07
1,5,1,23,44,2.265659386145226e-07
1,5,1,23,45,3.536485348768741e-07
1,5,1,23,46,4.737441754864024e-08
1,5,1,23,47,6.458775149536838e-08
1,5,1,23,48,3.737060083589893e-08
1,5,1,23,49,7.828619155844719e-08
1,5,1,23,50,5.143068080453538e-07
1,5,1,23,51,2.1069264473256415e-09
1,5,1,23,52,8.187769587448425e-06
1,5,1,23,53,1.3198495389327755e-06
1,5,1,23,54,1.8104196606256803e-05
1,5,1,23,55,4.9098969292391586e-08
1,5,1,23,57,2.6991368060930064e-06
1,5,1,23,58,1.2971334377973546e-07
1,5,1,23,59,1.957543155613223e-07
1,5,1,23,60,5.8613211942522116e-08
1,5,1,23,61,8.207825779547064e-05
1,5,1,23,62,1.1902596083696609e-07
1,5,1,23,63,7.496253446894149e-09
1,5,1,23,64,6.725651567993904e-07
1,5,1,23,65,7.447583065448535e-07
1,5,1,23,66,1.646763514676142e-07
1,5,1,23,67,2.719536698359551e-07
1,5,1,23,68,9.035645867249793e-08
1,5,1,23,69,1.529331607427247e-07
1,5,1,23,70,1.1412339608595777e-07
1,5,1,23,71,3.2285312710443993e-07
1,5,1,23,72,3.345438413790721e-07
1,5,1,23,73,5.625303526109088e-09
1,5,1,23,74,8.066789943160223e-09
1,5,1,23,76,3.009415309681907e-08
1,5,1,23,77,1.3121370973040776e-07
1,5,1,23,78,1.2820626140938003e-09
1,5,1,23,79,6.044316947030398e-10
1,5,1,23,80,2.032494756077199e-09
1,5,1,23,81,2.2774876316179708e-10
1,5,1,23,82,1.1300523444144091e-09
1,5,1,23,84,3.6127892401692302e-09
1,5,1,23,85,9.120031193167898e-09
1,5,1,23,86,1.4486708710524323e-09
1,5,1,23,87,3.907283413957575e-10
1,5,1,23,88,4.061211573572397e-09
1,5,1,23,89,3.4222423612119533e-09
1,5,1,23,90,6.406556177125203e-11
1,5,1,23,91,1.490357089397251e-09
1,5,1,23,92,2.83946563985696e-10
1,5,1,23,93,1.0831087233176228e-09
1,5,1,23,94,1.6895695811058726e-09
1,5,1,23,95,3.011253532015885e-10
1,5,1,23,96,6.17476074737005e-08
1,5,1,23,97,2.1111522120905875e-07
1,5,1,23,99,8.858188028030206e-12
1,5,1,23,100,3.281071738524146e-09
1,5,1,23,101,1.7458983157894842e-07
1,5,1,23,102,2.3055669441073508e-06
1,5,1,23,103,1.1630105891931035e-07
1,5,1,23,106,2.8237295587679963e-11
1,5,1,23,108,2.2583023367031127e-10
1,5,1,23,109,1.4974626213910218e-11
1,5,1,23,110,8.939040943671131e-08
1,5,1,23,111,9.17600908188533e-08
1,5,1,23,112,6.628612278123334e-10
1,5,1,23,113,1.0023251934992412e-08
1,5,1,23,115,1.1350366921261054e-07
1,5,1,23,116,2.6299030814425537e-10
1,5,1,23,117,3.612540089086975e-06
1,5,1,23,118,6.364444868575015e-07
1,5,1,23,119,2.6522409777707864e-07
1,5,1,23,120,2.3545882447050493e-08
1,5,1,23,122,4.2787742658607526e-08
1,5,1,23,123,3.7978815928533537e-06
1,5,1,23,124,1.714946973453776e-07
1,5,1,23,125,3.709212263856633e-05
1,5,1,23,126,7.945674463062449e-08
1,5,1,23,127,9.675986424372628e-09
1,5,1,23,128,3.0643489743246515e-08
1,5,1,23,129,6.805154656231327e-10
1,5,1,23,130,1.8158556757175538e-08
1,5,1,23,131,6.634974410045095e-07
1,5,1,23,132,8.160002713801222e-07
1,5,1,23,133,9.527217154510817e-08
1,5,1,23,134,2.7133564613890676e-07
1,5,1,23,135,3.413951399340625e-07
1,5,1,23,136,4.920052220728275e-09
1,5,1,23,137,1.6562818921180941e-09
1,5,1,23,138,8.505399484843873e-09
1,5,1,23,139,5.531235282866221e-07
1,5,1,23,140,4.980083999682598e-07
1,5,1,23,141,1.3725810593192506e-07
1,5,1,23,142,2.749146893412594e-07
1,5,1,23,143,5.361678395806763e-08
1,5,1,23,144,8.427709079988291e-08
1,5,1,23,145,2.254616502191139e-09
1,5,1,23,146,1.280273603231258e-10
1,5,1,23,147,2.172319778096686e-11
1,5,1,23,149,9.276795656659354e-09
1,5,1,23,150,3.223739120501924e-11
1,5,1,23,151,8.815436265029154e-10
1,5,1,23,152,2.1687757724712455e-09
1,5,1,23,153,5.2957402768648765e-09
1,5,1,23,154,2.091153409070764e-09
1,5,1,23,155,2.5200269661630463e-10
1,5,1,23,156,2.3920397280944987e-09
1,5,1,23,157,3.565283905934463e-10
1,5,1,23,158,5.042294542234395e-10
1,5,1,23,159,8.562190928395784e-10
1,5,1,23,160,5.432210265952201e-09
1,5,1,23,161,2.399347340679185e-09
1,5,1,23,162,7.416504545595522e-08
1,5,1,24,1,3.4930634611117736e-06
1,5,1,24,2,0.0009957765253696
1,5,1,24,3,0.0023997365439081
1,5,1,24,4,0.0001948145286908
1,5,1,24,5,0.0017879914650443
1,5,1,24,6,4.630094491215709e-06
1,5,1,24,7,2.72722998731945e-06
1,5,1,24,8,4.326217519441648e-05
1,5,1,24,9,0.0023229891711508
1,5,1,24,10,0.0008330417222501
1,5,1,24,11,0.0008525095835432
1,5,1,24,12,0.0007297184707366
1,5,1,24,13,5.368238430758959e-08
1,5,1,24,14,0.0017660093890536
1,5,1,24,15,9.012410423904693e-09
1,5,1,24,18,2.1991311465359202e-07
1,5,1,24,19,7.103756588107613e-08
1,5,1,24,20,7.253721201568609e-09
1,5,1,24,21,3.912120665197871e-08
1,5,1,24,22,1.1547192662144123e-07
1,5,1,24,23,9.008043490233604e-08
1,5,1,24,24,5.865423303674069e-09
1,5,1,24,25,6.573189622687734e-07
1,5,1,24,26,3.856241520820837e-07
1,5,1,24,27,2.4631208149270143e-12
1,5,1,24,28,5.043892573634289e-12
1,5,1,24,29,8.215353629681472e-11
1,5,1,24,30,1.6055768423265695e-10
1,5,1,24,31,6.853106942190316e-10
1,5,1,24,32,3.9340419479101673e-10
1,5,1,24,33,2.8004500478791252e-09
1,5,1,24,34,7.807440546248995e-09
1,5,1,24,35,1.5138238290860512e-09
1,5,1,24,36,8.179906879791871e-10
1,5,1,24,37,1.1687624845957626e-09
1,5,1,24,38,7.108875448385371e-09
1,5,1,24,39,3.612289233038066e-09
1,5,1,24,40,8.550752875948917e-09
1,5,1,24,41,2.0178969660136813e-08
1,5,1,24,42,1.8206163011744723e-09
1,5,1,24,43,5.5680622610766884e-08
1,5,1,24,44,1.1122590209420737e-07
1,5,1,24,45,1.001144846502746e-08
1,5,1,24,46,6.667023208505748e-08
1,5,1,24,47,2.1645208557025912e-08
1,5,1,24,48,1.2186559525845294e-07
1,5,1,24,49,6.106604900245923e-08
1,5,1,24,50,7.949878484577079e-07
1,5,1,24,52,3.260226433181241e-07
1,5,1,24,53,5.703663775035014e-08
1,5,1,24,54,6.726983499152901e-08
1,5,1,24,55,1.516916209203327e-08
1,5,1,24,56,4.4354611690522516e-13
1,5,1,24,57,4.687001483244517e-07
1,5,1,24,59,3.993913550295854e-07
1,5,1,24,61,0.0004566661347361
1,5,1,24,62,1.1980821432818444e-07
1,5,1,24,63,8.823496072876411e-07
1,5,1,24,64,3.050349415997955e-09
1,5,1,24,65,1.2983737259743616e-08
1,5,1,24,67,3.684274441132494e-07
1,5,1,24,68,6.616507380552915e-08
1,5,1,24,69,1.471817105483475e-08
1,5,1,24,70,4.897812311568442e-09
1,5,1,24,71,7.412131046434222e-08
1,5,1,24,72,1.604038773590016e-07
1,5,1,24,74,5.3157208223314085e-14
1,5,1,24,76,3.2540828646645198e-09
1,5,1,24,78,2.2889523316166774e-16
1,5,1,24,80,1.540168579259272e-11
1,5,1,24,82,6.191278546634527e-11
1,5,1,24,84,8.992947161512141e-09
1,5,1,24,85,3.9391466129344354e-08
1,5,1,24,86,1.2124845812098653e-08
1,5,1,24,87,1.0327362541834282e-08
1,5,1,24,88,3.431511611534572e-08
1,5,1,24,89,5.426802276263518e-09
1,5,1,24,90,3.0142478348039414e-10
1,5,1,24,91,1.7294287844465287e-08
1,5,1,24,92,8.181498279248661e-09
1,5,1,24,93,1.073997119400793e-07
1,5,1,24,94,5.942910776644303e-11
1,5,1,24,96,1.4666741057865318e-07
1,5,1,24,97,3.5590892693411045e-08
1,5,1,24,98,1.2041031665507307e-09
1,5,1,24,99,1.1084458048354221e-08
1,5,1,24,100,3.0907239642192166e-11
1,5,1,24,101,1.047003954089406e-09
1,5,1,24,102,4.443055834577582e-07
1,5,1,24,103,7.797099906275603e-09
1,5,1,24,107,7.332464013059643e-08
1,5,1,24,108,3.6605002008705755e-08
1,5,1,24,109,2.6650949009028116e-08
1,5,1,24,110,2.1010160348890322e-08
1,5,1,24,111,3.906599801947954e-07
1,5,1,24,112,3.347096304129569e-11
1,5,1,24,113,4.261179914626405e-08
1,5,1,24,115,3.7810736024946075e-08
1,5,1,24,116,1.3362083861994783e-09
1,5,1,24,117,8.1190453958647e-09
1,5,1,24,118,3.0406947174046974e-09
1,5,1,24,119,4.1160300225142624e-08
1,5,1,24,120,1.211160019829263e-07
1,5,1,24,122,1.0410191393336542e-09
1,5,1,24,123,5.6480971789812994e-06
1,5,1,24,124,6.124695240403604e-08
1,5,1,24,125,3.0868566144867775e-06
1,5,1,24,126,2.4333107091892836e-08
1,5,1,24,127,1.8911024357296898e-08
1,5,1,24,128,1.95333705276004e-08
1,5,1,24,129,7.325104219776219e-10
1,5,1,24,130,7.71153048586314e-10
1,5,1,24,131,1.9097788892862745e-08
1,5,1,24,132,2.0098293017544047e-10
1,5,1,24,133,1.2925934100338988e-08
1,5,1,24,134,8.394611174615629e-09
1,5,1,24,135,5.323941232258515e-07
1,5,1,24,136,5.959217785296513e-11
1,5,1,24,137,3.1741456861837086e-09
1,5,1,24,138,1.2851051760650455e-09
1,5,1,24,139,1.8523987706457727e-11
1,5,1,24,140,1.7494561280712787e-11
1,5,1,24,141,4.1867030170647466e-13
1,5,1,24,142,6.32997135918693e-10
1,5,1,24,143,3.414496312333548e-12
1,5,1,24,144,8.004231372073293e-13
1,5,1,24,145,2.2200450641147734e-10
1,5,1,24,149,1.9451053234922423e-10
1,5,1,24,151,3.876042770589965e-10
1,5,1,24,152,6.77035600058556e-10
1,5,1,24,153,6.075051196919083e-10
1,5,1,24,154,3.079280030281435e-10
1,5,1,24,155,5.821582262977537e-11
1,5,1,24,156,9.742686921325036e-11
1,5,1,24,157,8.532828348806404e-11
1,5,1,24,158,9.203393555029084e-11
1,5,1,25,2,0.0036668530733743
1,5,1,25,3,0.007282792416334
1,5,1,25,4,0.0003182564488891
1,5,1,25,5,0.0014830052378948
1,5,1,25,6,0.0007052464961428
1,5,1,25,8,1.0033413582115866e-06
1,5,1,25,9,0.0127639997298734
1,5,1,25,10,0.0030587919730189
1,5,1,25,11,0.0044930722501753
1,5,1,25,12,0.0030218359843562
1,5,1,25,13,4.224515130443626e-06
1,5,1,25,14,0.0097742169501687
1,5,1,25,15,4.241491189616269e-10
1,5,1,25,18,3.549881504215976e-05
1,5,1,25,19,1.3203705262056174e-08
1,5,1,25,20,8.468286206900585e-10
1,5,1,25,22,1.932107974414725e-08
1,5,1,25,25,4.4350379314820054e-09
1,5,1,25,26,8.595557744515822e-07
1,5,1,25,27,3.017579075844117e-10
1,5,1,25,28,3.782241175926531e-09
1,5,1,25,29,4.4305979499427146e-08
1,5,1,25,30,2.9847880387671414e-09
1,5,1,25,31,7.956724797512631e-09
1,5,1,25,32,1.0191951104119264e-07
1,5,1,25,33,1.0830228039507294e-07
1,5,1,25,34,4.6933330190753335e-08
1,5,1,25,35,1.1164203064031749e-07
1,5,1,25,36,4.769162943808464e-07
1,5,1,25,37,2.364055063030796e-09
1,5,1,25,38,2.5183334534917363e-06
1,5,1,25,39,2.776239347800139e-09
1,5,1,25,40,1.260050704473477e-06
1,5,1,25,41,1.4757129156844637e-08
1,5,1,25,42,3.010239648902458e-06
1,5,1,25,43,1.4556540245488938e-06
1,5,1,25,44,3.519595193254447e-06
1,5,1,25,45,7.604159834065436e-08
1,5,1,25,47,5.03802736785519e-08
1,5,1,25,48,5.0858401127021435e-08
1,5,1,25,49,7.471289011992115e-08
1,5,1,25,50,1.5540766558236775e-05
1,5,1,25,51,1.3091453841758912e-06
1,5,1,25,52,0.0001270596681483
1,5,1,25,53,9.312390974348743e-06
1,5,1,25,54,0.0010520035465629
1,5,1,25,55,3.672177859347548e-07
1,5,1,25,56,2.924014332110741e-07
1,5,1,25,57,6.554458955662371e-06
1,5,1,25,58,8.151385638880442e-08
1,5,1,25,59,9.493829694686748e-06
1,5,1,25,60,2.3711263235390453e-05
1,5,1,25,61,1.1962456318580663e-06
1,5,1,25,62,1.2493489814707938e-06
1,5,1,25,63,3.147134752963591e-05
1,5,1,25,64,9.361997807286672e-08
1,5,1,25,65,5.6795685413127036e-08
1,5,1,25,66,2.0230986439534267e-08
1,5,1,25,67,2.3569663323860795e-07
1,5,1,25,68,7.397183823875569e-09
1,5,1,25,69,1.5134090514564097e-07
1,5,1,25,70,7.470975665889058e-09
1,5,1,25,71,3.8475972649926935e-08
1,5,1,25,72,3.035842886675469e-07
1,5,1,25,73,2.143028622668579e-07
1,5,1,25,74,9.533527439037587e-09
1,5,1,25,76,3.128617024564637e-07
1,5,1,25,77,2.3677120656633785e-07
1,5,1,25,78,4.577987708734917e-07
1,5,1,25,79,3.630196411237318e-07
1,5,1,25,80,1.0254610888009217e-07
1,5,1,25,81,2.4595146527654866e-07
1,5,1,25,82,2.7019107998462837e-08
1,5,1,25,83,2.5243759280318328e-08
1,5,1,25,84,1.7273245303689513e-06
1,5,1,25,85,7.776389593969499e-07
1,5,1,25,86,3.114414478252194e-07
1,5,1,25,87,2.064131514790157e-07
1,5,1,25,88,5.1179475517897934e-08
1,5,1,25,89,7.977060878046387e-08
1,5,1,25,90,2.240347575116908e-06
1,5,1,25,91,5.779904204781355e-06
1,5,1,25,92,4.6802124772230855e-06
1,5,1,25,93,1.2080457401511458e-07
1,5,1,25,94,5.616842781915679e-06
1,5,1,25,95,3.167872559714383e-07
1,5,1,25,96,3.8305570891229425e-06
1,5,1,25,97,8.361787763013889e-06
1,5,1,25,98,1.0392693040454858e-05
1,5,1,25,99,2.024385996586668e-05
1,5,1,25,100,5.734800183930933e-06
1,5,1,25,101,3.2684707347160464e-08
1,5,1,25,102,2.1839853185198484e-05
1,5,1,25,103,5.666914151074299e-09
1,5,1,25,107,4.038284793813685e-06
1,5,1,25,108,5.1142846589345185e-09
1,5,1,25,109,5.489006065180023e-09
1,5,1,25,110,1.1985770916078286e-07
1,5,1,25,111,7.23431522565997e-05
1,5,1,25,112,1.425426524241202e-09
1,5,1,25,113,9.583691581149497e-08
1,5,1,25,114,2.0710946981650148e-09
1,5,1,25,115,5.0938450612827583e-08
1,5,1,25,116,3.164900772700018e-06
1,5,1,25,117,3.3908695142068863e-06
1,5,1,25,118,1.339668708376004e-06
1,5,1,25,119,2.4230330136925267e-05
1,5,1,25,120,1.9526431891743337e-08
1,5,1,25,122,1.10185975019824e-06
1,5,1,25,123,4.6600333797810906e-05
1,5,1,25,124,7.882023285347282e-07
1,5,1,25,125,0.0001788086814056
1,5,1,25,126,5.745716144308555e-07
1,5,1,25,127,3.790981010101502e-07
1,5,1,25,128,1.3096587031209785e-07
1,5,1,25,129,2.030472925696158e-06
1,5,1,25,130,2.4701168347096164e-06
1,5,1,25,131,8.069812543700579e-06
1,5,1,25,132,8.2443515432337e-06
1,5,1,25,133,2.1789284672330983e-05
1,5,1,25,134,1.1469080601950763e-06
1,5,1,25,135,2.591987864538207e-06
1,5,1,25,136,8.946141049943907e-07
1,5,1,25,137,1.044335209154072e-07
1,5,1,25,138,1.2736817421187209e-07
1,5,1,25,139,2.3789825537412897e-05
1,5,1,25,140,2.0468138616163353e-06
1,5,1,25,141,8.867404124698243e-07
1,5,1,25,142,4.410851477503559e-07
1,5,1,25,143,1.865861667960035e-06
1,5,1,25,144,1.970400562524838e-06
1,5,1,25,145,2.9182405820070912e-08
1,5,1,25,146,1.707002298608967e-09
1,5,1,25,147,7.415673880935904e-10
1,5,1,25,148,1.592801483102375e-08
1,5,1,25,149,1.292658392850316e-07
1,5,1,25,151,4.740803890054931e-09
1,5,1,25,152,1.0996419668320344e-08
1,5,1,25,153,2.3139811636479564e-09
1,5,1,25,154,6.399404423786241e-09
1,5,1,25,155,1.6594126075160699e-09
1,5,1,25,156,2.1435302908180527e-08
1,5,1,25,157,1.0787869130126882e-09
1,5,1,25,158,7.64124954786013e-10
1,5,1,25,159,1.3944927310963596e-08
1,5,1,25,160,4.395590842688077e-07
1,5,1,25,161,2.901597538190729e-08
1,5,1,25,162,1.8137270458737775e-11
1,5,1,26,2,5.514219688723136e-05
1,5,1,26,3,9.9904413775112e-05
1,5,1,26,4,1.6760602276831755e-05
1,5,1,26,5,0.0001155283513866
1,5,1,26,8,2.8175158819879445e-06
1,5,1,26,9,0.0004318680117758
1,5,1,26,10,3.3416997706080316e-05
1,5,1,26,11,6.57305520264726e-05
1,5,1,26,12,7.037301447693414e-05
1,5,1,26,13,2.944709722613413e-10
1,5,1,26,14,0.0002338524319306
1,5,1,26,15,1.1952967121513053e-08
1,5,1,26,18,9.472779827515977e-08
1,5,1,26,19,2.1791411541711168e-11
1,5,1,26,20,3.4882136664663574e-10
1,5,1,26,22,2.898621699078476e-09
1,5,1,26,25,1.8674358492346683e-09
1,5,1,26,26,1.2305519381746731e-08
1,5,1,26,27,1.852718606870801e-12
1,5,1,26,28,5.751930901196469e-10
1,5,1,26,29,3.923043266698325e-09
1,5,1,26,30,2.105128125769682e-12
1,5,1,26,31,3.25830417497153e-09
1,5,1,26,32,2.0166359257684577e-08
1,5,1,26,33,2.3578330267315563e-09
1,5,1,26,34,4.0537659931917616e-11
1,5,1,26,35,5.578978601615704e-10
1,5,1,26,36,2.2695962248169223e-10
1,5,1,26,37,1.204945667313507e-09
1,5,1,26,38,3.0296111412612306e-11
1,5,1,26,39,2.1016337873893603e-10
1,5,1,26,40,1.711601957959924e-08
1,5,1,26,41,9.823364225038655e-10
1,5,1,26,42,8.625880155365833e-09
1,5,1,26,43,1.65278096175071e-08
1,5,1,26,44,6.010505811272315e-09
1,5,1,26,45,6.810914008876065e-09
1,5,1,26,47,4.2919734131829645e-08
1,5,1,26,48,2.607922988721529e-09
1,5,1,26,49,5.421694686901824e-09
1,5,1,26,50,5.964454086807497e-07
1,5,1,26,51,1.0150615383514242e-08
1,5,1,26,52,2.6219641977203757e-08
1,5,1,26,53,1.345563504096038e-07
1,5,1,26,54,1.96701790373741e-07
1,5,1,26,55,6.87408211153407e-08
1,5,1,26,58,3.200202102247414e-10
1,5,1,26,59,3.8215236175814473e-07
1,5,1,26,60,1.90824875937182e-06
1,5,1,26,61,2.976016433970528e-10
1,5,1,26,62,4.837088007175608e-09
1,5,1,26,63,1.1345293051422274e-06
1,5,1,26,64,2.5232923280913924e-08
1,5,1,26,65,9.264521130462203e-09
1,5,1,26,66,1.1360212621590208e-08
1,5,1,26,67,8.219726027184458e-09
1,5,1,26,68,2.896482201580087e-08
1,5,1,26,69,1.2133023609282785e-07
1,5,1,26,70,2.2307438115173343e-08
1,5,1,26,71,1.2822400329802614e-07
1,5,1,26,72,5.887017253619805e-09
1,5,1,26,73,1.9351881211187256e-08
1,5,1,26,74,4.770823553657923e-09
1,5,1,26,76,2.7084231579957997e-08
1,5,1,26,77,4.348414859135791e-08
1,5,1,26,78,9.481496362193856e-10
1,5,1,26,79,2.7546531958181743e-08
1,5,1,26,80,3.9675049703635334e-08
1,5,1,26,82,6.500209423354294e-09
1,5,1,26,84,1.4196376453878041e-08
1,5,1,26,85,1.930172365332857e-08
1,5,1,26,86,1.2793317800654614e-08
1,5,1,26,87,8.415121010796932e-09
1,5,1,26,88,3.0727302600784824e-08
1,5,1,26,89,1.1927216201542184e-07
1,5,1,26,90,2.4201237648006325e-07
1,5,1,26,91,9.158403683107148e-09
1,5,1,26,92,7.987068072933798e-09
1,5,1,26,93,3.113111469196377e-08
1,5,1,26,94,7.922619135517362e-08
1,5,1,26,95,1.0276918214188718e-06
1,5,1,26,96,4.038950606420517e-08
1,5,1,26,97,2.5822434466753797e-08
1,5,1,26,98,7.093106457248275e-08
1,5,1,26,99,5.6670387182289476e-08
1,5,1,26,101,1.2933399917231015e-09
1,5,1,26,102,9.494406947874947e-10
1,5,1,26,108,2.885478156751029e-10
1,5,1,26,109,2.0321087004684745e-11
1,5,1,26,110,3.27906455142774e-09
1,5,1,26,111,5.386979410293512e-07
1,5,1,26,112,4.2370728853321706e-09
1,5,1,26,113,3.260564267391369e-09
1,5,1,26,114,4.663011633446957e-10
1,5,1,26,115,1.5085912739517102e-08
1,5,1,26,116,8.555808911214567e-10
1,5,1,26,117,9.023694975867738e-09
1,5,1,26,118,1.2048018334229282e-08
1,5,1,26,119,3.313266782198927e-07
1,5,1,26,120,1.2409985275334438e-07
1,5,1,26,121,3.057546409878963e-07
1,5,1,26,122,4.065854185269229e-07
1,5,1,26,123,9.046039036590884e-06
1,5,1,26,124,6.418892906126175e-09
1,5,1,26,125,1.7935857033966414e-06
1,5,1,26,126,2.1359722085996775e-08
1,5,1,26,127,4.617803789703345e-07
1,5,1,26,128,6.57734828721301e-07
1,5,1,26,129,1.8073729456346465e-07
1,5,1,26,130,3.0150028826665204e-08
1,5,1,26,131,3.627434508483386e-07
1,5,1,26,132,3.744657981845773e-09
1,5,1,26,133,6.817970985826558e-08
1,5,1,26,134,2.2422429481452288e-08
1,5,1,26,135,1.278206894113633e-07
1,5,1,26,136,2.5794391735957952e-09
1,5,1,26,137,9.608343634447504e-09
1,5,1,26,138,6.622674929441561e-09
1,5,1,26,140,1.2965459643246058e-13
1,5,1,26,141,3.9660683445906255e-12
1,5,1,26,142,2.289852320112654e-09
1,5,1,26,144,7.132226421171971e-12
1,5,1,26,145,3.964092432722198e-10
1,5,1,26,148,5.30022780813934e-11
1,5,1,26,149,9.882229522671027e-10
1,5,1,26,151,8.534312548523276e-10
1,5,1,26,152,1.4993730124823663e-09
1,5,1,26,153,2.1137404793358756e-09
1,5,1,26,154,1.757199857470445e-09
1,5,1,26,155,1.3010099262654728e-10
1,5,1,26,156,1.9513406504756473e-09
1,5,1,26,157,2.9367512948453845e-10
1,5,1,26,158,3.3782156190265303e-10
1,5,1,26,159,1.1560735802424486e-09
1,5,1,26,160,1.5716508992248017e-08
1,5,1,26,161,3.0545854838731963e-10
1,5,1,26,162,7.699644490398609e-12
1,5,1,27,2,0.0011185819803057
1,5,1,27,3,0.000798311191632
1,5,1,27,4,2.3771875741618484e-05
1,5,1,27,5,0.000563867810311
1,5,1,27,6,2.2881740379242472e-05
1,5,1,27,7,1.9320671605510168e-07
1,5,1,27,8,1.3772925388542763e-06
1,5,1,27,9,0.000646731795339
1,5,1,27,10,0.0001943743869241
1,5,1,27,11,0.0001847400038164
1,5,1,27,12,4.682600006078165e-05
1,5,1,27,13,9.518192568467909e-08
1,5,1,27,14,0.0003703273064166
1,5,1,27,15,5.652041075322873e-09
1,5,1,27,18,4.426362394249833e-06
1,5,1,27,19,2.8152541256358147e-09
1,5,1,27,20,1.1980699258218576e-08
1,5,1,27,21,2.717405552624489e-09
1,5,1,27,22,1.438963632487476e-08
1,5,1,27,25,2.6339559547268587e-08
1,5,1,27,29,3.5411057499682676e-08
1,5,1,27,32,2.897139854900689e-09
1,5,1,27,33,3.5004969458235112e-09
1,5,1,27,34,4.470101663241215e-09
1,5,1,27,35,7.312212587820615e-10
1,5,1,27,36,9.150818930777381e-10
1,5,1,27,37,6.16727366106809e-10
1,5,1,27,38,1.290360047906815e-10
1,5,1,27,39,6.310369122141789e-10
1,5,1,27,40,3.688487944153615e-09
1,5,1,27,41,9.668515811577915e-11
1,5,1,27,42,8.87606502612342e-10
1,5,1,27,43,1.1593587603693132e-08
1,5,1,27,44,1.0628611495735704e-08
1,5,1,27,45,4.039521891292149e-09
1,5,1,27,46,7.99458976330142e-10
1,5,1,27,47,5.187827824729965e-09
1,5,1,27,48,4.9008814840227995e-09
1,5,1,27,49,2.4311824660517064e-09
1,5,1,27,50,6.512516149270341e-07
1,5,1,27,51,7.563516859913053e-08
1,5,1,27,52,4.686350495826349e-06
1,5,1,27,53,3.2246943881073417e-07
1,5,1,27,54,1.2436911192539237e-05
1,5,1,27,55,2.6177061188018636e-08
1,5,1,27,56,3.615444863452627e-07
1,5,1,27,57,8.77730251910078e-07
1,5,1,27,58,9.33237894051343e-09
1,5,1,27,59,2.969005354191544e-06
1,5,1,27,60,4.320517053245031e-07
1,5,1,27,61,4.8812072508648975e-06
1,5,1,27,62,7.556046670948141e-09
1,5,1,27,63,5.3189736252403434e-08
1,5,1,27,64,1.5718285159682347e-07
1,5,1,27,65,2.486876270865998e-07
1,5,1,27,66,4.6161961135786877e-08
1,5,1,27,67,1.241240298843385e-07
1,5,1,27,68,9.088454748084621e-08
1,5,1,27,69,1.4527801070810458e-07
1,5,1,27,70,1.312419324632517e-07
1,5,1,27,71,1.454498928472156e-07
1,5,1,27,72,1.341935521131485e-07
1,5,1,27,73,1.4926753933162476e-07
1,5,1,27,74,7.1091045323023306e-09
1,5,1,27,76,9.612961080489341e-09
1,5,1,27,78,4.860136850124129e-09
1,5,1,27,80,1.944106315577922e-07
1,5,1,27,81,7.3046282280235065e-09
1,5,1,27,82,4.527731833461383e-08
1,5,1,27,84,9.334651131176433e-08
1,5,1,27,85,1.5863010777621578e-07
1,5,1,27,86,5.4209928972290516e-08
1,5,1,27,87,7.769758146775052e-08
1,5,1,27,88,5.577735691826549e-08
1,5,1,27,89,2.9017246403267817e-08
1,5,1,27,90,7.737911961264947e-08
1,5,1,27,91,8.038629645848642e-09
1,5,1,27,92,7.53787946125581e-10
1,5,1,27,93,1.6936728000656163e-08
1,5,1,27,94,2.448804995930154e-10
1,5,1,27,95,6.816126324420058e-09
1,5,1,27,96,1.5472198371739947e-10
1,5,1,27,97,2.7286519101424113e-08
1,5,1,27,98,3.635010239277935e-10
