model_id,national_footprint,national_supply_chain,national_direct_households,healthcare_footprint_mrio,healthcare_share_pct,indicator_id
1,77240.62118630517,67518.62638160588,9721.994804699298,3415.3672694460092,4.421724239125561,2
1,53925.07396917578,53925.07396917578,0.0,3466.344305209317,6.4280751978026425,4
1,1276.054948805772,1239.304449261172,36.7504995446,74.55990166125089,5.843000862230082,1
1,99442.87815130448,94679.20092570448,4763.6772256,4115.611455151222,4.138668883747743,3
1,10586.424313401969,2776.2453581593654,7810.1789552426035,178.3360879312744,1.684573399400857,13
