model_id,indicator_id,scope_id,producing_region_id,producing_industry_id,value
1,2,4,10,120,0.0117998639516118
1,2,4,10,121,0.0016092400476597
1,2,4,10,122,0.0040393926233612
1,2,4,10,123,0.4702240343716542
1,2,4,10,124,0.0754294027806489
1,2,4,10,125,1.1651472680635866
1,2,4,10,126,0.0266994149653973
1,2,4,10,127,0.0008030175218061
1,2,4,10,128,0.0032383098020611
1,2,4,10,129,0.0048200306863131
1,2,4,10,130,0.019393827126531
1,2,4,10,131,0.0166976003078451
1,2,4,10,132,0.0203624135724076
1,2,4,10,133,0.0004571877663761
1,2,4,10,134,0.0009909285395408
1,2,4,10,135,0.0059404380593055
1,2,4,10,136,0.0045892641470568
1,2,4,10,137,9.137434985620155e-05
1,2,4,10,138,8.68843362100862e-05
1,2,4,10,139,0.0012963941082087
1,2,4,10,140,0.0012988944284235
1,2,4,10,141,0.0058489400311028
1,2,4,10,142,0.1017319198379151
1,2,4,10,143,0.0024467297235223
1,2,4,10,144,0.0016837549830829
1,2,4,10,145,0.0289699479328367
1,2,4,10,148,0.0005039323731977
1,2,4,10,149,0.0003215759554147
1,2,4,10,151,0.0082277257452011
1,2,4,10,152,0.0243282705191892
1,2,4,10,153,2.901540442411534
1,2,4,10,154,1.1602192993705331
1,2,4,10,155,0.0304641822044119
1,2,4,10,156,0.0004089915094427
1,2,4,10,157,0.0977733437834286
1,2,4,10,158,0.034389211002052
1,2,4,10,159,0.0001073666409934
1,2,4,10,160,0.0002857579604024
1,2,4,10,161,3.946022164682102e-05
1,2,4,10,162,5.387309016007866e-06
1,2,4,11,1,0.0010880551272389
1,2,4,11,2,0.6410396792818
1,2,4,11,3,1.02887714030087
1,2,4,11,4,0.1639149481554995
1,2,4,11,5,0.6245680389673969
1,2,4,11,6,0.0733496071875583
1,2,4,11,7,0.0008638391887538
1,2,4,11,8,0.1913079416334473
1,2,4,11,9,1.2015234361635765
1,2,4,11,10,0.0951131837366002
1,2,4,11,11,0.0292255397295373
1,2,4,11,12,0.0888616098657818
1,2,4,11,13,0.0011932129463244
1,2,4,11,14,2.4129473026845214
1,2,4,11,15,0.0249976546668035
1,2,4,11,18,0.0439916293134795
1,2,4,11,19,0.0199864480124599
1,2,4,11,20,0.0329674108445041
1,2,4,11,21,0.1784320940854238
1,2,4,11,22,0.3655065592091879
1,2,4,11,28,0.0179682974584197
1,2,4,11,31,0.0001829484597384
1,2,4,11,32,0.0860231728921101
1,2,4,11,33,0.3119941982144784
1,2,4,11,34,0.0529701706324563
1,2,4,11,35,0.013465554571996
1,2,4,11,36,0.0269281631065696
1,2,4,11,37,0.0050825984792881
1,2,4,11,38,0.0015650883307676
1,2,4,11,39,0.0027350982913977
1,2,4,11,40,0.2182854447631705
1,2,4,11,41,0.0009025245647425
1,2,4,11,42,0.0168805804368766
1,2,4,11,43,0.2631991813487148
1,2,4,11,44,0.2740626363915689
1,2,4,11,45,0.0245926215322149
1,2,4,11,46,0.0002654629908151
1,2,4,11,47,0.0094259798639071
1,2,4,11,48,0.0052472807129498
1,2,4,11,49,0.0003103000711364
1,2,4,11,50,0.0061460569572165
1,2,4,11,51,0.0077820804112422
1,2,4,11,52,0.040294958093553
1,2,4,11,53,0.0593121241859685
1,2,4,11,54,0.1609255871878206
1,2,4,11,55,0.0401016621543031
1,2,4,11,56,4.22697619407822
1,2,4,11,57,1.0205974925831158
1,2,4,11,58,4.94455217226956e-05
1,2,4,11,59,1.7746039596902825
1,2,4,11,60,0.2018314338452945
1,2,4,11,61,0.003298919014499
1,2,4,11,62,0.0336237266373156
1,2,4,11,63,0.4691923585762676
1,2,4,11,64,0.06332939966422
1,2,4,11,65,0.0764909518821682
1,2,4,11,66,0.0335939087479221
1,2,4,11,67,0.0182059011735629
1,2,4,11,68,0.0143344740281027
1,2,4,11,69,0.0649779638513879
1,2,4,11,70,0.0132346134191677
1,2,4,11,71,0.0802762724195132
1,2,4,11,72,0.412909127995445
1,2,4,11,73,0.0481754401406688
1,2,4,11,74,0.0088627114648749
1,2,4,11,76,0.0205172750451734
1,2,4,11,77,0.011180389121627
1,2,4,11,78,0.0013568082091358
1,2,4,11,79,0.0001748163217574
1,2,4,11,80,0.0288615398777561
1,2,4,11,82,0.0023868899276199
1,2,4,11,84,0.0385068632829011
1,2,4,11,85,0.0564275042345386
1,2,4,11,86,0.0265014178365104
1,2,4,11,87,0.0078611103766367
1,2,4,11,88,0.0853192535118981
1,2,4,11,89,0.1187163702270305
1,2,4,11,90,0.5944996844548787
1,2,4,11,91,0.0149941361963359
1,2,4,11,92,0.0158881241653252
1,2,4,11,93,0.0376675518106162
1,2,4,11,95,0.4574482634925089
1,2,4,11,96,0.3962297976745398
1,2,4,11,97,0.3061374644749326
1,2,4,11,98,0.000762658159862
1,2,4,11,99,0.0001625433774733
1,2,4,11,100,0.0161476422166576
1,2,4,11,101,0.0413373154251005
1,2,4,11,102,0.0003837720768473
1,2,4,11,103,0.0016987780166915
1,2,4,11,105,2.535146938695632e-07
1,2,4,11,107,3.9068213254294177e-07
1,2,4,11,108,1.0796240767959477e-07
1,2,4,11,109,5.267298364992044e-05
1,2,4,11,110,0.6841648667355715
1,2,4,11,111,0.3783265991229511
1,2,4,11,112,0.0029898369105775
1,2,4,11,113,0.0089191757464427
1,2,4,11,114,3.258828850424804e-06
1,2,4,11,115,0.0097807186755327
1,2,4,11,116,0.0009813760292736
1,2,4,11,117,0.1725388893664998
1,2,4,11,118,0.0135523648320129
1,2,4,11,119,0.5060218858081827
1,2,4,11,120,2.318278000119765
1,2,4,11,121,0.0076512690195164
1,2,4,11,122,1.2931594963601378
1,2,4,11,123,4.766616526999888
1,2,4,11,124,0.3066939141041193
1,2,4,11,125,5.331463862955641
1,2,4,11,126,1.5206786831891843
1,2,4,11,127,0.0555344955109726
1,2,4,11,128,0.1666543112619624
1,2,4,11,129,0.0106028171756697
1,2,4,11,130,0.0131377456988033
1,2,4,11,131,0.0642369548222916
1,2,4,11,132,0.0795393334852201
1,2,4,11,133,0.0372919473422927
1,2,4,11,134,0.0907500539237069
1,2,4,11,135,0.3921347355342525
1,2,4,11,136,0.0137539409632817
1,2,4,11,137,0.0061644158056337
1,2,4,11,138,0.0034067814222396
1,2,4,11,139,0.0090591575324121
1,2,4,11,140,0.0090582280044531
1,2,4,11,141,0.0720705701222034
1,2,4,11,142,0.2017965397188507
1,2,4,11,143,0.0381439490994708
1,2,4,11,144,0.0029771547394552
1,2,4,11,145,0.0259640620278537
1,2,4,11,146,0.0006124863143302
1,2,4,11,147,3.9467513380464794e-05
1,2,4,11,148,0.0052506331903844
1,2,4,11,149,0.1969729481155245
1,2,4,11,150,1.4713736302613137e-05
1,2,4,11,151,0.0937052164077297
1,2,4,11,152,0.1776523188144322
1,2,4,11,153,0.7669584994491281
1,2,4,11,154,0.2765674560419299
1,2,4,11,155,0.0166344875973409
1,2,4,11,156,0.0126887403674682
1,2,4,11,157,0.0129150461264618
1,2,4,11,158,0.039403835411467
1,2,4,11,159,0.000784215542209
1,2,4,11,160,0.040765412721631
1,2,4,11,161,0.0027504175092719
1,2,4,11,162,0.0037532149048857
1,2,4,12,1,0.0014105389367264
1,2,4,12,2,0.0601311393104831
1,2,4,12,3,0.0913071593640468
1,2,4,12,4,0.1509073715911628
1,2,4,12,5,0.0517337708155324
1,2,4,12,6,0.0208328588116157
1,2,4,12,7,0.0121119247266086
1,2,4,12,8,0.0161550013384899
1,2,4,12,9,0.1716181629719679
1,2,4,12,10,0.0162366314745639
1,2,4,12,11,0.0068092138227518
1,2,4,12,12,0.0495252716109726
1,2,4,12,13,0.0004269395105289
1,2,4,12,14,2.0795591001928373
1,2,4,12,15,0.0002702508856168
1,2,4,12,18,0.0002442237053767
1,2,4,12,19,0.017369898952098
1,2,4,12,20,0.0574151157855825
1,2,4,12,21,0.2985509546654037
1,2,4,12,22,0.0116022979886988
1,2,4,12,25,0.0499308246963622
1,2,4,12,27,0.0002499545985778
1,2,4,12,28,0.0035769886418515
1,2,4,12,29,1.4014942737233486e-07
1,2,4,12,30,0.0092175303475919
1,2,4,12,31,2.4391420363025373e-07
1,2,4,12,33,0.0780192321077661
1,2,4,12,34,0.0658510035339052
1,2,4,12,35,0.0010620354414267
1,2,4,12,36,0.0004625441365113
1,2,4,12,37,8.192641826679051e-05
1,2,4,12,38,0.0010450628967013
1,2,4,12,39,0.0012036963314851
1,2,4,12,40,0.0156379462228903
1,2,4,12,41,0.0002022630193299
1,2,4,12,42,9.438669944266451e-05
1,2,4,12,43,0.014956706785591
1,2,4,12,44,0.0210187809400343
1,2,4,12,45,0.0004627459895023
1,2,4,12,46,0.0011787659702358
1,2,4,12,47,0.0014660721253195
1,2,4,12,48,0.000870301363974
1,2,4,12,49,4.700751077598479e-05
1,2,4,12,50,0.0058096430199328
1,2,4,12,51,0.0009567758499138
1,2,4,12,52,0.0004534586898867
1,2,4,12,53,0.0017425271513825
1,2,4,12,54,0.001379570828867
1,2,4,12,55,0.0056169718460182
1,2,4,12,56,2.587355451487661e-08
1,2,4,12,57,0.8526011198527818
1,2,4,12,58,0.0085627017770318
1,2,4,12,59,0.014597492464032
1,2,4,12,60,0.0308258038285825
1,2,4,12,61,0.0009905640202856
1,2,4,12,62,0.0082928846533206
1,2,4,12,63,0.0972501429620161
1,2,4,12,64,0.0152325845258463
1,2,4,12,65,0.0057479759589418
1,2,4,12,66,8.790842818353747e-05
1,2,4,12,67,0.00365469379832
1,2,4,12,68,0.0107320386629853
1,2,4,12,69,0.0576073354849559
1,2,4,12,70,0.0509142959718497
1,2,4,12,71,0.0191418735020527
1,2,4,12,72,0.0037446908410806
1,2,4,12,73,0.0042220871498735
1,2,4,12,74,0.0006913436396534
1,2,4,12,76,0.0695489478737588
1,2,4,12,77,0.001581163204434
1,2,4,12,78,0.0002527687689629
1,2,4,12,79,0.0002997459199244
1,2,4,12,80,0.054565620162487
1,2,4,12,82,6.168484141548477e-05
1,2,4,12,85,0.0035000987655778
1,2,4,12,86,0.0014813502236579
1,2,4,12,87,2.696436127404071e-05
1,2,4,12,88,0.0065906901733163
1,2,4,12,89,0.0003843403511649
1,2,4,12,90,0.0159649327153445
1,2,4,12,91,0.0019044528033549
1,2,4,12,92,0.0005429185644222
1,2,4,12,93,0.0046636806663732
1,2,4,12,94,1.9287338456159563e-07
1,2,4,12,95,0.0001131523060884
1,2,4,12,96,0.6213485950072558
1,2,4,12,97,0.089966391846409
1,2,4,12,99,6.477355073530146e-06
1,2,4,12,100,1.082432243558894e-06
1,2,4,12,101,0.1675234805415388
1,2,4,12,102,1.4285734889734574e-06
1,2,4,12,103,0.0003188287186776
1,2,4,12,108,0.001647158951177
1,2,4,12,109,1.9289562531783952e-08
1,2,4,12,110,0.0015168712347813
1,2,4,12,111,1.607549525813671
1,2,4,12,112,0.0001418060444314
1,2,4,12,113,0.0021303314365566
1,2,4,12,115,0.0006276142534216
1,2,4,12,116,0.0003277410376114
1,2,4,12,117,0.0018992819261756
1,2,4,12,118,0.001692314939086
1,2,4,12,119,0.0897634221976053
1,2,4,12,120,0.0115173459820836
1,2,4,12,121,0.002860574223538
1,2,4,12,122,8.881626194492122e-08
1,2,4,12,123,8.328692853485355
1,2,4,12,124,0.0927203397174105
1,2,4,12,125,0.2168263950310381
1,2,4,12,126,0.010127717852497
1,2,4,12,127,0.0031324128140796
1,2,4,12,128,0.0108984916256127
1,2,4,12,129,0.0006196293601969
1,2,4,12,130,0.001855342100981
1,2,4,12,131,0.0068852372649108
1,2,4,12,132,0.0016229194576171
1,2,4,12,133,0.0004416886915653
1,2,4,12,134,0.0028536999165679
1,2,4,12,135,0.03239433282845
1,2,4,12,136,0.0176831290676354
1,2,4,12,137,0.0001169441204007
1,2,4,12,138,0.0001499378763144
1,2,4,12,142,0.0154089487101347
1,2,4,12,145,0.0059351516466158
1,2,4,12,148,0.0007782428542288
1,2,4,12,149,0.0002043704682701
1,2,4,12,151,0.0489458667745435
1,2,4,12,152,0.069731356332024
1,2,4,12,153,1.701809023260356
1,2,4,12,154,0.0515127503386548
1,2,4,12,155,0.0085336418983678
1,2,4,12,156,0.0005008056057891
1,2,4,12,157,0.0278729712561492
1,2,4,12,158,0.0302130764883563
1,2,4,12,159,0.0002635550184945
1,2,4,12,160,0.0012821294073476
1,2,4,12,161,9.106238070404158e-05
1,2,4,12,162,0.0003098183644652
1,2,4,13,1,0.0003156739416601
1,2,4,13,2,0.0497491182265137
1,2,4,13,3,0.0352560847328043
1,2,4,13,4,0.0095870017058035
1,2,4,13,5,0.0028459560804471
1,2,4,13,6,0.0071388721623232
1,2,4,13,7,0.0010975353691522
1,2,4,13,8,0.0112403667492998
1,2,4,13,9,0.0508310279517016
1,2,4,13,10,0.0200566675296126
1,2,4,13,11,0.0145273042289948
1,2,4,13,12,0.0172728357485314
1,2,4,13,13,0.0002340530289767
1,2,4,13,14,0.2148850032507806
1,2,4,13,15,0.0008931233115504
1,2,4,13,18,0.0052070292101654
1,2,4,13,19,0.0100982541233005
1,2,4,13,20,0.009647338121931
1,2,4,13,21,0.5929792008222781
1,2,4,13,22,0.2399533886908008
1,2,4,13,24,4.939636558774192e-05
1,2,4,13,25,9.209066849101296e-05
1,2,4,13,26,0.0019881800174444
1,2,4,13,27,6.214409406531703e-05
1,2,4,13,28,1.8666914941439405e-05
1,2,4,13,29,0.0006924932959442
1,2,4,13,30,9.940011495729736e-05
1,2,4,13,31,6.74791984451212e-05
1,2,4,13,32,0.002175325285031
1,2,4,13,33,0.037223908477356
1,2,4,13,34,0.0007517060486682
1,2,4,13,35,0.000291362100251
1,2,4,13,36,0.0003467527682951
1,2,4,13,37,0.0005928731090059
1,2,4,13,38,0.0002572385741751
1,2,4,13,39,0.0019217254649186
1,2,4,13,40,0.0096927317414965
1,2,4,13,41,0.0024620598077132
1,2,4,13,42,0.0006689171349553
1,2,4,13,43,0.0257931395152801
1,2,4,13,44,0.0094102254964663
1,2,4,13,45,0.000659623326657
1,2,4,13,46,0.0020923734659862
1,2,4,13,47,0.0011577825017443
1,2,4,13,48,0.0034512096208339
1,2,4,13,49,0.0002892071964656
1,2,4,13,50,0.0010633512095888
1,2,4,13,51,3.745270629997711e-05
1,2,4,13,52,0.0009242332753675
1,2,4,13,53,0.0015036921225522
1,2,4,13,54,0.003010812767852
1,2,4,13,55,0.0091014274621912
1,2,4,13,56,0.0009711318901383
1,2,4,13,57,1.471182170598478
1,2,4,13,58,0.0198632115280553
1,2,4,13,59,0.0212045467961091
1,2,4,13,60,0.0065394298169643
1,2,4,13,61,0.0005181745453122
1,2,4,13,62,0.0040911890407155
1,2,4,13,63,0.8346323788377857
1,2,4,13,64,0.0008179132178846
1,2,4,13,65,0.000559673173331
1,2,4,13,66,0.0003987989727618
1,2,4,13,67,0.0018996342845566
1,2,4,13,68,0.0073726904341717
1,2,4,13,69,0.129899797431396
1,2,4,13,70,0.0129477865002987
1,2,4,13,71,0.0123811432006496
1,2,4,13,72,0.0049290700944401
1,2,4,13,73,0.0021021010313858
1,2,4,13,74,1.776592521348474e-05
1,2,4,13,75,1.7924988998200277e-07
1,2,4,13,76,0.0013513834170588
1,2,4,13,77,0.0012542247953985
1,2,4,13,78,2.120212384213781e-05
1,2,4,13,79,7.5382227081126654e-06
1,2,4,13,80,0.0013169513933037
1,2,4,13,81,4.6950372778373595e-05
1,2,4,13,82,2.4149932513313876e-06
1,2,4,13,83,1.925689764980177e-06
1,2,4,13,85,0.0644328808826086
1,2,4,13,86,0.0012369107554357
1,2,4,13,87,0.0031897573532578
1,2,4,13,88,0.0023062798094979
1,2,4,13,89,0.0178757289795427
1,2,4,13,90,0.0181391813334222
1,2,4,13,91,0.0005440441058821
1,2,4,13,92,0.0037918845127543
1,2,4,13,93,0.0025564725775044
1,2,4,13,94,0.0806901146634112
1,2,4,13,95,0.1437265912246135
1,2,4,13,96,0.2694285728844924
1,2,4,13,97,0.0151048677316582
1,2,4,13,99,0.0105623950306045
1,2,4,13,100,0.062325988321543
1,2,4,13,101,0.0078514198782771
1,2,4,13,102,0.0011821979709674
1,2,4,13,108,1.826800997591509e-05
1,2,4,13,109,3.892049794374523e-13
1,2,4,13,110,0.0001242851916025
1,2,4,13,111,0.103817384216155
1,2,4,13,112,0.0010200780699786
1,2,4,13,113,0.0025014013909978
1,2,4,13,114,2.92154815495421e-05
1,2,4,13,115,0.0008053052586664
1,2,4,13,116,0.0042654859570984
1,2,4,13,117,0.0043512129743213
1,2,4,13,118,0.0006997674989124
1,2,4,13,119,0.0311345479078779
1,2,4,13,120,0.0196111435553344
1,2,4,13,121,9.244711238251093e-06
1,2,4,13,122,0.0001230031652035
1,2,4,13,123,0.4404015199302032
1,2,4,13,124,0.0468767787784471
1,2,4,13,125,0.1283454995313937
1,2,4,13,126,0.0025003208918121
1,2,4,13,127,0.0037537822025929
1,2,4,13,128,0.0049879987862613
1,2,4,13,129,0.0006165585752082
1,2,4,13,130,0.0271912422855066
1,2,4,13,131,0.010018308150213
1,2,4,13,132,0.0025275838019294
1,2,4,13,133,0.0006229395054193
1,2,4,13,134,0.0062774075155874
1,2,4,13,135,0.0249117183423853
1,2,4,13,136,0.0001832849234336
1,2,4,13,137,0.0011572363790623
1,2,4,13,138,0.0004604372104138
1,2,4,13,142,0.0001356190086025
1,2,4,13,145,6.838151462979214e-05
1,2,4,13,148,0.0124338196728421
1,2,4,13,149,0.0001381855759657
1,2,4,13,151,0.002291751376093
1,2,4,13,152,0.0027611419169254
1,2,4,13,153,0.1544878417998507
1,2,4,13,154,0.0844794740119013
1,2,4,13,155,0.0072961866182008
1,2,4,13,156,0.0020622054536945
1,2,4,13,157,0.0137967235680717
1,2,4,13,158,0.0029074412690395
1,2,4,13,159,0.000256174113788
1,2,4,13,160,0.0025919783981486
1,2,4,13,161,0.002797264849908
1,2,4,13,162,0.0035457024207975
1,2,4,14,1,0.0361268685714629
1,2,4,14,2,0.1800094369687417
1,2,4,14,3,0.1611280834231134
1,2,4,14,4,0.0240337264060467
1,2,4,14,5,0.1800009952246744
1,2,4,14,6,0.0758213916047523
1,2,4,14,7,2.4533783588731584e-05
1,2,4,14,8,0.0133436566881165
1,2,4,14,9,0.1117943759218983
1,2,4,14,10,0.0287579151391122
1,2,4,14,11,0.0326341889272409
1,2,4,14,12,0.0542196439124752
1,2,4,14,13,0.0001059605571109
1,2,4,14,14,0.1518584660246975
1,2,4,14,15,0.001921380621608
1,2,4,14,18,0.0121764197330184
1,2,4,14,19,0.0077485761409385
1,2,4,14,20,0.001472837197628
1,2,4,14,21,0.4276465688408665
1,2,4,14,22,0.0360570185119855
1,2,4,14,23,0.0001371356095863
1,2,4,14,28,0.0054159038504335
1,2,4,14,31,1.017564653270321
1,2,4,14,32,0.0253833708703506
1,2,4,14,33,0.0932398557500699
1,2,4,14,34,0.0016930065876283
1,2,4,14,35,0.0347295476884903
1,2,4,14,36,0.0385191349735987
1,2,4,14,37,0.0101809403681786
1,2,4,14,38,0.0012189019342422
1,2,4,14,39,0.0144468007379095
1,2,4,14,40,0.0108037388533506
1,2,4,14,41,0.0010976026389199
1,2,4,14,42,0.0026710929506776
1,2,4,14,43,0.0268189759506746
1,2,4,14,44,0.0316737200945609
1,2,4,14,45,0.0345496052495537
1,2,4,14,46,0.0401109894668472
1,2,4,14,47,0.0031892536908268
1,2,4,14,48,0.0018914977347246
1,2,4,14,49,0.0048651094940433
1,2,4,14,50,0.0135435938251392
1,2,4,14,52,0.0542067486033344
1,2,4,14,54,0.1284156227733857
1,2,4,14,55,0.1886668643307909
1,2,4,14,56,0.0905021331961051
1,2,4,14,57,1.0825985717175153
1,2,4,14,58,0.0010519460557905
1,2,4,14,59,6.850054261885924
1,2,4,14,61,0.0030057875727967
1,2,4,14,62,0.0138023058715388
1,2,4,14,63,0.346601036189076
1,2,4,14,64,0.0075891171844133
1,2,4,14,65,0.0780312433040188
1,2,4,14,67,0.0098999749320813
1,2,4,14,68,0.011311329068949
1,2,4,14,69,0.1634350392286199
1,2,4,14,71,0.0892430357193354
1,2,4,14,72,0.0878383271702101
1,2,4,14,74,0.0037591663567104
1,2,4,14,76,0.0139668446727502
1,2,4,14,78,0.0077101304223867
1,2,4,14,80,0.0093163342119993
1,2,4,14,82,0.0002949984873469
1,2,4,14,84,0.0198507262078649
1,2,4,14,85,0.0279578252606644
1,2,4,14,86,0.0129079059766663
1,2,4,14,87,0.0104274679371022
1,2,4,14,88,0.0218554785660498
1,2,4,14,89,0.0695594375886748
1,2,4,14,90,0.0265049915298287
1,2,4,14,91,0.006570526568003
1,2,4,14,92,0.0009096405410823
1,2,4,14,93,0.0151825945459021
1,2,4,14,94,0.0172904073260298
1,2,4,14,96,1.4491115493214386
1,2,4,14,97,0.1946405142566841
1,2,4,14,98,0.0001184642904429
1,2,4,14,99,0.012123031390628
1,2,4,14,100,0.0846723038017472
1,2,4,14,101,0.0056430537440059
1,2,4,14,102,0.028502353382715
1,2,4,14,107,0.000408458214391
1,2,4,14,108,2.317617392570488e-05
1,2,4,14,109,0.000129522916807
1,2,4,14,110,0.097918151124346
1,2,4,14,111,1.1330331359158483
1,2,4,14,112,0.0018472080568162
1,2,4,14,113,0.0135763950600544
1,2,4,14,115,0.0086959409344283
1,2,4,14,116,0.0014528842185292
1,2,4,14,117,0.0913780912583402
1,2,4,14,118,0.023392625504085
1,2,4,14,119,0.1620108932897944
1,2,4,14,120,0.0621763436922009
1,2,4,14,121,0.0003162796503729
1,2,4,14,122,0.041539141422909
1,2,4,14,123,0.0001096082174278
1,2,4,14,124,0.0118976242922168
1,2,4,14,125,0.4449799020888269
1,2,4,14,126,0.0760217162855987
1,2,4,14,127,0.0134711472327537
1,2,4,14,128,0.0207805217924901
1,2,4,14,129,0.0025150121142864
1,2,4,14,130,0.0024270463788946
1,2,4,14,131,0.0440905886757592
1,2,4,14,132,0.0143084043749095
1,2,4,14,133,0.0171476593430185
1,2,4,14,134,0.0211331059223723
1,2,4,14,135,0.1045574936640458
1,2,4,14,136,0.0056305306125158
1,2,4,14,137,0.0018476609066223
1,2,4,14,138,0.0054245587327698
1,2,4,14,139,0.0012551611895577
1,2,4,14,140,0.0012711762492145
1,2,4,14,141,0.0084564210508541
1,2,4,14,142,0.0273787967527596
1,2,4,14,143,0.0045308139465083
1,2,4,14,144,0.0003942881448635
1,2,4,14,145,0.0231647420613982
1,2,4,14,148,0.0021898321810248
1,2,4,14,149,0.0073050661871215
1,2,4,14,151,0.0570223177885567
1,2,4,14,152,0.1538593585934212
1,2,4,14,153,1.1536841274211125
1,2,4,14,154,0.1257059659319248
1,2,4,14,155,0.0094116540802512
1,2,4,14,156,0.0009886575426196
1,2,4,14,157,0.0209897718209556
1,2,4,14,158,0.0282976255057917
1,2,4,14,159,0.0010044758777217
1,2,4,14,160,0.0104243392845497
1,2,4,14,161,0.001175680840349
1,2,4,15,2,0.0243168774846779
1,2,4,15,3,0.0353071253935282
1,2,4,15,4,0.0042274457446831
1,2,4,15,5,0.0058401770242205
1,2,4,15,8,0.0499195561386321
1,2,4,15,9,1.7185624680269906
1,2,4,15,10,0.018132670613558
1,2,4,15,11,0.0010619238408782
1,2,4,15,12,0.0698359463310412
1,2,4,15,13,3.4272569687330744e-06
1,2,4,15,14,2.0335655976779847
1,2,4,15,15,5.2335815299936666e-05
1,2,4,15,18,0.0062324171568164
1,2,4,15,19,0.0086801891848774
1,2,4,15,20,0.0079810945993959
1,2,4,15,21,1.848433275153397e-16
1,2,4,15,22,0.0899708878367607
1,2,4,15,23,3.1228485870229007e-19
1,2,4,15,24,1.0533347606566993e-15
1,2,4,15,25,1.7102647120998204e-06
1,2,4,15,26,0.0064847454322041
1,2,4,15,27,1.648137950561471e-06
1,2,4,15,28,1.0701005817451292e-05
1,2,4,15,29,0.0008223604580787
1,2,4,15,30,0.0038957819733141
1,2,4,15,31,1.7102647295109703e-06
1,2,4,15,32,0.0031018293881621
1,2,4,15,33,0.0462854351662061
1,2,4,15,34,0.0009093764020167
1,2,4,15,35,0.0191985475098249
1,2,4,15,36,0.0071700930322311
1,2,4,15,37,0.001891432076797
1,2,4,15,38,0.0007431175133333
1,2,4,15,39,0.0001218802411019
1,2,4,15,40,0.0338333935012069
1,2,4,15,41,0.0001912634762363
1,2,4,15,42,0.0014332325448063
1,2,4,15,43,0.0252020992890854
1,2,4,15,44,0.0134847329381151
1,2,4,15,45,0.011219268000456
1,2,4,15,47,0.0022954832647321
1,2,4,15,48,6.585683689197757e-05
1,2,4,15,49,8.949451737903193e-05
1,2,4,15,50,0.0071951213025579
1,2,4,15,51,0.0011633333865479
1,2,4,15,52,0.0041475696519145
1,2,4,15,53,4.21108125370402e-05
1,2,4,15,54,0.0012843953960049
1,2,4,15,55,0.0062650368349443
1,2,4,15,56,2.1854745240141203e-15
1,2,4,15,57,0.0341553216739624
1,2,4,15,58,5.4564286796349224e-05
1,2,4,15,59,0.0065997577099312
1,2,4,15,60,0.0271985130332103
1,2,4,15,61,1.06514541470627e-05
1,2,4,15,62,3.552845959139318e-05
1,2,4,15,63,0.3920388766144995
1,2,4,15,64,0.0176603552638807
1,2,4,15,65,0.0250154345563934
1,2,4,15,66,0.0183111219620713
1,2,4,15,67,0.0042075576607684
1,2,4,15,68,0.012150701813506
1,2,4,15,69,0.102513972503015
1,2,4,15,70,0.0188094784377956
1,2,4,15,71,0.0214093965755959
1,2,4,15,72,0.0023558773895785
1,2,4,15,74,0.0768409795959386
1,2,4,15,76,0.0166543358067051
1,2,4,15,77,0.1403766267506745
1,2,4,15,78,0.0015135571694203
1,2,4,15,79,0.0022460264095107
1,2,4,15,80,0.0031180389884749
1,2,4,15,82,0.0083814857389581
1,2,4,15,85,0.0278442269066149
1,2,4,15,86,0.0188895497983747
1,2,4,15,87,0.1030734225797831
1,2,4,15,88,0.0434917520619328
1,2,4,15,89,0.0429126386847786
1,2,4,15,90,0.0762130516315971
1,2,4,15,91,0.0391856566705821
1,2,4,15,92,0.0795013019850865
1,2,4,15,93,0.0161409093937427
1,2,4,15,94,4.517447731654668e-06
1,2,4,15,95,1.7066639581081156e-08
1,2,4,15,96,1.248543440577201
1,2,4,15,97,0.7835987742065178
1,2,4,15,99,1.0733942338226353e-15
1,2,4,15,100,0.0001873996603793
1,2,4,15,101,0.0634333868675226
1,2,4,15,102,0.0118850265209737
1,2,4,15,108,0.0064110980986117
1,2,4,15,109,0.0041816256414953
1,2,4,15,110,0.0002777873399983
1,2,4,15,112,0.0014825996156913
1,2,4,15,113,0.0010425708711113
1,2,4,15,115,0.0604709879302284
1,2,4,15,116,0.0631548337845973
1,2,4,15,117,0.0773663044722711
1,2,4,15,118,0.005697502452719
1,2,4,15,119,0.0455708828931778
1,2,4,15,120,0.0420818725301902
1,2,4,15,121,0.180168969502305
1,2,4,15,122,0.4032858028492528
1,2,4,15,123,0.1106200568184634
1,2,4,15,124,0.1102387880094501
1,2,4,15,125,5.228203306620892
1,2,4,15,126,0.0355902143069883
1,2,4,15,127,0.0241989190922639
1,2,4,15,128,0.0221871315411713
1,2,4,15,129,0.0034815657280094
1,2,4,15,130,0.0063416730612003
1,2,4,15,131,0.0628112189231155
1,2,4,15,132,0.4759316643611567
1,2,4,15,133,0.028694160910039
1,2,4,15,134,0.0070356384650089
1,2,4,15,135,0.067887514781251
1,2,4,15,136,0.0072340976060057
1,2,4,15,137,0.0061071065382113
1,2,4,15,138,0.0007466593655418
1,2,4,15,139,2.345568059520247e-16
1,2,4,15,140,0.0002826448370917
1,2,4,15,141,4.347324349818379e-05
1,2,4,15,142,0.0004364240216965
1,2,4,15,143,3.87329650712758e-17
1,2,4,15,144,1.3988894674877234e-05
1,2,4,15,145,0.0001450315599274
1,2,4,15,146,4.484394971015076e-19
1,2,4,15,147,1.53461517568817e-20
