Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,338.8992993017167,37.10923412255601,0.2563592678412217,2.416666367272463,0.0
Middle East,388.9467938065568,334.53802723644736,22.322054674970737,227.4596873129526,3.5513876905787267
Europe,1930.2039998365785,1570.6739377353508,12.945161724497483,2084.356102551349,105.68159918239441
Asia and Pacific,1175.6508665067354,1220.4520519595433,45.16865437590497,1444.2290260555449,37.59995777110903
America,364.0274573754536,344.3070837938852,8.042208760977264,814.4134926876193,13.189624322384597
Africa,245.24378538256036,139.3959889059427,5.686467909292782,1306.3036919103654,19.307754662657928
Denmark,1777.6222806242808,2653.7714017694934,5.903511119420174,511.9352254519214,145.36635296263296
