Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,11.309969312812264,0.860537499575746,82.12198048821283,98.31320035347498,17.821700999325785
Electricity sector,9.183255172767502,0.21062047291933408,4.919906105155962,0.04189167165945352,6.0102310017241205
Fossil fuel industry,12.78768628331193,0.341481041048285,0.07097055299262688,0.030601943302249204,4.746368733655375
Mining of minerals and metals,3.31687375298604,81.09442846056038,0.05105606241185072,0.013088463611478989,0.14793255771794786
Operational impacts,2.775922670204885,0.0,0.0,0.0,15.9518109466584
Other,39.69790936710164,13.105451418250409,5.856217999693449,1.496717339928032,39.440943344083855
Pharmaceutical and chemical industry,6.2945820385152205,3.9205880427430344,6.9351047216463435,0.014672946778958432,14.85614339796107
Transport,14.63380140230052,0.46689306490282134,0.04476406988693381,0.08982728124485727,1.0248690188734635
