Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,4.13076011153491,0.43965499237634326,0.1918760905653699,0.0281738699899117,0.0
Middle East,6.538280705368184,5.31789636386947,22.264071381619516,3.5593423052201816,1.1250719328321293
Europe,32.44715156549837,24.967807968819614,12.91153564837322,32.616491047696975,33.47970185636118
Asia and Pacific,19.76294829815047,19.40059724452631,45.051325242225595,22.599633067260076,11.911585230801576
America,6.119381207615558,5.47318761961815,8.021318490947491,12.7441325217196,4.1784444342928735
Africa,4.122601691571571,2.2158719254267747,5.671696861478508,20.441345229164508,6.11665488242576
Denmark,26.878876420260926,42.18498388536334,5.8881762847903065,8.010881958948747,43.18854166328649
