Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,245.7291104137513,27.657799955171782,0.19237580184708641,1.8004505070789105,0.0
Middle East,269.47064547919206,221.31704088854923,18.788566378915714,193.0638141915559,2.3625835465739664
Europe,1253.6423167586595,747.9281664964487,9.831889507038827,1283.731737015338,58.722498931218716
Asia and Pacific,711.8210515525464,620.4874316756461,32.356256468976056,943.2329027645993,23.88173470634847
America,239.23895759925537,127.63451963730401,5.553611055956141,448.13853599232544,7.727189392634611
Africa,165.80464721224385,75.50275984270449,3.9733482110584384,874.8413536493345,13.139220842043912
Denmark,1276.413930325071,1673.4743866686645,4.056230039305756,372.6031115380694,115.25990643800895
