producing_country_iso3,producing_world_region,producing_sector_code,producing_sector_name,indicator,unit,value,rank,share_pct,mrio_coverage_pct
DNK,Denmark,OCER,Cultivation of cereal grains nec,land_use,km2,75.8495758593788,13,1.842972221404506,99.9562722761693
SWE,Europe,FORE,"Forestry, logging and related service activities (02)",land_use,km2,75.33643279369976,14,1.830504011728474,99.9562722761693
DNK,Denmark,FORE,"Forestry, logging and related service activities (02)",land_use,km2,69.51607644687233,15,1.6890825872268365,99.9562722761693
RoW America,America,CATL,Cattle farming,land_use,km2,68.8774752098537,16,1.6735660292626648,99.9562722761693
RoW Asia and Pacific,Asia and Pacific,FORE,"Forestry, logging and related service activities (02)",land_use,km2,65.54162455608747,17,1.5925124436626206,99.9562722761693
CHN,Asia and Pacific,FORE,"Forestry, logging and related service activities (02)",land_use,km2,62.02113717056492,18,1.5069726053205872,99.9562722761693
RoW Europe,Europe,OCER,Cultivation of cereal grains nec,land_use,km2,60.81604826479188,19,1.477691685124277,99.9562722761693
RoW Europe,Europe,MILK,Raw milk,land_use,km2,60.06756210596954,20,1.4595051734241624,99.9562722761693
OTH,Other,OTHER,All other pairs,land_use,km2,2073.12889908307,21,50.37231822475078,99.9562722761693
DNK,Denmark,SDCL,Quarrying of sand and clay,material_extraction,kt,1500.150135880068,1,43.27758594625472,99.20842062704283
CHN,Asia and Pacific,SDCL,Quarrying of sand and clay,material_extraction,kt,284.4313985173261,2,8.20551490196386,99.20842062704283
RoW Middle East,Middle East,SDCL,Quarrying of sand and clay,material_extraction,kt,159.6535618247827,3,4.605819496489456,99.20842062704283
RoW Europe,Europe,CHEM,Chemicals nec,material_extraction,kt,139.1540268497377,4,4.014431764340698,99.20842062704283
IND,Asia and Pacific,SDCL,Quarrying of sand and clay,material_extraction,kt,73.76668143593261,5,2.1280829294733943,99.20842062704283
RoW Asia and Pacific,Asia and Pacific,SDCL,Quarrying of sand and clay,material_extraction,kt,68.6249159858301,6,1.9797489788506786,99.20842062704283
DNK,Denmark,STON,Quarrying of stone,material_extraction,kt,64.69319477390114,7,1.8663233965731112,99.20842062704283
POL,Europe,SDCL,Quarrying of sand and clay,material_extraction,kt,41.95458246548257,8,1.2103408885964406,99.20842062704283
RoW Asia and Pacific,Asia and Pacific,STON,Quarrying of stone,material_extraction,kt,41.81945798494837,9,1.2064427045547939,99.20842062704283
DNK,Denmark,BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",material_extraction,kt,37.92205430863967,10,1.0940071432502931,99.20842062704283
DEU,Europe,PLAS,"Plastics, basic",material_extraction,kt,33.5985351246816,11,0.9692786453494767,99.20842062704283
DEU,Europe,SDCL,Quarrying of sand and clay,material_extraction,kt,28.50975596556474,12,0.8224732875704095,99.20842062704283
RoW Africa,Africa,SDCL,Quarrying of sand and clay,material_extraction,kt,27.08888196038247,13,0.781482725754408,99.20842062704283
GBR,Europe,OFOD,Processing of Food products nec,material_extraction,kt,21.2811145166448,14,0.613935392530481,99.20842062704283
DNK,Denmark,GLAS,Manufacture of glass and glass products,material_extraction,kt,21.10979192649382,15,0.6089929351440782,99.20842062704283
RoW Africa,Africa,CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",material_extraction,kt,21.00085348153682,16,0.6058501877605222,99.20842062704283
TUR,Middle East,STON,Quarrying of stone,material_extraction,kt,20.74612199656048,17,0.5985014808073923,99.20842062704283
DEU,Europe,STON,Quarrying of stone,material_extraction,kt,19.35715005146759,18,0.5584312563058763,99.20842062704283
CHN,Asia and Pacific,CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",material_extraction,kt,19.32342135840876,19,0.5574582227555697,99.20842062704283
RUS,Europe,SDCL,Quarrying of sand and clay,material_extraction,kt,18.72075438080358,20,0.540071981674455,99.20842062704283
OTH,Other,OTHER,All other pairs,material_extraction,kt,823.4379144201232,21,23.755225733999886,99.20842062704283
DNK,Denmark,CHEM,Chemicals nec,waste_generation,kt,22.03233297272557,1,12.354388406914156,80.6610702106914
DNK,Denmark,INCF,Incineration of waste: Food,waste_generation,kt,12.4419319051441,2,6.976676481733119,80.6610702106914
DNK,Denmark,HORE,Hotels and restaurants (55),waste_generation,kt,7.361068170003373,3,4.127638020656889,80.6610702106914
DNK,Denmark,INCP,Incineration of waste: Paper,waste_generation,kt,6.577705871007425,4,3.688376226769252,80.6610702106914
RoW Africa,Africa,HORE,Hotels and restaurants (55),waste_generation,kt,6.164822534161908,5,3.4568564364480516,80.6610702106914
DNK,Denmark,INCM,Incineration of waste: Metals and Inert materials,waste_generation,kt,5.320544129675397,6,2.9834366063506943,80.6610702106914
SWE,Europe,PAPE,Paper,waste_generation,kt,4.928331135860502,7,2.763507483555289,80.6610702106914
RoW Europe,Europe,CHEM,Chemicals nec,waste_generation,kt,3.899725937168129,8,2.1867284307991417,80.6610702106914
DNK,Denmark,HWAT,Steam and hot water supply,waste_generation,kt,3.347530039590783,9,1.8770906541814627,80.6610702106914
RoW Asia and Pacific,Asia and Pacific,HORE,Hotels and restaurants (55),waste_generation,kt,3.265005711606355,10,1.8308160448515607,80.6610702106914
IND,Asia and Pacific,RICE,Processed rice,waste_generation,kt,2.849248094897552,11,1.5976845337078236,80.6610702106914
DNK,Denmark,HEAL,Health and social work (85),waste_generation,kt,2.451678791449577,12,1.3747519191933752,80.6610702106914
DNK,Denmark,POWC,Production of electricity by coal,waste_generation,kt,2.394639721732001,13,1.342767888154432,80.6610702106914
CHN,Asia and Pacific,HORE,Hotels and restaurants (55),waste_generation,kt,2.138458114359719,14,1.1991168692585779,80.6610702106914
DNK,Denmark,INCO,Incineration of waste: Oil/Hazardous waste,waste_generation,kt,2.10585494934416,15,1.1808350030397095,80.6610702106914
POL,Europe,CHEM,Chemicals nec,waste_generation,kt,2.016506962544977,16,1.1307341020747768,80.6610702106914
CHN,Asia and Pacific,POWC,Production of electricity by coal,waste_generation,kt,1.870663839180298,17,1.0489541746038529,80.6610702106914
DEU,Europe,CHEM,Chemicals nec,waste_generation,kt,1.635472906503284,18,0.9170734456917942,80.6610702106914
DNK,Denmark,BOTW,Recycling of bottles by direct reuse,waste_generation,kt,1.589462577550406,19,0.8912736597445949,80.6610702106914
IND,Asia and Pacific,HORE,Hotels and restaurants (55),waste_generation,kt,1.58266173319682,20,0.8874601610677556,80.6610702106914
OTH,Other,OTHER,All other pairs,waste_generation,kt,82.36244183357185,21,46.183833451203704,80.6610702106914
