Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,10.165341662652871,4.002671869787919,26.849139181101965,38.40195910490473,15.335282995094797
Heat and electricity,1.738346534267811,0.8676217597534656,0.3873958831967111,0.35835579523550376,0.33161562156479607
Individual travel,16.586548796363175,0.9128658965764849,0.29593888563731074,0.05049638956899606,0.0
"Medical, electrical equipment and machinery",2.6853803499922777,3.007424209280008,2.0005029068072124,1.808376756655821,2.058360373610716
Operational impacts,3.0756207793217896,0.0,0.0,0.0,19.338929789308597
Other,6.865763057854992,34.248226741662656,3.1639503785469145,5.041149991185581,16.27120464359571
Pharmaceuticals and chemical products,27.052600133691293,41.47811773671638,49.05561986165993,32.360067740472765,28.64445527954885
Services,18.552978538596644,11.79097275485791,14.935770746185955,17.655846845260594,14.207170644988832
Transport,13.277420147259152,3.69209903136518,3.311682156864009,4.323747376716027,3.8129806522877145
