Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,6.747060659334742,0.9128658965764852,0.2959388856373106,0.05049638956899605,0.0
Middle East,6.315401799988714,6.326455013986934,25.124716218184496,4.688642891551449,1.0685920025467115
Europe,29.380769581490508,21.379889592036964,13.147540305688405,31.176011458283998,26.560073534099498
Asia and Pacific,16.682469967185863,17.736934343058845,43.267897362200685,22.906841777386298,10.801662760732027
America,5.606882117950129,3.648494681997232,7.426479431855536,10.88324899209719,3.4949929280202983
Africa,3.88585170599428,2.158283029896787,5.313297684644071,21.245921775654026,5.942844362843201
Denmark,31.381564168055775,47.83707744244675,5.424130111789497,9.048836715458046,52.13183441175827
