Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,433.74297726496013,140.02462546730888,20.07811070740653,1581.2739141597938,33.90525775966839
Heat and electricity,74.17316862665821,30.351828955493048,0.28969932249790126,14.755983397771924,0.7331793700764082
Individual travel,707.7282098561154,31.934595047576096,0.2213066746152781,2.079285157472756,0.0
"Medical, electrical equipment and machinery",114.58196947514111,105.20808655446025,1.49600024650456,74.46336225871143,4.550893456083055
Operational impacts,131.2330621077094,0.0,0.0,0.0,42.75704592555413
Other,292.9539024596476,1198.098489815724,2.3660403242245946,207.5789663921212,35.974516262783546
Pharmaceuticals and chemical products,1154.3021094761223,1451.0202410072616,36.68438528919845,1332.4875129070679,63.330923853772305
Services,791.6334163197931,412.4811120182333,11.169149838272672,727.0131706703802,31.411078811393196
Transport,566.531646076224,129.15992139083727,2.476515933146181,178.03854536537594,8.430238417497447
