producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Non-metallic mineral products,Scope 3,material_extraction,kt,128.10668047613473,4.221803191109437
Food and catering,Scope 3,material_extraction,kt,34.668922192009035,1.1425271952918588
Chemical,Scope 3,material_extraction,kt,34.221505359280236,1.1277824075481593
Services,Scope 3,material_extraction,kt,22.17594422061595,0.7308164705267064
Transport,Scope 3,material_extraction,kt,17.053356666508687,0.5619996968636312
Private travel,Scope 3,material_extraction,kt,13.5083,0.44517103896925764
Electricity,Scope 3,material_extraction,kt,6.015416022421361,0.1982402671345496
Coal and Petroleum,Scope 3,material_extraction,kt,4.856479652639333,0.1600470890266363
Metal Products,Scope 3,material_extraction,kt,4.29704798721336,0.14161081090651886
Construction,Scope 3,material_extraction,kt,4.225374730555486,0.1392487921378584
Natural gas and gaseous fuels,Scope 3,material_extraction,kt,4.025903949793301,0.13267515854103937
"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,2.2055553508740404,0.0726848949943962
"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,2.055426937475449,0.06773735742331344
Waste management and disposal,Scope 3,material_extraction,kt,1.9248894341030238,0.06343544556166131
General and special Machinery,Scope 3,material_extraction,kt,0.4187281519610714,0.013799341623608252
Paper Products,Scope 3,material_extraction,kt,0.3429719364832713,0.011302767431990416
Furniture and timber,Scope 3,material_extraction,kt,0.3121825349664843,0.01028809128010826
Transport Equipment,Scope 3,material_extraction,kt,0.16143670733572058,0.005320206593902912
Textile,Scope 3,material_extraction,kt,0.1089408553524131,0.0035901863123733815
Operational impact,Scope 1,waste_generation,kt,42.71652604695465,100.0
Electricity,Scope 2,waste_generation,kt,8.38331033167579,97.48108541166174
"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.21662502632022268,2.5189145883382706
Chemical,Scope 3,waste_generation,kt,63.06253850747358,29.85660867306797
Food and catering,Scope 3,waste_generation,kt,42.59494502873049,20.166340196136147
Waste management and disposal,Scope 3,waste_generation,kt,41.092338516524954,19.454939486835368
Paper Products,Scope 3,waste_generation,kt,14.049778384595326,6.651789558431414
Electricity,Scope 3,waste_generation,kt,12.202761829036037,5.7773298265974935
Coal and Petroleum,Scope 3,waste_generation,kt,10.653975864923495,5.044065712223659
"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,6.08881986612595,2.8827179546884296
Services,Scope 3,waste_generation,kt,5.594123619041849,2.648506763531338
Metal Products,Scope 3,waste_generation,kt,4.596966561646664,2.1764082918735927
Transport,Scope 3,waste_generation,kt,3.569373572089955,1.689900097143266
Construction,Scope 3,waste_generation,kt,2.7953101456686924,1.3234240662417365
"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,1.4632200864092302,0.6927534247184759
Furniture and timber,Scope 3,waste_generation,kt,0.9491519279625754,0.4493707096980913
Non-metallic mineral products,Scope 3,waste_generation,kt,0.936144008469252,0.4432121824463394
Textile,Scope 3,waste_generation,kt,0.44039692044743106,0.20850347648255432
General and special Machinery,Scope 3,waste_generation,kt,0.4178598043080633,0.19783340399391128
Minerals and Metals,Scope 3,waste_generation,kt,0.25194175826385395,0.11928042642934718
Transport Equipment,Scope 3,waste_generation,kt,0.24336761046849115,0.11522104376747007
Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.2150087646570812,0.10179470569338829
