producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
DNK,Denmark,Denmark,Scope 3,material_extraction,kt,1845.5713240735624,60.82148781339594
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,material_extraction,kt,132.53075712349312,4.367600278647037
RoW Middle East,RoW Middle East,Middle East,Scope 3,material_extraction,kt,127.4172476280025,4.199082675774232
CHN,China,Asia and Pacific,Scope 3,material_extraction,kt,98.87486671664772,3.2584579217367793
IND,India,Asia and Pacific,Scope 3,material_extraction,kt,78.99870683131775,2.603431697350926
DEU,Germany,Europe,Scope 3,material_extraction,kt,63.93802268678867,2.1071012628619203
POL,Poland,Europe,Scope 3,material_extraction,kt,60.95599431945064,2.0088274114873084
RoW America,RoW America,America,Scope 3,material_extraction,kt,55.286596740275044,1.821990310545562
SWE,Sweden,Europe,Scope 3,material_extraction,kt,43.942547078620585,1.4481429445559428
FIN,Finland,Europe,Scope 3,material_extraction,kt,40.74817250388615,1.3428711451221498
