study,consuming_country_iso3,reference_year,purchased_sector_name,Total (MEUR),indicator,unit,value,source
steenmeijer_2022,NLD,2016,Incineration of waste: Textiles,6.34944717030981,material_extraction,kt per M.EUR,0.1749733439077734,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Incineration of waste: Wood,9.354422009653879,material_extraction,kt per M.EUR,0.1735655590076011,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Inland water transport,4.961719183182436,material_extraction,kt per M.EUR,0.1279794239518208,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Insurance and pension funding, except compulsory social security (66)",112.512917938333,material_extraction,kt per M.EUR,0.0798777876930156,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Food,1.344697244376358,material_extraction,kt per M.EUR,0.7709752205545024,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Inert/metal/hazardous,17.69813398258774,material_extraction,kt per M.EUR,0.2183966364449391,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Paper,0.9259637387976623,material_extraction,kt per M.EUR,0.5870327571516771,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Plastic,0.6066591431611352,material_extraction,kt per M.EUR,0.4995753864726831,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Textiles,0.2440677582214563,material_extraction,kt per M.EUR,1.003860386066918,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Landfill of waste: Wood,0.6257470622594626,material_extraction,kt per M.EUR,0.493425427277833,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Lead, zinc and tin production",2.700742825934206,material_extraction,kt per M.EUR,2.950679071431908,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,2.124016701172442,material_extraction,kt per M.EUR,3.996866159961297,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of beverages,58.89969045632905,material_extraction,kt per M.EUR,0.5506762066778473,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of bricks, tiles and construction products, in baked clay",2.512558889984792,material_extraction,kt per M.EUR,4.451183517437524,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of cement, lime and plaster",2.622776552523429,material_extraction,kt per M.EUR,4.70579265361869,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of ceramic goods,7.770818965733888,material_extraction,kt per M.EUR,7.932605505366946,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of coke oven products,1.56086366800369,material_extraction,kt per M.EUR,1.993578281090606,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of electrical machinery and apparatus n.e.c. (31),66.30459168923733,material_extraction,kt per M.EUR,0.5942019639784288,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of fabricated metal products, except machinery and equipment (28)",59.00619507230394,material_extraction,kt per M.EUR,0.6704250562960575,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of fish products,7.400666626497972,material_extraction,kt per M.EUR,0.5079980876113864,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of furniture; manufacturing n.e.c. (36),26.21720829050562,material_extraction,kt per M.EUR,0.4363498977548418,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of gas; distribution of gaseous fuels through mains,2.758703757366061,material_extraction,kt per M.EUR,0.5068549346502297,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of glass and glass products,24.75489760084347,material_extraction,kt per M.EUR,5.91607143730465,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of machinery and equipment n.e.c. (29),146.7091918824482,material_extraction,kt per M.EUR,0.5454627495685811,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",4062.842639010757,material_extraction,kt per M.EUR,0.329995992054406,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of motor vehicles, trailers and semi-trailers (34)",39.17426208495848,material_extraction,kt per M.EUR,0.5370683289887945,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of office machinery and computers (30),206.5416557441139,material_extraction,kt per M.EUR,0.9044573328903762,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of other non-metallic mineral products n.e.c.,1.145431817762113,material_extraction,kt per M.EUR,3.174122146082394,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of other transport equipment (35),27.00911887318504,material_extraction,kt per M.EUR,0.4621198085915937,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of radio, television and communication equipment and apparatus (32)",64.4197593546968,material_extraction,kt per M.EUR,0.4239687913780506,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of rubber and plastic products (25),364.9111650486872,material_extraction,kt per M.EUR,1.478766931724204,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of textiles (17),65.80876064928943,material_extraction,kt per M.EUR,0.9283738792282267,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of tobacco products (16),1.397231555107597,material_extraction,kt per M.EUR,0.2063219036283034,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Manufacture of wearing apparel; dressing and dyeing of fur (18),9.703894945839293,material_extraction,kt per M.EUR,0.1865837707195803,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",14.51068869500482,material_extraction,kt per M.EUR,0.408063492560429,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Meat animals nec,11.80315617981163,material_extraction,kt per M.EUR,0.3875441948638236,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of aluminium ores and concentrates,0.2396791051584998,material_extraction,kt per M.EUR,11.0349831884623,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",22.61084527583717,material_extraction,kt per M.EUR,4.837027769217729,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of coal and lignite; extraction of peat (10),0.4490866097249797,material_extraction,kt per M.EUR,0.4209228771308089,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of copper ores and concentrates,66.65619302069288,material_extraction,kt per M.EUR,2.478780541427485,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of iron ores,0.3684551674272017,material_extraction,kt per M.EUR,8.91070800084047,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Mining of lead, zinc and tin ores and concentrates",4.843542606413019,material_extraction,kt per M.EUR,10.32041332462143,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of nickel ores and concentrates,3.01302542717711,material_extraction,kt per M.EUR,2.961462214697516,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of other non-ferrous metal ores and concentrates,0.9260724205872299,material_extraction,kt per M.EUR,3.566008978938017,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of precious metal ores and concentrates,42.51833437488393,material_extraction,kt per M.EUR,1.797650943425085,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Mining of uranium and thorium ores (12),0.2431714273580343,material_extraction,kt per M.EUR,0.6187376679579893,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,N-fertiliser,0.7442288798043308,material_extraction,kt per M.EUR,2.004016793994641,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Other business activities (74),2380.103803853389,material_extraction,kt per M.EUR,0.1280105661848371,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Other land transport,787.2478767302207,material_extraction,kt per M.EUR,0.1293517312518422,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Other non-ferrous metal production,2.472862232904982,material_extraction,kt per M.EUR,2.340241868617514,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Other service activities (93),121.9521724443623,material_extraction,kt per M.EUR,0.1807019262614468,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,P- and other fertiliser,7.728104927263505,material_extraction,kt per M.EUR,3.495918119371972,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Paper,281.7508731633507,material_extraction,kt per M.EUR,0.4913607644621539,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Petroleum Refinery,127.0486834874343,material_extraction,kt per M.EUR,0.498662859552266,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Pigs farming,4.613056460031508,material_extraction,kt per M.EUR,0.3049767161374999,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Plastics, basic",50.42503140073022,material_extraction,kt per M.EUR,0.9353297699861788,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Post and telecommunications (64),1161.057620568715,material_extraction,kt per M.EUR,0.1014131727421374,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Poultry farming,45.08107376165729,material_extraction,kt per M.EUR,0.1797516433177739,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Precious metals production,1.351296183804949,material_extraction,kt per M.EUR,3.919865816629785,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Private households with employed persons (95),1.70799449101435,material_extraction,kt per M.EUR,0.1234715556547112,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processed rice,0.7139551985503829,material_extraction,kt per M.EUR,8.596906363472677,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of Food products nec,224.4062661488436,material_extraction,kt per M.EUR,0.429139812235601,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of dairy products,70.4924070836719,material_extraction,kt per M.EUR,0.3512892738351466,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of meat cattle,50.7871639780471,material_extraction,kt per M.EUR,0.4429461706600558,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of meat pigs,20.38041775150167,material_extraction,kt per M.EUR,0.2904415364786852,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of meat poultry,45.62251843875958,material_extraction,kt per M.EUR,0.2727725247372624,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing of nuclear fuel,2.06037165539601,material_extraction,kt per M.EUR,4.856613654550693,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Processing vegetable oils and fats,9.202735791378057,material_extraction,kt per M.EUR,0.6611091559427509,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by Geothermal,0.002816678377410448,material_extraction,kt per M.EUR,0.9052095654234652,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by biomass and waste,33.6973910031481,material_extraction,kt per M.EUR,0.1664907783710388,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by coal,86.96108112090171,material_extraction,kt per M.EUR,0.1886651311462707,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by gas,339.2912851293584,material_extraction,kt per M.EUR,0.1998011944124438,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by hydro,0.6455448700308724,material_extraction,kt per M.EUR,0.2943067045616894,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by nuclear,20.23038296926853,material_extraction,kt per M.EUR,0.06977354759645125,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by petroleum and other oil derivatives,8.010811883218874,material_extraction,kt per M.EUR,0.2094001858067032,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by solar photovoltaic,0.5375811498744029,material_extraction,kt per M.EUR,0.06304846892404926,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by solar thermal,5.276191100305902e-05,material_extraction,kt per M.EUR,0.085671792243621,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Production of electricity by tide, wave, ocean",2.879611542432911e-06,material_extraction,kt per M.EUR,0.142758875349245,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity by wind,23.7662688379483,material_extraction,kt per M.EUR,0.0600187575231594,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of electricity nec,16.64748060748294,material_extraction,kt per M.EUR,0.08321129128448046,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Production of meat products nec,25.05417500624465,material_extraction,kt per M.EUR,0.5046352643983407,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Public administration and defence; compulsory social security (75),187.5488428749588,material_extraction,kt per M.EUR,0.3196937762519234,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Publishing, printing and reproduction of recorded media (22)",390.3738619479952,material_extraction,kt per M.EUR,0.1389813367272534,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Pulp,0.6398845213417057,material_extraction,kt per M.EUR,1.064872272676512,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Quarrying of sand and clay,29.73108414355788,material_extraction,kt per M.EUR,28.5434251039183,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Quarrying of stone,6.761617806428388,material_extraction,kt per M.EUR,16.57535861923448,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Raw milk,2.802030513755037,material_extraction,kt per M.EUR,0.2902799096748546,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of ash into clinker,0.6256263784067592,material_extraction,kt per M.EUR,4.241930834862064,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary aluminium into new aluminium,0.3529699346295805,material_extraction,kt per M.EUR,0.936615826021858,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary construction material into aggregates,2.547425316500636,material_extraction,kt per M.EUR,0.03936978740756841,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary copper into new copper,0.1212552641422868,material_extraction,kt per M.EUR,0.939729383212145,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary glass into new glass,7.136377499758791,material_extraction,kt per M.EUR,0.5628021384390716,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Re-processing of secondary lead into new lead, zinc and tin",0.2254027322849279,material_extraction,kt per M.EUR,1.869970984355457,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.04192908922125815,material_extraction,kt per M.EUR,1.017696988815718,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary paper into new pulp,3.0360930546448,material_extraction,kt per M.EUR,0.4855180786674398,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary plastic into new plastic,34.8680508763891,material_extraction,kt per M.EUR,0.8478364971773787,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary preciuos metals into new preciuos metals,0.01609255049946262,material_extraction,kt per M.EUR,0.7874858644172347,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary steel into new steel,0.6298504046390399,material_extraction,kt per M.EUR,1.050864345371217,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Re-processing of secondary wood material into new wood material,7.984786350496218,material_extraction,kt per M.EUR,0.3340530453609558,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Real estate activities (70),938.3168891176338,material_extraction,kt per M.EUR,0.2256425381681129,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Recreational, cultural and sporting activities (92)",12.17097188053614,material_extraction,kt per M.EUR,0.2088001242749424,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Recycling of bottles by direct reuse,0.2182384211379789,material_extraction,kt per M.EUR,0.3067913086877854,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Recycling of waste and scrap,9.533974686661033,material_extraction,kt per M.EUR,0.8022303296912059,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Renting of machinery and equipment without operator and of personal and household goods (71),235.9770842838166,material_extraction,kt per M.EUR,0.1242226200675707,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Research and development (73),26.40484713960546,material_extraction,kt per M.EUR,0.1927545086746071,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Retail sale of automotive fuel,6.40884358765549,material_extraction,kt per M.EUR,0.1739217546974064,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",296.4145562127516,material_extraction,kt per M.EUR,0.0389797390440819,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",185.3095716091761,material_extraction,kt per M.EUR,0.1485850545506399,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sea and coastal water transport,12.05807216384804,material_extraction,kt per M.EUR,0.2232394963761686,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Steam and hot water supply,0.6634558355058618,material_extraction,kt per M.EUR,0.2210788041114136,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
