study,consuming_country_iso3,reference_year,ghg_protocol_scope,producing_country_name,producing_sector_group,indicator,unit,value,source
steenmeijer_2022,NLD,2016,Indirect,Malta,Minerals and Metals,material_extraction,kt,0.8663021911503119,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Natural gas and gaseous fuels,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Non-metallic mineral products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Paper Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Services,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,"Steam, hot water supply and water distribution",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Transport,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Transport Equipment,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Malta,Waste management and disposal,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Chemical,material_extraction,kt,0.4289945938439791,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Coal and Petroleum,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Construction,material_extraction,kt,0.006654887808267142,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,"Electrical, electronic and measuring equipment",material_extraction,kt,0.008160988994982556,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Electricity,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Food and catering,material_extraction,kt,0.0001033730011229121,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Furniture and timber,material_extraction,kt,0.04404034830886271,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,General and special Machinery,material_extraction,kt,8.645174576720917e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Metal Products,material_extraction,kt,0.0009199580515129682,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Minerals and Metals,material_extraction,kt,103.2983626383933,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Natural gas and gaseous fuels,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Non-metallic mineral products,material_extraction,kt,0.005594065499114605,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Paper Products,material_extraction,kt,1.120694552583839e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Services,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,"Steam, hot water supply and water distribution",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Transport,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Transport Equipment,material_extraction,kt,7.196274110907896e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Mexico,Waste management and disposal,material_extraction,kt,0.001840205504925168,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Chemical,material_extraction,kt,35.43439364092991,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Coal and Petroleum,material_extraction,kt,0.00478295760054629,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Construction,material_extraction,kt,8.791335579855309,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,"Electrical, electronic and measuring equipment",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Electricity,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Food and catering,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Furniture and timber,material_extraction,kt,0.02240643791698138,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,General and special Machinery,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Metal Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Minerals and Metals,material_extraction,kt,553.153084986192,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Natural gas and gaseous fuels,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Non-metallic mineral products,material_extraction,kt,3.122989046000999,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Paper Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Private travel,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Services,material_extraction,kt,222.5576406738971,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,"Steam, hot water supply and water distribution",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Transport,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Transport Equipment,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Netherlands,Waste management and disposal,material_extraction,kt,8.711768256461045,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Chemical,material_extraction,kt,0.02530794122087931,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Coal and Petroleum,material_extraction,kt,0.1574253192039155,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Construction,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,"Electrical, electronic and measuring equipment",material_extraction,kt,0.003043499239419849,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Electricity,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Food and catering,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Furniture and timber,material_extraction,kt,6.468526373573712e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,General and special Machinery,material_extraction,kt,4.484388632520529e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Metal Products,material_extraction,kt,0.004234618140203416,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Minerals and Metals,material_extraction,kt,45.3574200088507,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Natural gas and gaseous fuels,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Non-metallic mineral products,material_extraction,kt,0.03049565758961655,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Paper Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Services,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,"Steam, hot water supply and water distribution",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Transport,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Transport Equipment,material_extraction,kt,6.454646186884608e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Norway,Waste management and disposal,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Chemical,material_extraction,kt,0.3558599692819728,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Coal and Petroleum,material_extraction,kt,0.0006516071868503697,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Construction,material_extraction,kt,0.2140476070516021,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,"Electrical, electronic and measuring equipment",material_extraction,kt,0.2486987974160146,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Electricity,material_extraction,kt,0.03022993372737839,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Food and catering,material_extraction,kt,0.01873340860765278,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Furniture and timber,material_extraction,kt,0.057905694251721,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,General and special Machinery,material_extraction,kt,0.04954299344005617,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Metal Products,material_extraction,kt,1.276504098133813,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Minerals and Metals,material_extraction,kt,143.7149092517145,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Natural gas and gaseous fuels,material_extraction,kt,1.854385284155502e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Non-metallic mineral products,material_extraction,kt,1.424982115123107,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Paper Products,material_extraction,kt,0.01165673101164386,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Services,material_extraction,kt,0.5498933298214645,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,"Steam, hot water supply and water distribution",material_extraction,kt,0.0002966330119476179,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Transport,material_extraction,kt,1.929207946525536,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Transport Equipment,material_extraction,kt,2.31841183543155e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Poland,Waste management and disposal,material_extraction,kt,0.595158733851861,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Chemical,material_extraction,kt,0.0009167840767842091,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Coal and Petroleum,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Construction,material_extraction,kt,0.0001143406282204347,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,"Electrical, electronic and measuring equipment",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Electricity,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Food and catering,material_extraction,kt,0.000163686524083701,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Furniture and timber,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,General and special Machinery,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Metal Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Minerals and Metals,material_extraction,kt,47.26828961059288,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Natural gas and gaseous fuels,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Non-metallic mineral products,material_extraction,kt,0.003922784178615843,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Paper Products,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Services,material_extraction,kt,0.04051680390023584,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,"Steam, hot water supply and water distribution",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Textile,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Transport,material_extraction,kt,0.001368789436761862,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Transport Equipment,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Portugal,Waste management and disposal,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,Chemical,material_extraction,kt,0.08408124308642301,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,Coal and Petroleum,material_extraction,kt,1.726851095789937,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,Construction,material_extraction,kt,4.525643576502204e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,"Electrical, electronic and measuring equipment",material_extraction,kt,2.034271916013816e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,Electricity,material_extraction,kt,0.002299656631717356,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,RoW Africa,Food and catering,material_extraction,kt,23.46364121563663,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
