country_consuming,analysis_year,gwp_revision,is_study_default,healthcare_kt_co2eq,national_kt_co2eq,healthcare_share_pct,healthcare_t_per_capita,not_restatable_kt_co2eq,not_restatable_share_pct,model,note
DNK,2022,IPCC SAR (1995),False,3253.799093450862,64531.27745079944,5.0422046827318034,0.5539871307433935,126.09290668704084,3.87525176157423,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),HFC and PFC are supplied by EXIOBASE already in CO2eq and keep whatever GWP revision EXIOBASE used; they are excluded from the restatement and reported in not_restatable_*
DNK,2022,IPCC TAR (2001),False,3294.1901947826427,65326.81405230078,5.0426310276593425,0.5608640612765038,126.09290668704084,3.827736081746206,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),HFC and PFC are supplied by EXIOBASE already in CO2eq and keep whatever GWP revision EXIOBASE used; they are excluded from the restatement and reported in not_restatable_*
DNK,2022,IPCC AR4 (2007),False,3347.030615078012,66438.86316533755,5.037760213850593,0.5698605948626204,126.09290668704084,3.7673066424611084,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),HFC and PFC are supplied by EXIOBASE already in CO2eq and keep whatever GWP revision EXIOBASE used; they are excluded from the restatement and reported in not_restatable_*
DNK,2022,IPCC AR5 (2013),False,3425.2653964687834,67772.65218280519,5.054052462385142,0.5831807356648738,126.09290668704084,3.681259467281983,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),HFC and PFC are supplied by EXIOBASE already in CO2eq and keep whatever GWP revision EXIOBASE used; they are excluded from the restatement and reported in not_restatable_*
DNK,2022,IPCC AR6 (2021),True,3415.3672694460033,67518.62638160576,5.0584075128288735,0.5814954948643215,126.09290668704084,3.691928180464586,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),HFC and PFC are supplied by EXIOBASE already in CO2eq and keep whatever GWP revision EXIOBASE used; they are excluded from the restatement and reported in not_restatable_*
