consuming_country_iso3,model,scenario,analysis_year,indicator,unit,demand_component,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,value
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PAPR,Re-processing of secondary paper into new pulp,Paper Products,0.0003075734694384163
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PAPE,Paper,Paper Products,0.10632097183755523
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.0019548439753840595
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_REFN,Petroleum Refinery,Coal and Petroleum,0.05349838330147118
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_NUCF,Processing of nuclear fuel,Chemical,3.113279606645708e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PLAS,"Plastics, basic",Chemical,1.1053725050898788
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PLAW,Re-processing of secondary plastic into new plastic,Chemical,0.0769596225960078
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_NFER,N-fertiliser,Chemical,0.00011839634471390737
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PFER,P- and other fertiliser,Chemical,0.0023341945191986137
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_CHEM,Chemicals nec,Chemical,0.0011429482096011636
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,0.38451945877988386
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.0026203412596080716
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_GLAW,Re-processing of secondary glass into new glass,Non-metallic mineral products,0.00048360891047657126
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.0017314060100960976
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.00012412173421397785
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.009187692213326671
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ASHW,Re-processing of ash into clinker,Non-metallic mineral products,0.0006864021157389974
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.0012763513247685638
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,6.992257693857894e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PREM,Precious metals production,Metal Products,6.244179097223641e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ALUM,Aluminium production,Metal Products,0.0002607447199097652
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LZTP,"Lead, zinc and tin production",Metal Products,0.0009039539766181439
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_COPP,Copper production,Metal Products,0.000489436460271641
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ONFM,Other non-ferrous metal production,Metal Products,0.0006331176633928891
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_METC,Casting of metals,Metal Products,4.662648190446841e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.04605477218122921
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,0.0028257186250426696
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,8.012555183519406e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",0.016782613419333986
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.0046010062169392196
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",0.00044156527786357405
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,0.0011294989307251795
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,9.320150335286045e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,0.004943649687491428
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_RYMS,Recycling of waste and scrap,Waste management and disposal,3.026402262160497e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWC,Production of electricity by coal,Electricity,6.287222148507222e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWG,Production of electricity by gas,Electricity,0.0009426082546609253
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWN,Production of electricity by nuclear,Electricity,0.00010079652961852276
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWH,Production of electricity by hydro,Electricity,3.4867373492657916e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWW,Production of electricity by wind,Electricity,5.495497452303559e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.00013212011225500147
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWB,Production of electricity by biomass and waste,Electricity,3.928227122520454e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWT,Transmission of electricity,Electricity,4.883190128224412e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_POWD,Distribution and trade of electricity,Electricity,0.0024063751333150054
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,0.0010494379319413243
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.00017380919542555405
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.00020002052939282209
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_CONS,Construction (45),Construction,0.0016835843793135917
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_CONW,Re-processing of secondary construction material into aggregates,Construction,0.0005908448426767616
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,0.000500582709377834
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TDFU,Retail sale of automotive fuel,Services,8.380474432315206e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,0.05250797001755388
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,0.003918054852329638
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_HORE,Hotels and restaurants (55),Food and catering,0.05398863257097219
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TRAI,Transport via railways,Transport,0.33547212396879356
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TLND,Other land transport,Transport,0.5935768275980872
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TPIP,Transport via pipelines,Transport,0.0005564330086822
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TWAS,Sea and coastal water transport,Transport,0.0020894998421810973
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TWAI,Inland water transport,Transport,0.0004474129896572005
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TAIR,Air transport (62),Transport,0.006372556078279155
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,0.033191687219160035
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PTEL,Post and telecommunications (64),Services,0.006562696254926125
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.00022111377667954538
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,4.251177511136104e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_FAUX,Activities auxiliary to financial intermediation (67),Services,0.00019562540226694715
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_REAL,Real estate activities (70),Services,0.04293753267142551
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.0013693996015934212
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_COMP,Computer and related activities (72),Services,0.0002350137508726626
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_RESD,Research and development (73),Services,0.0039873664253882585
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_OBUS,Other business activities (74),Services,0.01539794013973753
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_PADF,Public administration and defence; compulsory social security (75),Services,0.00014107675026752222
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_EDUC,Education (80),Services,2.583525584282693e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_HEAL,Health and social work (85),Services,0.0003120168633109213
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_INCF,Incineration of waste: Food,Waste management and disposal,1.5193974392386638e-10
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_INCP,Incineration of waste: Paper,Waste management and disposal,2.0684729687238363e-10
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,0.00036469708819116
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,2.015342593419588e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,7.586120678092672e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,0.000652376291746304
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_WASF,"Waste water treatment, food",Waste management and disposal,0.0005653282590787969
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_WASO,"Waste water treatment, other",Waste management and disposal,0.0012609626028492224
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANF,Landfill of waste: Food,Waste management and disposal,0.0023267960837162517
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANP,Landfill of waste: Paper,Waste management and disposal,0.0001671467479553493
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANL,Landfill of waste: Plastic,Waste management and disposal,1.5200324431398218e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,0.0004302870688676508
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANT,Landfill of waste: Textiles,Waste management and disposal,0.0001246193961750256
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_LANW,Landfill of waste: Wood,Waste management and disposal,0.00010078343966878826
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_ORGA,Activities of membership organisation n.e.c. (91),Services,4.898428204627834e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_RECR,"Recreational, cultural and sporting activities (92)",Services,0.007353445899560919
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LTU,Lithuania,Europe,A_OSER,Other service activities (93),Services,0.0025796301409780798
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_WHEA,Cultivation of wheat,Food and catering,0.0006056025605006365
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_OCER,Cultivation of cereal grains nec,Food and catering,0.00149005278879243
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_OILS,Cultivation of oil seeds,Food and catering,4.5152831352218397e-10
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_OTCR,Cultivation of crops nec,Food and catering,9.603005491165754e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_OMEA,Meat animals nec,Food and catering,0.0004500732757105079
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_OANP,Animal products nec,Food and catering,4.338885184288627e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_SDCL,Quarrying of sand and clay,Minerals and Metals,0.0001546156054353828
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_PCAT,Processing of meat cattle,Food and catering,0.0001223196819602605
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_PPIG,Processing of meat pigs,Food and catering,0.00017189995964311203
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,LUX,Luxembourg,Europe,A_PPLT,Processing of meat poultry,Food and catering,1.32814037282051e-05
