producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
America,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,51.35315366006635,0.7692472630064273
Africa,Food and catering,Scope 3,climate_change,kt CO2eq,49.1774885806305,0.7366567736539469
Africa,Electricity,Scope 3,climate_change,kt CO2eq,46.197071116370665,0.6920114536766211
Europe,Waste management and disposal,Scope 3,climate_change,kt CO2eq,43.83816098072383,0.6566760353781433
Denmark,Chemical,Scope 3,climate_change,kt CO2eq,42.217695815876546,0.6324021923127784
Europe,Services,Scope 3,climate_change,kt CO2eq,41.30403388794727,0.6187159454655995
Africa,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,37.24795789408163,0.5579577420360501
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,37.24772702321813,0.5579542836938219
Europe,Metal Products,Scope 3,climate_change,kt CO2eq,34.58803343903616,0.5181132639268365
Middle East,Chemical,Scope 3,climate_change,kt CO2eq,34.06668505050217,0.5103036983525914
Middle East,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,33.72101037205765,0.5051256463473675
Asia and Pacific,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,32.643295691971794,0.4889819626810113
Asia and Pacific,Services,Scope 3,climate_change,kt CO2eq,29.552188731771466,0.44267856358435015
Middle East,Minerals and Metals,Scope 3,climate_change,kt CO2eq,27.376735729792575,0.4100912510572773
America,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,22.34610805160039,0.33473469947585066
Asia and Pacific,Minerals and Metals,Scope 3,climate_change,kt CO2eq,22.127226396333935,0.33145595022219054
Europe,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,22.108309120982884,0.3311725779022808
Middle East,Food and catering,Scope 3,climate_change,kt CO2eq,19.7868064846317,0.29639750720464514
Denmark,Minerals and Metals,Scope 3,climate_change,kt CO2eq,19.761505113393472,0.29601850398501517
America,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,18.287542194802892,0.2739391990137126
Europe,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,17.016792676602737,0.254903939849048
America,Minerals and Metals,Scope 3,climate_change,kt CO2eq,16.65455244225783,0.24947774322896948
Africa,Transport,Scope 3,climate_change,kt CO2eq,16.53130802126757,0.24763159695029813
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,14.200486230336502,0.21271692948706625
Europe,Minerals and Metals,Scope 3,climate_change,kt CO2eq,13.32137280842437,0.19954820380072155
Denmark,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,12.917815516760317,0.19350309615000563
America,Waste management and disposal,Scope 3,climate_change,kt CO2eq,11.667689704794514,0.17477677087631183
Denmark,Operational impact,Scope 3,climate_change,kt CO2eq,10.88,0.16297753156332864
Asia and Pacific,Waste management and disposal,Scope 3,climate_change,kt CO2eq,9.782419702602285,0.1465362698388412
Europe,Paper Products,Scope 3,climate_change,kt CO2eq,9.121330422315175,0.13663344823551665
Asia and Pacific,Textile,Scope 3,climate_change,kt CO2eq,8.798571372638495,0.13179866209525645
America,Services,Scope 3,climate_change,kt CO2eq,6.880482408622725,0.1030665476950586
Middle East,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,6.395314966932919,0.0957989565147737
America,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,6.3759575100611015,0.09550899047264941
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,6.189816877351731,0.09272068708638016
Africa,Minerals and Metals,Scope 3,climate_change,kt CO2eq,5.971860658682236,0.08945580045884051
Middle East,Textile,Scope 3,climate_change,kt CO2eq,5.8039927172150625,0.08694121381096025
America,Metal Products,Scope 3,climate_change,kt CO2eq,5.430911941410471,0.08135263073059591
Denmark,Metal Products,Scope 3,climate_change,kt CO2eq,5.15720692004607,0.0772526519844141
Africa,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,4.928422406091217,0.07382556233880032
Asia and Pacific,Furniture and timber,Scope 3,climate_change,kt CO2eq,4.801169252809205,0.07191936704417236
Middle East,Waste management and disposal,Scope 3,climate_change,kt CO2eq,4.549456613986128,0.0681488243476028
Asia and Pacific,Paper Products,Scope 3,climate_change,kt CO2eq,4.396005218584583,0.06585019110886271
Middle East,Furniture and timber,Scope 3,climate_change,kt CO2eq,3.7850484454244055,0.05669833202967684
Africa,Chemical,Scope 3,climate_change,kt CO2eq,3.286669746882235,0.04923284213333978
Denmark,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,2.8794744849883576,0.043133239316451244
Denmark,Paper Products,Scope 3,climate_change,kt CO2eq,2.7814513863905637,0.04166489716151951
Africa,Services,Scope 3,climate_change,kt CO2eq,2.6717978820250927,0.040022336732406176
America,Paper Products,Scope 3,climate_change,kt CO2eq,2.5465702219126825,0.0381464824191183
Denmark,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,2.2837280583005306,0.03420922442129908
Africa,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,2.1688974875433527,0.03248911385420229
Europe,Textile,Scope 3,climate_change,kt CO2eq,2.0694851069133535,0.030999960876085444
Africa,Waste management and disposal,Scope 3,climate_change,kt CO2eq,2.0659438954455824,0.030946915112872113
Europe,Furniture and timber,Scope 3,climate_change,kt CO2eq,2.0521785476595595,0.03074071636257094
America,Textile,Scope 3,climate_change,kt CO2eq,1.9613087489371301,0.029379527438909352
Europe,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.6900162449666158,0.025315687123766983
Denmark,Electricity,Scope 3,climate_change,kt CO2eq,1.6586853528442076,0.024846364379301267
Asia and Pacific,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.6584959867889457,0.02484352776052843
Europe,Construction,Scope 3,climate_change,kt CO2eq,1.6242415359042157,0.024330411413998047
Middle East,Metal Products,Scope 3,climate_change,kt CO2eq,1.5847779794105255,0.023739264996346245
Asia and Pacific,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.5415254192230776,0.023091360998814574
Denmark,Construction,Scope 3,climate_change,kt CO2eq,1.5290828541395869,0.022904976941496246
Africa,Paper Products,Scope 3,climate_change,kt CO2eq,1.3469689871514128,0.020176992703887335
Africa,Metal Products,Scope 3,climate_change,kt CO2eq,1.260887599344895,0.01888753203309212
Denmark,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.94714463721147,0.014187802849831784
Europe,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.8812863087493101,0.013201274558871332
America,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.867346735615483,0.012992465990820079
Denmark,Textile,Scope 3,climate_change,kt CO2eq,0.865541974503716,0.012965431476936136
America,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.8291997915756917,0.012421041838587577
America,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.6758488034760248,0.01012391265630071
Africa,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.6442236354592401,0.009650181790615867
Denmark,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.578370222569374,0.00866372713272882
Africa,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.5171068594541612,0.0077460293665720876
Middle East,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.4387486810897463,0.006572258917341263
Africa,Textile,Scope 3,climate_change,kt CO2eq,0.416228853434636,0.006234921975938556
Asia and Pacific,Construction,Scope 3,climate_change,kt CO2eq,0.3829845845464596,0.005736937703693835
Middle East,Construction,Scope 3,climate_change,kt CO2eq,0.36677857597522484,0.005494178946944388
Middle East,Paper Products,Scope 3,climate_change,kt CO2eq,0.27335266728670826,0.004094700639764666
America,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.2693683033224819,0.004035016650450376
Middle East,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.24275114278067716,0.003636303495824624
Africa,Construction,Scope 3,climate_change,kt CO2eq,0.2301581481529332,0.003447666071245583
Africa,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.2135971810890322,0.0031995901951080673
Middle East,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.1232146977315937,0.001845701037556692
America,Construction,Scope 3,climate_change,kt CO2eq,0.0726452601389823,0.0010881934905539715
Middle East,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.056917074763675725,0.0008525923114696044
Africa,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0545364729468041,0.0008169319614926824
Africa,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.0197319390565554,0.00029557561768340395
Denmark,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0038560596933342,5.776204874820349e-05
Denmark,Private travel,Outside protocol,land_use,km2,0.6231,100.0
Asia and Pacific,Electricity,Scope 2,land_use,km2,0.11759162029181634,72.77094025612865
Europe,Electricity,Scope 2,land_use,km2,0.015794508033890896,9.774346145217697
Africa,Electricity,Scope 2,land_use,km2,0.008790510972517113,5.43996032382594
America,Electricity,Scope 2,land_use,km2,0.00655841638308532,4.05864062085325
Europe,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.006193394112589114,3.8327485566694515
Middle East,Electricity,Scope 2,land_use,km2,0.0044358582757624,2.7451069792991403
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.0022266292983229,1.377937537034499
America,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,5.164155376703027e-07,0.0003195809713811511
Asia and Pacific,Food and catering,Scope 3,land_use,km2,1504.115566914396,28.503981545396663
America,Food and catering,Scope 3,land_use,km2,1367.0990446988535,25.90742812453274
Europe,Food and catering,Scope 3,land_use,km2,1060.2326645553917,20.092107926460667
