producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Metal Products,Scope 3,climate_change,kt CO2eq,72.39481776599258,1.3302897217947423
Minerals and Metals,Scope 3,climate_change,kt CO2eq,53.223948099034345,0.9780157377886514
Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,53.12981355375005,0.9762859700798313
Paper Products,Scope 3,climate_change,kt CO2eq,15.437217192789168,0.2836663175403043
"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,15.19789281158289,0.2792686165125499
Textile,Scope 3,climate_change,kt CO2eq,11.723576809913986,0.21542638291198055
Operational impact,Scope 3,climate_change,kt CO2eq,10.611,0.19498224698335873
Furniture and timber,Scope 3,climate_change,kt CO2eq,7.13737082524415,0.13115263415885153
Construction,Scope 3,climate_change,kt CO2eq,4.37970126168557,0.08047912478741905
General and special Machinery,Scope 3,climate_change,kt CO2eq,3.4541848423826234,0.06347231383127157
Transport Equipment,Scope 3,climate_change,kt CO2eq,3.1847034332778517,0.05852046285893247
Private travel,Outside protocol,land_use,km2,0.7541725997525379,99.99999999999999
Electricity,Scope 2,land_use,km2,0.07826414921064782,88.35356334777906
"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.010316487772359767,11.646436652220933
Food and catering,Scope 3,land_use,km2,2992.4232665389495,98.74950943440288
Furniture and timber,Scope 3,land_use,km2,8.893825986262229,0.29349489524392725
Services,Scope 3,land_use,km2,8.163091791278193,0.2693807787389192
Textile,Scope 3,land_use,km2,6.147321018674954,0.2028606520066449
Paper Products,Scope 3,land_use,km2,5.460479179751888,0.18019497652848204
Transport,Scope 3,land_use,km2,3.7243403161046715,0.12290265995942398
Electricity,Scope 3,land_use,km2,1.180038827147878,0.03894110054463592
Waste management and disposal,Scope 3,land_use,km2,0.9695644108610229,0.031995477046373795
Coal and Petroleum,Scope 3,land_use,km2,0.911084930313791,0.03006566314584994
Private travel,Scope 3,land_use,km2,0.8508,0.028076269679577565
Chemical,Scope 3,land_use,km2,0.3513969651079638,0.011596046023690998
Minerals and Metals,Scope 3,land_use,km2,0.33324591576354956,0.0109970641755938
General and special Machinery,Scope 3,land_use,km2,0.23015343658717477,0.007595028153858807
Construction,Scope 3,land_use,km2,0.20752980909659738,0.0068484519120208245
Metal Products,Scope 3,land_use,km2,0.17941994090132082,0.005920830567277094
"Steam, hot water supply and water distribution",Scope 3,land_use,km2,0.13602317427246916,0.004488743915780467
Non-metallic mineral products,Scope 3,land_use,km2,0.08780985208075226,0.0028977116684802723
Natural gas and gaseous fuels,Scope 3,land_use,km2,0.03923163826484974,0.001294638053473855
Transport Equipment,Scope 3,land_use,km2,0.022639769096762918,0.0007471089123696307
"Electrical, electronic and measuring equipment",Scope 3,land_use,km2,0.005832430730976396,0.0001924693207455912
Private travel,Outside protocol,material_extraction,kt,11.604016494832804,100.0
"Steam, hot water supply and water distribution",Scope 2,material_extraction,kt,0.09745745985362426,50.44250418802246
Electricity,Scope 2,material_extraction,kt,0.09574757907615485,49.55749581197754
Minerals and Metals,Scope 3,material_extraction,kt,2239.5620174699084,89.8535329754692
Non-metallic mineral products,Scope 3,material_extraction,kt,115.30951548791543,4.626336431613463
Food and catering,Scope 3,material_extraction,kt,31.516989858677483,1.264494068690043
Services,Scope 3,material_extraction,kt,23.218973955741625,0.9315691308007383
Chemical,Scope 3,material_extraction,kt,22.799777096215184,0.9147505213820875
Transport,Scope 3,material_extraction,kt,19.73657416785508,0.7918516674155855
Private travel,Scope 3,material_extraction,kt,13.05,0.5235794303453034
Electricity,Scope 3,material_extraction,kt,5.1766428911891245,0.20769224031186712
Coal and Petroleum,Scope 3,material_extraction,kt,4.4994425829741,0.18052226700881072
Construction,Scope 3,material_extraction,kt,3.9553743193252187,0.1586936883459571
Metal Products,Scope 3,material_extraction,kt,3.7145254499666516,0.14903058383882536
Natural gas and gaseous fuels,Scope 3,material_extraction,kt,3.406670403668426,0.1366791225537869
"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,1.90021342764567,0.07623851831273687
Waste management and disposal,Scope 3,material_extraction,kt,1.7338733036522378,0.06956478134997456
"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,1.6086116822631478,0.0645391561874436
General and special Machinery,Scope 3,material_extraction,kt,0.3591498425260394,0.014409461299493418
Paper Products,Scope 3,material_extraction,kt,0.30191904542729237,0.012113302821089618
Furniture and timber,Scope 3,material_extraction,kt,0.28096544158653025,0.011272622670696713
Transport Equipment,Scope 3,material_extraction,kt,0.22997145531713897,0.009226691461350805
Textile,Scope 3,material_extraction,kt,0.09728908267575388,0.003903338121546999
Operational impact,Scope 1,waste_generation,kt,49.10282360999154,100.0
Electricity,Scope 2,waste_generation,kt,7.958922895397196,97.48108541166174
"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.20565884042030877,2.518914588338266
Waste management and disposal,Scope 3,waste_generation,kt,39.094698971077946,21.903814525758243
Food and catering,Scope 3,waste_generation,kt,39.048303878776366,21.877820477372524
Chemical,Scope 3,waste_generation,kt,37.89321301873624,21.23065099852745
Paper Products,Scope 3,waste_generation,kt,12.77002941099723,7.154738700351443
Electricity,Scope 3,waste_generation,kt,11.11262183352778,6.226133310722165
Coal and Petroleum,Scope 3,waste_generation,kt,9.93156947137602,5.5644182299916825
Transport,Scope 3,waste_generation,kt,6.8136451516815795,3.8175206249107
"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,5.5593724907180535,3.1147819812189055
Services,Scope 3,waste_generation,kt,5.488194063494588,3.0749024295361735
Metal Products,Scope 3,waste_generation,kt,4.058085313060201,2.273647076621123
Construction,Scope 3,waste_generation,kt,2.561494128774445,1.4351432235608574
"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.9952753494969497,0.5576287126182545
Furniture and timber,Scope 3,waste_generation,kt,0.8603036148731718,0.4820073133178988
Non-metallic mineral products,Scope 3,waste_generation,kt,0.8432763521162893,0.47246734971352317
Textile,Scope 3,waste_generation,kt,0.4229340537235724,0.2369597237784479
General and special Machinery,Scope 3,waste_generation,kt,0.36879080289304556,0.20662456951902206
Transport Equipment,Scope 3,waste_generation,kt,0.2554769136892925,0.1431375373219587
Minerals and Metals,Scope 3,waste_generation,kt,0.2207030177184761,0.12365456424046081
Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.18553121016228627,0.10394865091915913
