producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Europe,Services,Scope 3,blue_water_consumption,Mm3,0.09980820104211299,0.21044815897947178
Asia and Pacific,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.07919954670968908,0.16699428126181856
America,Chemical,Scope 3,blue_water_consumption,Mm3,0.0543289771967304,0.11455404576889831
Africa,Chemical,Scope 3,blue_water_consumption,Mm3,0.05373621739919201,0.11330419648991608
Europe,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.03527268932924261,0.0743733726696655
Denmark,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0332218367239463,0.07004909720315597
Europe,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.03192397094378666,0.06731251382438325
Europe,Textile,Scope 3,blue_water_consumption,Mm3,0.03178907255168266,0.0670280770950247
America,Metal Products,Scope 3,blue_water_consumption,Mm3,0.02692787370428574,0.0567781142945114
Asia and Pacific,Transport,Scope 3,blue_water_consumption,Mm3,0.026887464773964826,0.05669291102560589
America,Electricity,Scope 3,blue_water_consumption,Mm3,0.025626402561364694,0.05403392891562578
Asia and Pacific,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.02347447678683412,0.04949653807216843
Europe,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.02205152469522097,0.04649620698845696
Asia and Pacific,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.020819844129801156,0.043899176837257
Africa,Services,Scope 3,blue_water_consumption,Mm3,0.020255077672797505,0.042708352236785256
Africa,Metal Products,Scope 3,blue_water_consumption,Mm3,0.0189271390564476,0.03990835950942742
Middle East,Electricity,Scope 3,blue_water_consumption,Mm3,0.01879181228335648,0.03962301952773952
America,Textile,Scope 3,blue_water_consumption,Mm3,0.013579736647988916,0.028633223995185524
Africa,Textile,Scope 3,blue_water_consumption,Mm3,0.012817188099539809,0.027025370767915436
America,Paper Products,Scope 3,blue_water_consumption,Mm3,0.012334864049168656,0.026008378102259613
Europe,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.011930110673734565,0.02515494519983819
Denmark,Metal Products,Scope 3,blue_water_consumption,Mm3,0.011639317678326875,0.02454180068978081
Africa,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.011541654406809548,0.024335875169872265
Middle East,Metal Products,Scope 3,blue_water_consumption,Mm3,0.010789428923111046,0.022749788390139632
Middle East,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.010731975608188137,0.02262864659791664
Europe,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.010190051908228031,0.021485986538190414
Asia and Pacific,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.010126496433306329,0.021351978184661485
Africa,Electricity,Scope 3,blue_water_consumption,Mm3,0.010029423648687055,0.021147297721564897
Europe,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.009632261108892875,0.02030987029132768
Europe,Transport,Scope 3,blue_water_consumption,Mm3,0.007857319132786506,0.016567359482928652
Middle East,Textile,Scope 3,blue_water_consumption,Mm3,0.007230243160236187,0.015245153666316505
Denmark,Textile,Scope 3,blue_water_consumption,Mm3,0.006524120798375794,0.013756276504758858
Europe,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.006432145293119393,0.01356234378630169
Middle East,Chemical,Scope 3,blue_water_consumption,Mm3,0.006242192960816015,0.013161824408037018
Denmark,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0061357581818558,0.012937403939080631
Denmark,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.006131988937609895,0.012929456390642602
Asia and Pacific,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.005829635101620822,0.012291935550872794
Africa,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.0051905717887238655,0.010944454118823539
Africa,Paper Products,Scope 3,blue_water_consumption,Mm3,0.004634803639142047,0.009772602680988573
America,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.00445803062891034,0.009399872242286191
America,Services,Scope 3,blue_water_consumption,Mm3,0.004428170571108885,0.009336911542406578
Europe,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0042995597035649,0.009065732220298927
Middle East,Services,Scope 3,blue_water_consumption,Mm3,0.004258702699167309,0.008979584175678212
Asia and Pacific,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.0038690608674241157,0.008158014351800259
Asia and Pacific,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0037211664415249747,0.007846175150924695
America,Transport,Scope 3,blue_water_consumption,Mm3,0.0036694584307817675,0.0077371474803347075
Africa,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.0027064769547696667,0.005706676270132534
Denmark,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0026233831156047176,0.005531470773067004
Africa,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0026005807434133707,0.005483391384821053
America,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.002549524840009985,0.005375738699329379
America,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.0023197294946699257,0.00489120930330848
Africa,Transport,Scope 3,blue_water_consumption,Mm3,0.002299653150440178,0.004848877815133418
Africa,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.002092309304058577,0.00441168798212241
America,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0019110918291884236,0.004029586275417558
Europe,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0017554003381749983,0.00370130676220682
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0017294954742184316,0.0036466856902773407
Middle East,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0016238307656412916,0.0034238889345299967
America,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.001550713573045096,0.0032697194533555557
Denmark,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0012641963958808262,0.0026655906160391305
Africa,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0010549846151079176,0.002224462195320494
Europe,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.0010489556385304148,0.002211749943140631
America,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0009557001098931626,0.0020151182624625432
Europe,Construction,Scope 3,blue_water_consumption,Mm3,0.0007574853801524554,0.001597177406691136
Middle East,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.0007131598706588759,0.0015037159298650488
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.0006150997393625,0.0012969536209050843
Africa,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0005009839555440589,0.0010563375556485104
America,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.00043890440418641307,0.0009254412249153704
Africa,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.0003913270816627893,0.000825123216678307
Asia and Pacific,Construction,Scope 3,blue_water_consumption,Mm3,0.00038688865955677497,0.0008157646895108812
Middle East,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0003477003248343395,0.000733135077818671
Africa,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.00034752107297391206,0.0007327571206605744
America,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.00034589373094930966,0.0007293258281462149
America,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.00032245732504951726,0.0006799095635185629
Middle East,Transport,Scope 3,blue_water_consumption,Mm3,0.00012531383614548946,0.00026422744660377194
Denmark,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.00011266029374876316,0.00023754712700923124
Middle East,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.00010213769689670922,0.00021535996090387715
Africa,Construction,Scope 3,blue_water_consumption,Mm3,8.917986161312393e-05,0.00018803803193093475
Denmark,Services,Scope 3,blue_water_consumption,Mm3,6.756223145980769e-05,0.0001424567027439178
Middle East,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,5.903713277939323e-05,0.00012448131290942365
Denmark,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,4.798564099528689e-05,0.00010117895823657863
Denmark,Construction,Scope 3,blue_water_consumption,Mm3,3.374134086423785e-05,7.114448504468654e-05
America,Construction,Scope 3,blue_water_consumption,Mm3,3.332652148568457e-05,7.026982771578917e-05
Middle East,Furniture and timber,Scope 3,blue_water_consumption,Mm3,2.7587106101673277e-05,5.8168122759960986e-05
Middle East,Transport Equipment,Scope 3,blue_water_consumption,Mm3,2.3579246158072813e-05,4.9717446986109454e-05
Middle East,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,1.7490872295360547e-05,3.687995410267489e-05
Denmark,Transport,Scope 3,blue_water_consumption,Mm3,1.6526745544278827e-05,3.4847068050531776e-05
Africa,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,1.3140359390946956e-05,2.7706785747862383e-05
Middle East,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,8.591605556125498e-06,1.811562129249789e-05
Middle East,Construction,Scope 3,blue_water_consumption,Mm3,8.245957295508863e-06,1.738681304486165e-05
America,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,3.0090010572684724e-06,6.344556121217393e-06
Middle East,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,1.7330783707802047e-06,3.6542403198304865e-06
Denmark,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,1.130165834846015e-07,2.3829837308107282e-07
Denmark,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,2.081209620474544e-09,4.38828401379992e-09
Denmark,Private travel,Outside protocol,climate_change,kt CO2eq,224.23761012569273,100.0
Denmark,Operational impact,Scope 1,climate_change,kt CO2eq,185.6533448181906,100.0
Europe,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,6.7872858472390885,35.94942393972144
Europe,Electricity,Scope 2,climate_change,kt CO2eq,2.636597682848413,13.964958894100626
Denmark,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,2.481202096343159,13.141893247040626
Denmark,Electricity,Scope 2,climate_change,kt CO2eq,2.441243394330484,12.930248658752218
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1.768354850228211,9.366238525606805
Asia and Pacific,Electricity,Scope 2,climate_change,kt CO2eq,1.2658750396057,6.704812421007489
Middle East,Electricity,Scope 2,climate_change,kt CO2eq,0.9120845244693911,4.830931535371706
America,Electricity,Scope 2,climate_change,kt CO2eq,0.3339686143541518,1.768892539697956
Africa,Electricity,Scope 2,climate_change,kt CO2eq,0.16590803658384826,0.8787457131462518
Middle East,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.08738255977433369,0.46282899482469875
Africa,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.00018162237383053255,0.0009619780072218882
America,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1.1998815275945012e-05,6.355272296433727e-05
Denmark,Transport,Scope 3,climate_change,kt CO2eq,1511.543993576938,27.114533548772574
Asia and Pacific,Transport,Scope 3,climate_change,kt CO2eq,579.7002161062396,10.398837893330082
Europe,Transport,Scope 3,climate_change,kt CO2eq,565.9448930416522,10.152090745847884
Denmark,Private travel,Scope 3,climate_change,kt CO2eq,449.4496477455701,8.062363784359794
Denmark,Waste management and disposal,Scope 3,climate_change,kt CO2eq,214.55039259575764,3.848669865157907
Denmark,Services,Scope 3,climate_change,kt CO2eq,170.11960206019353,3.0516568998096907
Europe,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,143.18929037692695,2.5685728197447286
Denmark,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,135.50757428932812,2.430775872084308
Denmark,Food and catering,Scope 3,climate_change,kt CO2eq,120.10099605497805,2.154408009698429
Asia and Pacific,Electricity,Scope 3,climate_change,kt CO2eq,116.56074406393817,2.090901898205767
Middle East,Transport,Scope 3,climate_change,kt CO2eq,112.12280291880545,2.0112927670269767
Asia and Pacific,Food and catering,Scope 3,climate_change,kt CO2eq,111.91308673219623,2.0075308146116324
Europe,Food and catering,Scope 3,climate_change,kt CO2eq,93.94211998419823,1.6851621750860464
Denmark,Chemical,Scope 3,climate_change,kt CO2eq,75.09114937371801,1.3470077599867978
Europe,Electricity,Scope 3,climate_change,kt CO2eq,66.00807223147508,1.18407277367745
America,Transport,Scope 3,climate_change,kt CO2eq,63.1063623318055,1.1320210234421093
Asia and Pacific,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,60.127017298082635,1.078576630679792
Europe,Waste management and disposal,Scope 3,climate_change,kt CO2eq,55.88171489795572,1.0024231116012436
Europe,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,55.10776521469986,0.9885397679864522
Africa,Food and catering,Scope 3,climate_change,kt CO2eq,40.54691760537442,0.7273428774696671
Middle East,Services,Scope 3,climate_change,kt CO2eq,39.51486358342886,0.7088295801252957
Middle East,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,37.71222988190818,0.6764933913119181
Europe,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,37.673887822344625,0.6758055998451908
Middle East,Electricity,Scope 3,climate_change,kt CO2eq,35.45696477448155,0.6360377633735025
Europe,Chemical,Scope 3,climate_change,kt CO2eq,35.36437638575799,0.6343768848394078
Asia and Pacific,Metal Products,Scope 3,climate_change,kt CO2eq,33.696956011934994,0.6044661936137149
America,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,31.16633276721717,0.5590711080854203
Europe,Services,Scope 3,climate_change,kt CO2eq,29.02055020809505,0.5205794112278214
America,Food and catering,Scope 3,climate_change,kt CO2eq,28.98153710710999,0.5198795824170186
Asia and Pacific,Waste management and disposal,Scope 3,climate_change,kt CO2eq,27.170084237126854,0.48738519269108826
Denmark,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,27.014973796624332,0.48460277467306023
Africa,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,26.98140147615949,0.48400054422960487
Europe,Metal Products,Scope 3,climate_change,kt CO2eq,26.351117103670376,0.47269431243235405
Denmark,Minerals and Metals,Scope 3,climate_change,kt CO2eq,26.000748908199164,0.4664093017208589
Asia and Pacific,Chemical,Scope 3,climate_change,kt CO2eq,25.336383551198388,0.4544917149105595
America,Electricity,Scope 3,climate_change,kt CO2eq,21.80061244564895,0.39106598289773803
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,20.60571402353079,0.3696315334264867
Asia and Pacific,Services,Scope 3,climate_change,kt CO2eq,19.500691379407098,0.3498093028572378
Europe,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,17.612358082330868,0.3159358087661566
Africa,Electricity,Scope 3,climate_change,kt CO2eq,17.213400674443452,0.30877919005928334
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,16.591714481450296,0.2976271950076331
Denmark,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,16.154625993397847,0.2897865694463254
Middle East,Food and catering,Scope 3,climate_change,kt CO2eq,15.313545619774056,0.27469901519402135
Denmark,Electricity,Scope 3,climate_change,kt CO2eq,14.338127416715224,0.257201668306793
Asia and Pacific,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,13.101387610536912,0.23501665542710173
Middle East,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,11.91277196473807,0.21369490829862936
America,Waste management and disposal,Scope 3,climate_change,kt CO2eq,10.937748583110125,0.1962046438377009
Middle East,Chemical,Scope 3,climate_change,kt CO2eq,10.915714206131534,0.1958093845158743
Denmark,Operational impact,Scope 3,climate_change,kt CO2eq,10.611,0.19034332888001465
Europe,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,9.880384421623766,0.17723732555141886
Europe,Minerals and Metals,Scope 3,climate_change,kt CO2eq,9.306164797374574,0.16693680017324317
Europe,Paper Products,Scope 3,climate_change,kt CO2eq,8.545089800646457,0.15328440658125597
America,Chemical,Scope 3,climate_change,kt CO2eq,7.695107114846713,0.13803715995930715
Middle East,Waste management and disposal,Scope 3,climate_change,kt CO2eq,7.341411181573431,0.13169245528014778
Africa,Transport,Scope 3,climate_change,kt CO2eq,6.914435177744436,0.12403323052087
Denmark,Metal Products,Scope 3,climate_change,kt CO2eq,6.719764605664151,0.12054117089173623
Middle East,Minerals and Metals,Scope 3,climate_change,kt CO2eq,6.595859878339877,0.11831853039952317
Asia and Pacific,Minerals and Metals,Scope 3,climate_change,kt CO2eq,6.5237792342696626,0.11702552599464709
Africa,Waste management and disposal,Scope 3,climate_change,kt CO2eq,6.413525544761887,0.11504776194957939
Middle East,Textile,Scope 3,climate_change,kt CO2eq,4.696097408936088,0.08424001635677186
America,Services,Scope 3,climate_change,kt CO2eq,4.608242747266164,0.08266405285098723
Asia and Pacific,Textile,Scope 3,climate_change,kt CO2eq,3.885223211599713,0.06969430963507595
America,Metal Products,Scope 3,climate_change,kt CO2eq,3.7800892300350886,0.06780838446031195
America,Minerals and Metals,Scope 3,climate_change,kt CO2eq,3.6072660257893894,0.06470822952639083
America,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,3.58026629867931,0.06422390025139464
Middle East,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,3.2010047337817102,0.05742059153601883
Africa,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,2.948455481601057,0.052890286629202886
Asia and Pacific,Paper Products,Scope 3,climate_change,kt CO2eq,2.3852458863761816,0.042787262483291254
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,2.277065564603383,0.04084669113605296
Asia and Pacific,Furniture and timber,Scope 3,climate_change,kt CO2eq,2.013590261410468,0.036120391419964884
Denmark,Construction,Scope 3,climate_change,kt CO2eq,2.00782471407043,0.03601696728712932
Denmark,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,1.998828004765456,0.035855581593219735
Denmark,Paper Products,Scope 3,climate_change,kt CO2eq,1.9290251941588483,0.03460343765428439
America,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,1.8395139849379196,0.03299775849725989
Europe,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.8009802438602724,0.03230652858953018
America,Paper Products,Scope 3,climate_change,kt CO2eq,1.784080933318202,0.032003383643308826
Africa,Services,Scope 3,climate_change,kt CO2eq,1.563631431366812,0.028048893769463866
Europe,Textile,Scope 3,climate_change,kt CO2eq,1.4986105038282798,0.026882528695997613
Denmark,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.4975648696208825,0.026863771793177255
Europe,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.3551903403587573,0.024309814404855894
America,Textile,Scope 3,climate_change,kt CO2eq,1.3388693387400703,0.024017043339098005
Denmark,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.2632361610182365,0.022660312510585364
Africa,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,1.2209231487647878,0.021901288892899728
Middle East,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.196536921057912,0.021463841361041014
Africa,Minerals and Metals,Scope 3,climate_change,kt CO2eq,1.190129255061671,0.0213488987094459
Asia and Pacific,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.095828825303737,0.019657309065214332
Middle East,Metal Products,Scope 3,climate_change,kt CO2eq,1.0686008070228978,0.019168884634116336
Europe,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.001399042631813,0.017963399049269527
Europe,Construction,Scope 3,climate_change,kt CO2eq,0.9775258968970387,0.017535155337084562
Asia and Pacific,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.845575603215762,0.015168191040977715
America,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.8111401082681751,0.01455047671245499
Asia and Pacific,Construction,Scope 3,climate_change,kt CO2eq,0.7914352214999664,0.014197004490924071
Africa,Metal Products,Scope 3,climate_change,kt CO2eq,0.7782900076650767,0.01396120166742275
Denmark,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,0.6561361756462565,0.011769969265018417
Africa,Paper Products,Scope 3,climate_change,kt CO2eq,0.6014742251480748,0.010789426656320041
Africa,Chemical,Scope 3,climate_change,kt CO2eq,0.5646447433341516,0.010128768266970489
America,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.5148287288647339,0.009235153525132402
America,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.501060670024494,0.008988177919452712
America,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.4718293315525395,0.008463817324563423
Africa,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.3951757132650799,0.0070887815244000995
Middle East,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.3655934984008206,0.006558126802610734
Middle East,Construction,Scope 3,climate_change,kt CO2eq,0.2957035501755518,0.005304419762704076
Africa,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.2886571118483814,0.005178018619744758
America,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.202252909122323,0.003628073885402887
Middle East,Paper Products,Scope 3,climate_change,kt CO2eq,0.1923011531414049,0.00344955627522387
Africa,Textile,Scope 3,climate_change,kt CO2eq,0.18614808010569314,0.00333918058919435
Middle East,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.17460977577266346,0.0031322029945869087
Africa,Construction,Scope 3,climate_change,kt CO2eq,0.1732361364443397,0.0031075622366532876
America,Construction,Scope 3,climate_change,kt CO2eq,0.1339757425982428,0.0024032974116785896
Middle East,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.1257894179881873,0.00225644864364821
Denmark,Textile,Scope 3,climate_change,kt CO2eq,0.1186282667041422,0.002127989744956425
Africa,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.11386980042988129,0.0020426309370206886
Africa,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0913145613381225,0.0016380282329956195
Denmark,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0723175977649292,0.0012972549519538713
Middle East,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.06899143848781189,0.001237589300347835
Africa,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.0159317084063019,0.0002857878063143169
Denmark,Private travel,Outside protocol,land_use,km2,0.7541725997525379,99.99999999999999
Asia and Pacific,Electricity,Scope 2,land_use,km2,0.049084775746676405,55.41253418181258
Europe,Electricity,Scope 2,land_use,km2,0.013315679773960455,15.032269158907493
Africa,Electricity,Scope 2,land_use,km2,0.008389301969561362,9.470807904859251
America,Electricity,Scope 2,land_use,km2,0.0074061970701859645,8.360966146141728
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.0059868132025635,6.758602564251089
Europe,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.004329674569796267,4.887834087969843
Middle East,Electricity,Scope 2,land_use,km2,6.819465026363953e-05,0.07698595605800543
Asia and Pacific,Food and catering,Scope 3,land_use,km2,896.658309101095,29.58610876081838
Europe,Food and catering,Scope 3,land_use,km2,782.8066275021874,25.829462332409978
Africa,Food and catering,Scope 3,land_use,km2,515.2309616880483,17.00054425941306
America,Food and catering,Scope 3,land_use,km2,395.9817345582034,13.065800592068825
Denmark,Food and catering,Scope 3,land_use,km2,308.59814370471815,10.182494435575515
Middle East,Food and catering,Scope 3,land_use,km2,93.14748998469695,3.0734915870542276
Europe,Paper Products,Scope 3,land_use,km2,5.142385075320014,0.16967797273963986
Europe,Furniture and timber,Scope 3,land_use,km2,5.004484777238962,0.16512781893437878
Europe,Services,Scope 3,land_use,km2,4.800683662311282,0.15840320389359341
Denmark,Furniture and timber,Scope 3,land_use,km2,3.2880889384658927,0.10849367697960806
Asia and Pacific,Textile,Scope 3,land_use,km2,2.9272836942506535,0.09658855873280646
Asia and Pacific,Services,Scope 3,land_use,km2,2.573640431059836,0.08491975698179899
Europe,Transport,Scope 3,land_use,km2,1.7018556493277766,0.05615437433095582
Africa,Textile,Scope 3,land_use,km2,1.4015402976637417,0.04624517863545953
America,Textile,Scope 3,land_use,km2,1.2655031579399885,0.0417565015434996
Denmark,Private travel,Scope 3,land_use,km2,1.207039146065218,0.03982742488590994
Asia and Pacific,Transport,Scope 3,land_use,km2,1.1993364280658076,0.03957326625026095
Europe,Coal and Petroleum,Scope 3,land_use,km2,0.7869399742071792,0.0259658461074989
America,Furniture and timber,Scope 3,land_use,km2,0.5163401053873304,0.017037141529281933
