producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
FIN,Finland,Europe,Scope 2,blue_water_consumption,Mm3,3.195985235012527e-05,0.0754812085988868
BGR,Bulgaria,Europe,Scope 2,blue_water_consumption,Mm3,2.6155709717391006e-05,0.061773269776153474
RoW Africa,RoW Africa,Africa,Scope 2,blue_water_consumption,Mm3,2.28167538557804e-05,0.05388748791672263
SWE,Sweden,Europe,Scope 2,blue_water_consumption,Mm3,1.596518190182044e-05,0.03770578199951407
PRT,Portugal,Europe,Scope 2,blue_water_consumption,Mm3,1.05031586798591e-05,0.024805843987528487
ZAF,South Africa,Africa,Scope 2,blue_water_consumption,Mm3,9.668098336668892e-06,0.02283363950840639
BRA,Brazil,America,Scope 2,blue_water_consumption,Mm3,5.294808830567014e-06,0.012505019280218611
CZE,Czech Republic,Europe,Scope 2,blue_water_consumption,Mm3,7.302600471309412e-07,0.001724692290348063
LUX,Luxembourg,Europe,Scope 2,blue_water_consumption,Mm3,2.812933959276958e-07,0.0006643449182087488
NOR,Norway,Europe,Scope 2,blue_water_consumption,Mm3,6.795406638686627e-08,0.00016049057435866252
IRL,Ireland,Europe,Scope 2,blue_water_consumption,Mm3,3.123831639605975e-08,7.377712044279107e-05
LVA,Latvia,Europe,Scope 2,blue_water_consumption,Mm3,1.629028516869247e-08,3.847359491786289e-05
MEX,Mexico,America,Scope 2,blue_water_consumption,Mm3,8.6350534527929e-09,2.0393844871133886e-05
MLT,Malta,Europe,Scope 2,blue_water_consumption,Mm3,4.073688223263112e-09,9.621036642421981e-06
FRA,France,Europe,Scope 2,blue_water_consumption,Mm3,4.5039774830776613e-10,1.063727266948846e-06
USA,United States,America,Scope 2,blue_water_consumption,Mm3,7.674245595298209e-11,1.812465609264687e-07
IND,India,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,2.8665879607945933e-12,6.770166566021265e-09
CHN,China,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,9.153187742664135e-13,2.161754897300385e-09
TWN,Taiwan,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,7.470409266464941e-14,1.764324546883856e-10
JPN,Japan,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,5.1109056658212405e-15,1.2070685823727636e-11
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,14.678582142334342,22.36272010025191
RoW Middle East,RoW Middle East,Middle East,Scope 3,blue_water_consumption,Mm3,10.716410042534259,16.32637784337193
IND,India,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,10.063495048889706,15.331666289452809
CHN,China,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,6.558973275186661,9.992551193006834
DNK,Denmark,Denmark,Scope 3,blue_water_consumption,Mm3,6.343584639287746,9.664408070552877
RoW Africa,RoW Africa,Africa,Scope 3,blue_water_consumption,Mm3,3.018674889023646,4.5989306707084525
USA,United States,America,Scope 3,blue_water_consumption,Mm3,2.595419923464154,3.954104608213603
RoW America,RoW America,America,Scope 3,blue_water_consumption,Mm3,1.3457118215550123,2.0501828112022995
AUS,Australia,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,1.1345741307804478,1.728515974744875
ESP,Spain,Europe,Scope 3,blue_water_consumption,Mm3,1.0680598204548812,1.6271818751670943
TUR,Turkey,Middle East,Scope 3,blue_water_consumption,Mm3,0.9699737939118592,1.4777484805750296
RoW Europe,RoW Europe,Europe,Scope 3,blue_water_consumption,Mm3,0.8227564066915218,1.2534637920148273
RUS,Russia,Europe,Scope 3,blue_water_consumption,Mm3,0.605766437232023,0.9228810487681222
GRC,Greece,Europe,Scope 3,blue_water_consumption,Mm3,0.5380867850935446,0.8197715588610462
DEU,Germany,Europe,Scope 3,blue_water_consumption,Mm3,0.4863050740567609,0.7408824741388916
MEX,Mexico,America,Scope 3,blue_water_consumption,Mm3,0.47459973397700644,0.7230494681071401
POL,Poland,Europe,Scope 3,blue_water_consumption,Mm3,0.40093910743294653,0.6108280043553261
FRA,France,Europe,Scope 3,blue_water_consumption,Mm3,0.38730568666121906,0.590057580497575
ITA,Italy,Europe,Scope 3,blue_water_consumption,Mm3,0.3824284085144401,0.5826270803995492
NLD,Netherlands,Europe,Scope 3,blue_water_consumption,Mm3,0.31698697361582323,0.4829274992406913
BEL,Belgium,Europe,Scope 3,blue_water_consumption,Mm3,0.27439806938336264,0.4180435931868407
BRA,Brazil,America,Scope 3,blue_water_consumption,Mm3,0.26782384891871136,0.4080278130043438
NOR,Norway,Europe,Scope 3,blue_water_consumption,Mm3,0.2599278641848218,0.39599833394378975
PRT,Portugal,Europe,Scope 3,blue_water_consumption,Mm3,0.2510868252901348,0.3825290712942922
SWE,Sweden,Europe,Scope 3,blue_water_consumption,Mm3,0.22936089836430912,0.34942976932836667
GBR,United Kingdom,Europe,Scope 3,blue_water_consumption,Mm3,0.20900829496431922,0.31842271641739467
ROU,Romania,Europe,Scope 3,blue_water_consumption,Mm3,0.13060966992795175,0.19898294417423754
ZAF,South Africa,Africa,Scope 3,blue_water_consumption,Mm3,0.10811744211492805,0.16471618801642787
SVK,Slovakia,Europe,Scope 3,blue_water_consumption,Mm3,0.08856861284458019,0.13493367952743843
IRL,Ireland,Europe,Scope 3,blue_water_consumption,Mm3,0.08837157669048928,0.13463349628624807
BGR,Bulgaria,Europe,Scope 3,blue_water_consumption,Mm3,0.08459549917807478,0.1288806678680701
IDN,Indonesia,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.08154021784301217,0.12422596752569333
CAN,Canada,America,Scope 3,blue_water_consumption,Mm3,0.07866390503903455,0.11984392452369169
KOR,South Korea,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.07751280357001666,0.1180902292615046
AUT,Austria,Europe,Scope 3,blue_water_consumption,Mm3,0.06296580084055896,0.09592796950221637
FIN,Finland,Europe,Scope 3,blue_water_consumption,Mm3,0.06265518056789045,0.09545474162858435
HUN,Hungary,Europe,Scope 3,blue_water_consumption,Mm3,0.05748556521589651,0.08757886778589312
CZE,Czech Republic,Europe,Scope 3,blue_water_consumption,Mm3,0.0570084475441473,0.08685198225670843
JPN,Japan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.049175421822538985,0.07491842082333258
LVA,Latvia,Europe,Scope 3,blue_water_consumption,Mm3,0.04236901550498657,0.0645489070724762
HRV,Croatia,Europe,Scope 3,blue_water_consumption,Mm3,0.037899002470545104,0.05773887260427005
CHE,Switzerland,Europe,Scope 3,blue_water_consumption,Mm3,0.03493224822838578,0.053219042686072436
CYP,Cyprus,Middle East,Scope 3,blue_water_consumption,Mm3,0.030220340301012505,0.04604048299302776
TWN,Taiwan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.0279807346471517,0.04262845900552115
LTU,Lithuania,Europe,Scope 3,blue_water_consumption,Mm3,0.016030230261407756,0.02442194682036507
EST,Estonia,Europe,Scope 3,blue_water_consumption,Mm3,0.00834055903246673,0.012706784981960076
SVN,Slovenia,Europe,Scope 3,blue_water_consumption,Mm3,0.007804605171615763,0.01189026291868173
LUX,Luxembourg,Europe,Scope 3,blue_water_consumption,Mm3,0.003163792755444122,0.004820016753603838
MLT,Malta,Europe,Scope 3,blue_water_consumption,Mm3,0.002375083902376352,0.003618424178059595
DNK,Denmark,Denmark,Outside protocol,climate_change,kt CO2eq,224.23761012569273,100.0
DNK,Denmark,Denmark,Scope 1,climate_change,kt CO2eq,195.9599983729744,100.0
DNK,Denmark,Denmark,Scope 2,climate_change,kt CO2eq,6.182065281580684,25.941142372200385
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,climate_change,kt CO2eq,3.776752868255482,15.847985971927647
RoW Europe,RoW Europe,Europe,Scope 2,climate_change,kt CO2eq,1.6824852766393281,7.060033841841294
RUS,Russia,Europe,Scope 2,climate_change,kt CO2eq,1.5702878873674422,6.5892318822497264
DEU,Germany,Europe,Scope 2,climate_change,kt CO2eq,1.5542291855236114,6.521846461379986
CZE,Czech Republic,Europe,Scope 2,climate_change,kt CO2eq,1.4672476555826046,6.156855127711226
RoW Middle East,RoW Middle East,Middle East,Scope 2,climate_change,kt CO2eq,1.0147423157681683,4.2580551458860905
NLD,Netherlands,Europe,Scope 2,climate_change,kt CO2eq,0.9020106083616453,3.7850110839919204
ITA,Italy,Europe,Scope 2,climate_change,kt CO2eq,0.8476650842734151,3.5569667471155304
POL,Poland,Europe,Scope 2,climate_change,kt CO2eq,0.7194087541980378,3.0187783639332384
HRV,Croatia,Europe,Scope 2,climate_change,kt CO2eq,0.6728478894908758,2.8233999644297607
GRC,Greece,Europe,Scope 2,climate_change,kt CO2eq,0.5246835196220946,2.201673593356782
HUN,Hungary,Europe,Scope 2,climate_change,kt CO2eq,0.30083149458834335,1.2623471729439053
FIN,Finland,Europe,Scope 2,climate_change,kt CO2eq,0.2913960006700174,1.2227540143571458
GBR,United Kingdom,Europe,Scope 2,climate_change,kt CO2eq,0.2602585884821157,1.0920954066140525
BEL,Belgium,Europe,Scope 2,climate_change,kt CO2eq,0.2512936371835428,1.0544767359265992
TUR,Turkey,Middle East,Scope 2,climate_change,kt CO2eq,0.24736716202474474,1.0380004862469379
RoW America,RoW America,America,Scope 2,climate_change,kt CO2eq,0.23282735946760189,0.9769886607454632
SVN,Slovenia,Europe,Scope 2,climate_change,kt CO2eq,0.19774940936948207,0.8297947932961051
RoW Africa,RoW Africa,Africa,Scope 2,climate_change,kt CO2eq,0.19578474148355335,0.8215506666132603
CAN,Canada,America,Scope 2,climate_change,kt CO2eq,0.17635327832262798,0.7400124865070733
ESP,Spain,Europe,Scope 2,climate_change,kt CO2eq,0.16362529486979502,0.6866034046190658
SWE,Sweden,Europe,Scope 2,climate_change,kt CO2eq,0.15409564534851392,0.6466151508998306
SVK,Slovakia,Europe,Scope 2,climate_change,kt CO2eq,0.11245963249959468,0.47190238292847503
EST,Estonia,Europe,Scope 2,climate_change,kt CO2eq,0.1012044141832835,0.42467330858602953
AUT,Austria,Europe,Scope 2,climate_change,kt CO2eq,0.0484341297357303,0.2032389821071167
AUS,Australia,Asia and Pacific,Scope 2,climate_change,kt CO2eq,0.04559626718589048,0.1913307616201102
BGR,Bulgaria,Europe,Scope 2,climate_change,kt CO2eq,0.040665344258062466,0.17063965470503936
LVA,Latvia,Europe,Scope 2,climate_change,kt CO2eq,0.03161671890992074,0.13266987151167464
PRT,Portugal,Europe,Scope 2,climate_change,kt CO2eq,0.014757978577279658,0.06192733430683012
ZAF,South Africa,Africa,Scope 2,climate_change,kt CO2eq,0.01244344225627575,0.05221509195835733
BRA,Brazil,America,Scope 2,climate_change,kt CO2eq,0.009113743913943696,0.03824303329824075
MLT,Malta,Europe,Scope 2,climate_change,kt CO2eq,0.00845241844703711,0.03546798364897545
LTU,Lithuania,Europe,Scope 2,climate_change,kt CO2eq,0.00699349994986704,0.029346079281953208
LUX,Luxembourg,Europe,Scope 2,climate_change,kt CO2eq,0.005304833794377471,0.022260109276235233
CHE,Switzerland,Europe,Scope 2,climate_change,kt CO2eq,0.004462808663271442,0.01872680886414266
NOR,Norway,Europe,Scope 2,climate_change,kt CO2eq,0.0022804487939008136,0.009569204487592822
IRL,Ireland,Europe,Scope 2,climate_change,kt CO2eq,0.0012985021543453986,0.005448766346231486
MEX,Mexico,America,Scope 2,climate_change,kt CO2eq,2.655625348353208e-05,0.0001114351792015377
CYP,Cyprus,Middle East,Scope 2,climate_change,kt CO2eq,1.1930712476088905e-06,5.006357856914688e-06
FRA,France,Europe,Scope 2,climate_change,kt CO2eq,1.0538574583990807e-06,4.4221898545441615e-06
USA,United States,America,Scope 2,climate_change,kt CO2eq,4.533441842541015e-08,1.902319935440365e-07
CHN,China,Asia and Pacific,Scope 2,climate_change,kt CO2eq,3.130180127503221e-09,1.3134841616785934e-08
TWN,Taiwan,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.8856338978654498e-09,1.2108678308786022e-08
IND,India,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.1059948059689543e-09,8.837161791146018e-09
JPN,Japan,Asia and Pacific,Scope 2,climate_change,kt CO2eq,1.0105298946348112e-09,4.240379011556408e-09
DNK,Denmark,Denmark,Scope 3,climate_change,kt CO2eq,1741.917581658932,34.82020407386008
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,climate_change,kt CO2eq,438.8748275114693,8.77292428627755
CHN,China,Asia and Pacific,Scope 3,climate_change,kt CO2eq,325.214179298233,6.500895455738412
RoW Middle East,RoW Middle East,Middle East,Scope 3,climate_change,kt CO2eq,264.8919238399226,5.295078792900943
RUS,Russia,Europe,Scope 3,climate_change,kt CO2eq,258.77686754163904,5.172841374511381
DEU,Germany,Europe,Scope 3,climate_change,kt CO2eq,257.5369490611609,5.148055922559009
IND,India,Asia and Pacific,Scope 3,climate_change,kt CO2eq,125.28782470060268,2.5044512266133045
RoW Africa,RoW Africa,Africa,Scope 3,climate_change,kt CO2eq,114.43735905653236,2.2875549555146915
RoW Europe,RoW Europe,Europe,Scope 3,climate_change,kt CO2eq,91.3045983591955,1.825140742147647
JPN,Japan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,86.28987694893162,1.7248985580641447
USA,United States,America,Scope 3,climate_change,kt CO2eq,83.63537515051122,1.671836177094662
POL,Poland,Europe,Scope 3,climate_change,kt CO2eq,82.1474452612232,1.6420930807862457
NLD,Netherlands,Europe,Scope 3,climate_change,kt CO2eq,76.78367019357322,1.5348734600485152
GBR,United Kingdom,Europe,Scope 3,climate_change,kt CO2eq,75.0915301448531,1.5010482880436076
NOR,Norway,Europe,Scope 3,climate_change,kt CO2eq,74.78824447973399,1.4949857344168935
RoW America,RoW America,America,Scope 3,climate_change,kt CO2eq,73.71842880270378,1.4736005663768934
FRA,France,Europe,Scope 3,climate_change,kt CO2eq,59.9703937593808,1.1987830946069704
AUS,Australia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,54.74108157193765,1.09425133061887
KOR,South Korea,Asia and Pacific,Scope 3,climate_change,kt CO2eq,48.90621635095568,0.9776148147025608
ITA,Italy,Europe,Scope 3,climate_change,kt CO2eq,47.8369835559006,0.9562412982295114
CAN,Canada,America,Scope 3,climate_change,kt CO2eq,46.27779294947469,0.9250737299832048
GRC,Greece,Europe,Scope 3,climate_change,kt CO2eq,45.86549387184227,0.9168320438243496
SWE,Sweden,Europe,Scope 3,climate_change,kt CO2eq,41.2382916022054,0.8243362053207045
BEL,Belgium,Europe,Scope 3,climate_change,kt CO2eq,40.47269395685775,0.8090322285251528
ZAF,South Africa,Africa,Scope 3,climate_change,kt CO2eq,36.912622959804914,0.7378678979391134
ESP,Spain,Europe,Scope 3,climate_change,kt CO2eq,36.7441156627252,0.7344995075318806
TUR,Turkey,Middle East,Scope 3,climate_change,kt CO2eq,34.71223911924833,0.6938831450577306
CZE,Czech Republic,Europe,Scope 3,climate_change,kt CO2eq,34.3660896319095,0.6869637615483678
BRA,Brazil,America,Scope 3,climate_change,kt CO2eq,30.90366871351466,0.617751415202284
TWN,Taiwan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,28.927166327919334,0.5782419589894608
IRL,Ireland,Europe,Scope 3,climate_change,kt CO2eq,24.065946652507414,0.48106821039884023
IDN,Indonesia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,22.61357367344544,0.4520358818577072
FIN,Finland,Europe,Scope 3,climate_change,kt CO2eq,19.758293945149983,0.39496003402538976
MEX,Mexico,America,Scope 3,climate_change,kt CO2eq,19.487232130950012,0.3895416217041335
PRT,Portugal,Europe,Scope 3,climate_change,kt CO2eq,18.524852113137523,0.3703040475676338
BGR,Bulgaria,Europe,Scope 3,climate_change,kt CO2eq,16.90434925247201,0.33791087299682016
CHE,Switzerland,Europe,Scope 3,climate_change,kt CO2eq,15.65205405782116,0.3128780157034636
AUT,Austria,Europe,Scope 3,climate_change,kt CO2eq,14.99950669227152,0.2998338667290564
HUN,Hungary,Europe,Scope 3,climate_change,kt CO2eq,13.866329677664705,0.27718213204546754
SVK,Slovakia,Europe,Scope 3,climate_change,kt CO2eq,11.011883932836145,0.22012295519392283
EST,Estonia,Europe,Scope 3,climate_change,kt CO2eq,10.475251967485287,0.20939590659942045
ROU,Romania,Europe,Scope 3,climate_change,kt CO2eq,10.460772539811456,0.20910646889479875
LVA,Latvia,Europe,Scope 3,climate_change,kt CO2eq,10.418352729859288,0.20825851463171466
HRV,Croatia,Europe,Scope 3,climate_change,kt CO2eq,8.632281718639405,0.1725557019637046
LUX,Luxembourg,Europe,Scope 3,climate_change,kt CO2eq,7.797439314677158,0.1558675513981693
CYP,Cyprus,Middle East,Scope 3,climate_change,kt CO2eq,6.682926446106639,0.1335889051894262
LTU,Lithuania,Europe,Scope 3,climate_change,kt CO2eq,5.793968727364693,0.1158190121097843
SVN,Slovenia,Europe,Scope 3,climate_change,kt CO2eq,5.288838300842041,0.10572166610407721
MLT,Malta,Europe,Scope 3,climate_change,kt CO2eq,1.600509109845965,0.03199350785232536
DNK,Denmark,Denmark,Outside protocol,land_use,km2,0.7541725997525379,99.99999999999999
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,land_use,km2,0.06907042889462878,62.17264545682733
RoW Europe,RoW Europe,Europe,Scope 2,land_use,km2,0.0195591256713357,17.605835163766432
RoW Africa,RoW Africa,Africa,Scope 2,land_use,km2,0.010515843343232327,9.465668743069923
CAN,Canada,America,Scope 2,land_use,km2,0.004712818276860724,4.24216824072021
RoW America,RoW America,America,Scope 2,land_use,km2,0.004563791385824,4.1080240605227125
RUS,Russia,Europe,Scope 2,land_use,km2,0.002367752946947705,2.131295068755327
CZE,Czech Republic,Europe,Scope 2,land_use,km2,0.00015243112108188786,0.13720844360281523
RoW Middle East,RoW Middle East,Middle East,Scope 2,land_use,km2,8.629818438376228e-05,0.07767993491751435
BGR,Bulgaria,Europe,Scope 2,land_use,km2,3.500185203101866e-05,0.031506359110303465
LUX,Luxembourg,Europe,Scope 2,land_use,km2,1.7853967644716744e-05,0.016070964349534558
SVK,Slovakia,Europe,Scope 2,land_use,km2,1.0386569876919702e-05,0.009349305293231044
POL,Poland,Europe,Scope 2,land_use,km2,1.6000603750712948e-06,0.0014402688386456767
HUN,Hungary,Europe,Scope 2,land_use,km2,1.2309169017842108e-06,0.001107990226008244
RoW Africa,RoW Africa,Africa,Scope 3,land_use,km2,705.8139871454044,14.588916293313291
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,land_use,km2,633.9069248056098,13.102623682966918
DNK,Denmark,Denmark,Scope 3,land_use,km2,432.3661746916954,8.93685028281787
AUS,Australia,Asia and Pacific,Scope 3,land_use,km2,335.18580243625786,6.928167624201851
RoW America,RoW America,America,Scope 3,land_use,km2,290.92579215092314,6.013329441686616
SWE,Sweden,Europe,Scope 3,land_use,km2,276.0513687360904,5.70588056413187
RUS,Russia,Europe,Scope 3,land_use,km2,225.73355452440103,4.665829795846943
CHN,China,Asia and Pacific,Scope 3,land_use,km2,221.7152931428199,4.582773806580376
NOR,Norway,Europe,Scope 3,land_use,km2,183.3806780065667,3.7904113689627077
RoW Europe,RoW Europe,Europe,Scope 3,land_use,km2,146.9247006024978,3.036879684375512
USA,United States,America,Scope 3,land_use,km2,145.85069679936544,3.0146804196004284
BRA,Brazil,America,Scope 3,land_use,km2,137.38705008075917,2.839739945534015
CAN,Canada,America,Scope 3,land_use,km2,127.17098904401297,2.6285777101194796
RoW Middle East,RoW Middle East,Middle East,Scope 3,land_use,km2,92.6126141693533,1.9142687739670317
IND,India,Asia and Pacific,Scope 3,land_use,km2,82.61051013792549,1.707528951394699
FIN,Finland,Europe,Scope 3,land_use,km2,77.17612348657431,1.5952021720931029
DEU,Germany,Europe,Scope 3,land_use,km2,70.14537655197987,1.449879211119907
POL,Poland,Europe,Scope 3,land_use,km2,67.93099388714546,1.404108733448744
LVA,Latvia,Europe,Scope 3,land_use,km2,66.92738862713406,1.3833645807449257
EST,Estonia,Europe,Scope 3,land_use,km2,50.79669069763823,1.0499489696461666
IRL,Ireland,Europe,Scope 3,land_use,km2,41.71235311895582,0.8621790431084321
FRA,France,Europe,Scope 3,land_use,km2,38.11067903338168,0.787733760488364
IDN,Indonesia,Asia and Pacific,Scope 3,land_use,km2,37.1281319391957,0.7674248723501574
ESP,Spain,Europe,Scope 3,land_use,km2,36.21428485005798,0.7485359881241048
MEX,Mexico,America,Scope 3,land_use,km2,30.934173119625417,0.6393980148655031
LTU,Lithuania,Europe,Scope 3,land_use,km2,28.227264288188504,0.5834472019393091
GRC,Greece,Europe,Scope 3,land_use,km2,24.643500521496428,0.5093721190428447
ZAF,South Africa,Africa,Scope 3,land_use,km2,24.244648743702133,0.5011279990542146
GBR,United Kingdom,Europe,Scope 3,land_use,km2,22.585026408559997,0.46682421396796947
TUR,Turkey,Middle East,Scope 3,land_use,km2,22.33021294392821,0.46155731309376435
ITA,Italy,Europe,Scope 3,land_use,km2,22.075565745620217,0.4562938488835025
SVK,Slovakia,Europe,Scope 3,land_use,km2,18.061438389450743,0.3733233084062547
ROU,Romania,Europe,Scope 3,land_use,km2,15.26796224918331,0.3155831809506425
HUN,Hungary,Europe,Scope 3,land_use,km2,14.823145298370875,0.3063889776910908
BGR,Bulgaria,Europe,Scope 3,land_use,km2,13.113382975763399,0.27104881745019893
CZE,Czech Republic,Europe,Scope 3,land_use,km2,12.361744275840321,0.25551272114762796
PRT,Portugal,Europe,Scope 3,land_use,km2,11.365227695681613,0.2349150888569558
NLD,Netherlands,Europe,Scope 3,land_use,km2,10.711415784122293,0.22140103639691996
AUT,Austria,Europe,Scope 3,land_use,km2,7.733259527827737,0.15984363866496223
CHE,Switzerland,Europe,Scope 3,land_use,km2,7.299332781085961,0.15087453193012876
HRV,Croatia,Europe,Scope 3,land_use,km2,5.988215840268588,0.1237742255481455
BEL,Belgium,Europe,Scope 3,land_use,km2,4.636721392342081,0.09583933090059069
CYP,Cyprus,Middle East,Scope 3,land_use,km2,3.8213663711465267,0.07898624160200172
TWN,Taiwan,Asia and Pacific,Scope 3,land_use,km2,3.595698653611285,0.07432177263257837
KOR,South Korea,Asia and Pacific,Scope 3,land_use,km2,3.533566138720154,0.07303751633368326
JPN,Japan,Asia and Pacific,Scope 3,land_use,km2,3.150997435585637,0.0651299615272905
SVN,Slovenia,Europe,Scope 3,land_use,km2,2.8658638002784445,0.059236353843588135
LUX,Luxembourg,Europe,Scope 3,land_use,km2,0.8213717096455844,0.016977452042540017
MLT,Malta,Europe,Scope 3,land_use,km2,0.04593485478553256,0.0009494566041712358
DNK,Denmark,Denmark,Outside protocol,material_extraction,kt,11.604016494832804,100.0
POL,Poland,Europe,Scope 2,material_extraction,kt,0.19428506982459995,73.65403371562677
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,material_extraction,kt,0.03283120167956321,12.44640382101512
RoW Europe,RoW Europe,Europe,Scope 2,material_extraction,kt,0.021969958003059106,8.328874827845004
RoW America,RoW America,America,Scope 2,material_extraction,kt,0.007769570615998917,2.94546676501371
RoW Middle East,RoW Middle East,Middle East,Scope 2,material_extraction,kt,0.003229035306390488,1.2241366541471654
CZE,Czech Republic,Europe,Scope 2,material_extraction,kt,0.0022394608472448355,0.8489861052972799
RUS,Russia,Europe,Scope 2,material_extraction,kt,0.0006589824041635087,0.24982214154738017
AUT,Austria,Europe,Scope 2,material_extraction,kt,0.00033161738451746483,0.12571711270448166
HUN,Hungary,Europe,Scope 2,material_extraction,kt,0.0003150744526475105,0.11944563923096693
CAN,Canada,America,Scope 2,material_extraction,kt,9.785207326675158e-05,0.037096004906810094
RoW Africa,RoW Africa,Africa,Scope 2,material_extraction,kt,5.2801528499977734e-05,0.020017212665311892
DNK,Denmark,Denmark,Scope 3,material_extraction,kt,2600.018029602601,51.09614977010151
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,material_extraction,kt,266.77418425168185,5.2427073651500935
CHN,China,Asia and Pacific,Scope 3,material_extraction,kt,253.93791461077868,4.990446054423243
DEU,Germany,Europe,Scope 3,material_extraction,kt,188.9494401934775,3.713277671608461
IND,India,Asia and Pacific,Scope 3,material_extraction,kt,172.9635698984353,3.399119687509505
RoW Middle East,RoW Middle East,Middle East,Scope 3,material_extraction,kt,149.67906789716048,2.941527321597637
POL,Poland,Europe,Scope 3,material_extraction,kt,129.78848073105289,2.5506329472959197
RUS,Russia,Europe,Scope 3,material_extraction,kt,105.64391512051662,2.0761384143643284
SWE,Sweden,Europe,Scope 3,material_extraction,kt,100.1221161793487,1.967622756978126
RoW America,RoW America,America,Scope 3,material_extraction,kt,97.96158278458442,1.9251634599019998
USA,United States,America,Scope 3,material_extraction,kt,72.53387535995736,1.425452330176622
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,65.9328997953048,1.2957284466342376
