producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Europe,Waste management and disposal,Scope 3,material_extraction,kt,2.867336661630623,0.051493031932337355
Europe,Coal and Petroleum,Scope 3,material_extraction,kt,2.5841326566289595,0.0464071161178256
America,Non-metallic mineral products,Scope 3,material_extraction,kt,2.3880729706144415,0.04288618053754105
America,Chemical,Scope 3,material_extraction,kt,1.7293683744490989,0.031056841744436032
Denmark,Coal and Petroleum,Scope 3,material_extraction,kt,1.687618582087998,0.03030707858617612
Asia and Pacific,Services,Scope 3,material_extraction,kt,1.6593480507757954,0.029799382579954254
America,Metal Products,Scope 3,material_extraction,kt,1.1684961836705854,0.020984425060273912
America,Transport,Scope 3,material_extraction,kt,1.0615204026579355,0.01906330174699737
Europe,General and special Machinery,Scope 3,material_extraction,kt,0.9544885628131321,0.01714117170183867
Asia and Pacific,Food and catering,Scope 3,material_extraction,kt,0.9412027281337951,0.016902578194998144
America,Services,Scope 3,material_extraction,kt,0.9064801044698948,0.016279012363672653
Middle East,Coal and Petroleum,Scope 3,material_extraction,kt,0.8767209923742867,0.01574458369684645
America,Coal and Petroleum,Scope 3,material_extraction,kt,0.8447801362283608,0.015170974204986845
Africa,Coal and Petroleum,Scope 3,material_extraction,kt,0.749154160700694,0.013453676240887022
Middle East,Services,Scope 3,material_extraction,kt,0.7023689514444761,0.012613484607156271
Middle East,Food and catering,Scope 3,material_extraction,kt,0.6790265278397105,0.012194289965612228
Middle East,Construction,Scope 3,material_extraction,kt,0.6677579078269746,0.011991922584790194
Europe,Furniture and timber,Scope 3,material_extraction,kt,0.6538602681924948,0.011742341985811831
Asia and Pacific,Non-metallic mineral products,Scope 3,material_extraction,kt,0.5201135607624545,0.009340453303293654
Africa,Food and catering,Scope 3,material_extraction,kt,0.49780533816194283,0.008939831348399605
Middle East,Natural gas and gaseous fuels,Scope 3,material_extraction,kt,0.4395487125870536,0.007893630418756403
Middle East,Non-metallic mineral products,Scope 3,material_extraction,kt,0.4155617537111423,0.007462860898077049
Middle East,Transport,Scope 3,material_extraction,kt,0.38075008886356626,0.006837696021694989
America,Waste management and disposal,Scope 3,material_extraction,kt,0.3107462173989786,0.005580532314011186
America,Food and catering,Scope 3,material_extraction,kt,0.3047773949460227,0.0054733412857369814
Asia and Pacific,Construction,Scope 3,material_extraction,kt,0.2860279745362682,0.005136630038400139
Middle East,Metal Products,Scope 3,material_extraction,kt,0.28192923358427124,0.005063022846908529
Asia and Pacific,Metal Products,Scope 3,material_extraction,kt,0.2800967570895231,0.005030114339190547
Asia and Pacific,Paper Products,Scope 3,material_extraction,kt,0.2460545933699631,0.004418768539824147
America,Electricity,Scope 3,material_extraction,kt,0.23696243898575847,0.004255487191559539
America,Transport Equipment,Scope 3,material_extraction,kt,0.23415409262205605,0.004205053536203228
America,Natural gas and gaseous fuels,Scope 3,material_extraction,kt,0.21688331596066068,0.003894896495342965
Asia and Pacific,Coal and Petroleum,Scope 3,material_extraction,kt,0.2096301625201141,0.0037646408240358475
Asia and Pacific,Electricity,Scope 3,material_extraction,kt,0.20417614562698672,0.0036666949253921894
America,Furniture and timber,Scope 3,material_extraction,kt,0.19987789564161978,0.0035895048532561193
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,material_extraction,kt,0.1874617343576647,0.0033665293659242055
Africa,Natural gas and gaseous fuels,Scope 3,material_extraction,kt,0.1769043750842529,0.003176935152778061
Europe,Transport Equipment,Scope 3,material_extraction,kt,0.1603790225510728,0.002880164802413882
Middle East,Waste management and disposal,Scope 3,material_extraction,kt,0.1477491140787406,0.0026533507386971886
Middle East,Electricity,Scope 3,material_extraction,kt,0.14147298409786002,0.0025406409317737153
Asia and Pacific,Waste management and disposal,Scope 3,material_extraction,kt,0.11443143629221897,0.0020550156114934556
Middle East,Paper Products,Scope 3,material_extraction,kt,0.1036636205247408,0.0018616419178578577
Europe,Paper Products,Scope 3,material_extraction,kt,0.0967181013287486,0.001736910892536785
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,0.09598168286928932,0.001723685930237822
America,General and special Machinery,Scope 3,material_extraction,kt,0.07082357291499283,0.0012718843066024848
Middle East,Textile,Scope 3,material_extraction,kt,0.0634542321253069,0.0011395420861435265
Asia and Pacific,Chemical,Scope 3,material_extraction,kt,0.0620221163717683,0.0011138234521182392
Europe,Textile,Scope 3,material_extraction,kt,0.05936491888318396,0.001066104202069524
Middle East,"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,0.047072534743439004,0.000845351565135541
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,0.0434329299926417,0.0007799897657480522
Middle East,Transport Equipment,Scope 3,material_extraction,kt,0.036941075961178696,0.0006634058809829849
Asia and Pacific,Textile,Scope 3,material_extraction,kt,0.03039704395629171,0.0005458849586918958
Middle East,Furniture and timber,Scope 3,material_extraction,kt,0.0288429029293367,0.0005179749352198565
America,Paper Products,Scope 3,material_extraction,kt,0.02820673572525848,0.0005065503339191928
Asia and Pacific,Furniture and timber,Scope 3,material_extraction,kt,0.0276407815517026,0.0004963866525067075
Middle East,General and special Machinery,Scope 3,material_extraction,kt,0.026867134192378198,0.0004824931154445459
Asia and Pacific,Transport Equipment,Scope 3,material_extraction,kt,0.026418678207072298,0.0004744395238727519
Asia and Pacific,General and special Machinery,Scope 3,material_extraction,kt,0.021158301658389028,0.0003799711130920577
Africa,Metal Products,Scope 3,material_extraction,kt,0.0162178660089915,0.00029124835721259585
America,"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,0.013989108896525203,0.00025122324865196205
Middle East,"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,0.0137399616889137,0.0002467489414354192
America,Textile,Scope 3,material_extraction,kt,0.010345495716630841,0.00018578946393737336
Africa,Non-metallic mineral products,Scope 3,material_extraction,kt,0.009257238422213201,0.0001662460080321367
Africa,Chemical,Scope 3,material_extraction,kt,0.008257551757509838,0.0001482931467456536
Africa,Services,Scope 3,material_extraction,kt,0.007719789688688117,0.0001386357529166049
America,"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,0.001986885718723565,3.568146396243354e-05
Africa,Waste management and disposal,Scope 3,material_extraction,kt,0.0017268868553278643,3.101227741229452e-05
Africa,Paper Products,Scope 3,material_extraction,kt,0.000528831915813654,9.49702178060443e-06
Africa,Transport,Scope 3,material_extraction,kt,0.0004221477228608442,7.58113494809325e-06
Africa,General and special Machinery,Scope 3,material_extraction,kt,0.000267138061779,4.79739576088216e-06
Africa,Electricity,Scope 3,material_extraction,kt,0.00015347803368311828,2.756233474468526e-06
Africa,"Electrical, electronic and measuring equipment",Scope 3,material_extraction,kt,6.269689591458925e-06,1.1259414726530193e-07
Africa,Textile,Scope 3,material_extraction,kt,1.2483787313905966e-06,2.24189948600559e-08
Africa,Transport Equipment,Scope 3,material_extraction,kt,8.62403156956499e-07,1.548745701680365e-08
Africa,Furniture and timber,Scope 3,material_extraction,kt,6.709500574629378e-07,1.204924876672656e-08
Africa,"Steam, hot water supply and water distribution",Scope 3,material_extraction,kt,3.0926286954711965e-08,5.553893628946874e-10
Africa,Construction,Scope 3,material_extraction,kt,1.142819128970866e-09,2.0523303973491897e-11
Denmark,Operational impact,Scope 1,waste_generation,kt,49.10282360999154,100.0
Denmark,Electricity,Scope 2,waste_generation,kt,9.800751104845782,95.9263411807224
Europe,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.1250091957482888,1.2235465051396954
Europe,Electricity,Scope 2,waste_generation,kt,0.11990033050907078,1.1735427100488014
Denmark,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.1085611243688819,1.0625585063601173
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.0246116850660133,0.24089060862973846
Asia and Pacific,Electricity,Scope 2,waste_generation,kt,0.019404026325257066,0.18991985712564605
America,Electricity,Scope 2,waste_generation,kt,0.012798907341456427,0.12527125107482473
Africa,Electricity,Scope 2,waste_generation,kt,0.0021435903044608223,0.02098071593673361
Middle East,Electricity,Scope 2,waste_generation,kt,0.0019040239731867325,0.018635924054624702
Middle East,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,0.0018702366204315236,0.018305225203759375
Africa,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,7.316059691617991e-07,7.160704629359335e-06
America,"Steam, hot water supply and water distribution",Scope 2,waste_generation,kt,3.627009136394682e-08,3.549990323816802e-07
Denmark,Chemical,Scope 3,waste_generation,kt,49.77254107324166,16.817729147990534
Denmark,Waste management and disposal,Scope 3,waste_generation,kt,40.79416791674711,13.78401126500522
Asia and Pacific,Food and catering,Scope 3,waste_generation,kt,18.291751003504153,6.180631074606723
Europe,Construction,Scope 3,waste_generation,kt,16.762397840673124,5.6638753151154235
Europe,Paper Products,Scope 3,waste_generation,kt,14.132149061876316,4.775136050456525
Europe,Food and catering,Scope 3,waste_generation,kt,13.927433402153907,4.705964325579199
Europe,Coal and Petroleum,Scope 3,waste_generation,kt,11.144212618349579,3.7655370881552424
Denmark,Food and catering,Scope 3,waste_generation,kt,9.552070882123406,3.2275655900623232
Europe,Metal Products,Scope 3,waste_generation,kt,8.796775274180144,2.972357463509878
Europe,Waste management and disposal,Scope 3,waste_generation,kt,8.035563317096646,2.715150251613588
Asia and Pacific,Electricity,Scope 3,waste_generation,kt,7.043328653387431,2.379882381706093
Denmark,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,7.004500552911597,2.3667626883359545
Europe,Chemical,Scope 3,waste_generation,kt,6.693522910473011,2.26168592012521
Africa,Food and catering,Scope 3,waste_generation,kt,6.497213020916553,2.1953544353257053
Europe,Electricity,Scope 3,waste_generation,kt,6.434996258510265,2.1743319069184435
Denmark,Electricity,Scope 3,waste_generation,kt,4.423035913816411,1.4945071801927694
Denmark,Construction,Scope 3,waste_generation,kt,4.123286600093579,1.3932243712023964
Asia and Pacific,Chemical,Scope 3,waste_generation,kt,3.7310719174435465,1.260698280341034
America,Chemical,Scope 3,waste_generation,kt,3.256768874033448,1.1004352126708363
Middle East,Food and catering,Scope 3,waste_generation,kt,2.967170471124982,1.0025823123208562
Asia and Pacific,Metal Products,Scope 3,waste_generation,kt,2.874679378296576,0.9713303385568314
Europe,Furniture and timber,Scope 3,waste_generation,kt,2.860362834345065,0.9664928970013058
Europe,Transport,Scope 3,waste_generation,kt,2.6514784103759674,0.8959125812328805
Denmark,Non-metallic mineral products,Scope 3,waste_generation,kt,2.387899704431497,0.8068515208536453
Europe,Services,Scope 3,waste_generation,kt,2.119930665099546,0.71630700320685
Africa,Services,Scope 3,waste_generation,kt,2.034829185968877,0.6875519186712445
America,Food and catering,Scope 3,waste_generation,kt,1.8155879010238039,0.6134721054095924
America,Paper Products,Scope 3,waste_generation,kt,1.7974027090604636,0.6073274797515689
Europe,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,1.7760598100900433,0.6001158910647613
Africa,Transport,Scope 3,waste_generation,kt,1.7052182292471452,0.5761791079843441
Asia and Pacific,Waste management and disposal,Scope 3,waste_generation,kt,1.6690462294116895,0.5639568890086508
Africa,Coal and Petroleum,Scope 3,waste_generation,kt,1.654540692468977,0.5590555882876422
Asia and Pacific,Paper Products,Scope 3,waste_generation,kt,1.4979924917969651,0.5061592486446059
Asia and Pacific,Services,Scope 3,waste_generation,kt,1.4947693863829332,0.5050701880360899
Asia and Pacific,Coal and Petroleum,Scope 3,waste_generation,kt,1.4553567869820168,0.49175299732309236
Asia and Pacific,Construction,Scope 3,waste_generation,kt,1.4303856294068618,0.4833154501222619
Denmark,Services,Scope 3,waste_generation,kt,1.3874946606274667,0.4688229472226143
America,Electricity,Scope 3,waste_generation,kt,1.2902383712827528,0.43596085304640736
Denmark,Paper Products,Scope 3,waste_generation,kt,1.1866067912349125,0.4009446009756475
Asia and Pacific,Non-metallic mineral products,Scope 3,waste_generation,kt,1.1855955946176922,0.4006029260187922
Africa,Construction,Scope 3,waste_generation,kt,0.940961874710233,0.31794321941842213
America,Waste management and disposal,Scope 3,waste_generation,kt,0.9193978084819424,0.31065690014806263
Europe,Non-metallic mineral products,Scope 3,waste_generation,kt,0.8519522802275158,0.28786761509313713
Africa,Electricity,Scope 3,waste_generation,kt,0.8505209048480262,0.2873839652146643
Denmark,Furniture and timber,Scope 3,waste_generation,kt,0.7285866628857495,0.24618339536291586
Africa,Chemical,Scope 3,waste_generation,kt,0.688402983331422,0.2326056630562637
America,Metal Products,Scope 3,waste_generation,kt,0.6140325290277469,0.20747650287833116
Denmark,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.5929546878327914,0.20035447501723624
Europe,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.5775777698686541,0.19515874187049603
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.5013102799776402,0.16938858908893062
America,Services,Scope 3,waste_generation,kt,0.48044920065380337,0.1623398032677131
Europe,General and special Machinery,Scope 3,waste_generation,kt,0.4425405666749299,0.14953079000699065
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,0.3962850976827132,0.13390145036809908
Asia and Pacific,Transport,Scope 3,waste_generation,kt,0.39608847120270985,0.13383501191001126
Asia and Pacific,Textile,Scope 3,waste_generation,kt,0.3911022351585503,0.13215020407319167
America,Coal and Petroleum,Scope 3,waste_generation,kt,0.36452910496345053,0.12317136360013138
Middle East,Chemical,Scope 3,waste_generation,kt,0.3556201297242326,0.12016109469827153
Europe,Transport Equipment,Scope 3,waste_generation,kt,0.3531728077795945,0.11933416489490281
Asia and Pacific,Furniture and timber,Scope 3,waste_generation,kt,0.3483368116520557,0.11770012188082406
Denmark,Transport Equipment,Scope 3,waste_generation,kt,0.3340519973502972,0.11287340151099609
Asia and Pacific,General and special Machinery,Scope 3,waste_generation,kt,0.3125153634220229,0.10559635138747199
Denmark,Coal and Petroleum,Scope 3,waste_generation,kt,0.2885746120965234,0.09750696991910039
America,Furniture and timber,Scope 3,waste_generation,kt,0.2376490680919434,0.08029965063590752
Africa,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.2339275782298515,0.07904219005266032
Denmark,General and special Machinery,Scope 3,waste_generation,kt,0.2309636873467474,0.07804071588595274
Africa,Metal Products,Scope 3,waste_generation,kt,0.2046402922890533,0.06914625884618844
Middle East,Metal Products,Scope 3,waste_generation,kt,0.2010308852922504,0.06792667013425653
Europe,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.1892395372784552,0.06394247135899418
America,Construction,Scope 3,waste_generation,kt,0.1877062677987772,0.06342439230849604
Asia and Pacific,Minerals and Metals,Scope 3,waste_generation,kt,0.17685061901182456,0.05975635854755085
America,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.1699453769993021,0.05742313449742573
Africa,Transport Equipment,Scope 3,waste_generation,kt,0.1598352768470886,0.05400701544156354
Africa,Waste management and disposal,Scope 3,waste_generation,kt,0.14778742621063845,0.04993614655582378
Middle East,Construction,Scope 3,waste_generation,kt,0.14389426845640899,0.04862068081448895
Europe,Textile,Scope 3,waste_generation,kt,0.14335368422585099,0.048438021882974455
Africa,Non-metallic mineral products,Scope 3,waste_generation,kt,0.1380570724180185,0.046648340647791074
Middle East,Paper Products,Scope 3,waste_generation,kt,0.13436256496613874,0.04539999719734284
Middle East,Services,Scope 3,waste_generation,kt,0.1315211693759741,0.044439913174962604
Denmark,Metal Products,Scope 3,waste_generation,kt,0.12181832952455905,0.041161403999646365
Africa,Minerals and Metals,Scope 3,waste_generation,kt,0.1129200346825754,0.03815474391550018
America,General and special Machinery,Scope 3,waste_generation,kt,0.1112912505647788,0.03760439126034152
Africa,General and special Machinery,Scope 3,waste_generation,kt,0.1076308722704353,0.03636757976938577
Asia and Pacific,Transport Equipment,Scope 3,waste_generation,kt,0.1049128835944896,0.0354491939206083
Africa,Paper Products,Scope 3,waste_generation,kt,0.10084308192452907,0.03407404166405147
America,Transport,Scope 3,waste_generation,kt,0.09303950460789462,0.031437277559453324
Europe,Minerals and Metals,Scope 3,waste_generation,kt,0.08864665748431548,0.029952970921297752
America,Transport Equipment,Scope 3,waste_generation,kt,0.0865230662019961,0.029235427025869003
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.08582020436566032,0.028997935836207613
Middle East,Electricity,Scope 3,waste_generation,kt,0.08264460370415369,0.027924926689883157
Africa,Textile,Scope 3,waste_generation,kt,0.07916439033350452,0.02674899143356049
Middle East,Coal and Petroleum,Scope 3,waste_generation,kt,0.07046820424183665,0.023810622221207407
Middle East,Waste management and disposal,Scope 3,waste_generation,kt,0.06137208494578058,0.020737118893463444
America,Non-metallic mineral products,Scope 3,waste_generation,kt,0.05570772732269515,0.01882317939493099
Middle East,"Electrical, electronic and measuring equipment",Scope 3,waste_generation,kt,0.04282395705804773,0.01446986019435149
Middle East,Textile,Scope 3,waste_generation,kt,0.03785222879877258,0.012789954417813764
Denmark,Minerals and Metals,Scope 3,waste_generation,kt,0.03612473262007062,0.012206247775332992
Middle East,General and special Machinery,Scope 3,waste_generation,kt,0.03217934840124447,0.010873135144428033
Middle East,Transport,Scope 3,waste_generation,kt,0.031122067887118094,0.010515888820719941
America,Textile,Scope 3,waste_generation,kt,0.026678666242990458,0.009014500229032203
Middle East,Minerals and Metals,Scope 3,waste_generation,kt,0.02621994248833385,0.008859501273921357
America,Minerals and Metals,Scope 3,waste_generation,kt,0.022350764144658652,0.007552137976687916
Middle East,Furniture and timber,Scope 3,waste_generation,kt,0.01989908300595105,0.0067237352377691245
Middle East,Non-metallic mineral products,Scope 3,waste_generation,kt,0.017568918435955077,0.005936391940372076
Middle East,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,0.01519251447364962,0.005133424735514
Middle East,Transport Equipment,Scope 3,waste_generation,kt,0.011308812135963985,0.0038211539010693245
Africa,Furniture and timber,Scope 3,waste_generation,kt,0.0099501740615209,0.0033620813551748334
America,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,0.00954326392229111,0.0032245897913210286
Denmark,Transport,Scope 3,waste_generation,kt,0.005778602719566516,0.00195254196984847
Africa,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.005165013615045101,0.0017452152964360303
Africa,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,0.005000783793633264,0.0016897234008050074
Denmark,Textile,Scope 3,waste_generation,kt,0.0046915372964542075,0.001585231572230914
Middle East,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.004645044412529574,0.001569522012053891
America,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.004066212125355124,0.0013739393791823448
Denmark,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.0026779963379730764,0.000904872769205561
